cell,dataset,system,geometry,moderate_gap_kitti,scheme,split,t_cheap,t_full,n_frames,n_units,cheap_det_per_frame,cheap_precision,cheap_recall,full_det_per_frame,full_precision,full_recall,affected,harmed,harm_rate,harm_rate_lo,harm_rate_hi,rho,rho_lo,rho_hi,all_full_reduction,oracle20_reduction,exact_FN_sign_disagreement,exact_FN_n_both_nonzero,exact_FN_spearman,exact_FN_harmed_given_gain_pos,exact_FN_harmed_given_gain_pos_affected,FN_FP_sign_disagreement,FN_FP_n_both_nonzero,FN_FP_spearman,FN_FP_harmed_given_gain_pos,FN_FP_harmed_given_gain_pos_affected,E5_combined_sign_disagreement,E5_combined_n_both_nonzero,E5_combined_spearman,E5_combined_harmed_given_gain_pos,E5_combined_harmed_given_gain_pos_affected,E_risk_sign_disagreement,E_risk_n_both_nonzero,E_risk_spearman,E_risk_harmed_given_gain_pos,E_risk_harmed_given_gain_pos_affected,brake_vs_plan_both_nonzero,brake_vs_plan_opposite_sign
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S0,all,0.25,0.25,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,6.131993006993007,0.6535383362183077,0.7171447631754503,446,213,0.47757847533632286,0.3896029080146575,0.5533062907904278,1.1091269880973855,0.445783323744247,3.7582254192815587,-0.005660235157047185,0.05186833482470888,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S0,test,0.25,0.25,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,6.211538461538462,0.6068566745583682,0.7345255202512108,156,78,0.5,0.29508196721311475,0.6488897454217275,7.665972686252742,0.40211580219589593,73.91094034503254,-0.07723803235527943,0.011586911016687454,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S1,all,0.25,0.30078125,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,5.557942057942058,0.6997169048260987,0.6968947039962126,442,209,0.47285067873303166,0.39300718601831497,0.5408183458079803,1.14245308574076,0.44396743291310514,3.9761524055006974,-0.007261590553623981,0.050975312439625525,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S1,test,0.25,0.30078125,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,5.633484162895928,0.6526606425702811,0.7171749427856725,152,72,0.47368421052631576,0.27637494021999043,0.6172839506172839,7.656342384539164,0.4426533110461429,104.06234929112904,-0.07718476966704077,0.011595672999982652,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S2,all,0.3,0.35,8008,21,4.951298701298701,0.7157629255989911,0.6358217306161097,5.083791208791209,0.7410282233303038,0.6756116981213282,437,202,0.4622425629290618,0.375869972115054,0.52972015082575,1.0540297728687615,0.4094737460428352,3.2581744325182624,-0.0029342604937394805,0.05430821448883038,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S2,test,0.3,0.35,3536,6,4.964366515837104,0.6777942349322091,0.6585236042365213,5.1218891402714934,0.6975871017613605,0.6972164564372771,143,66,0.46153846153846156,0.265625,0.6201550387596899,7.6487116792654515,0.4784645784036556,79.78815444169425,-0.07700965781610926,0.011582643605417612,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S3,all,0.25,0.26,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,6.0054945054945055,0.6628129418614322,0.7124965030450408,445,211,0.47415730337078654,0.38925926538169076,0.5445171788522172,1.1091198376120632,0.4292288008021713,3.600737798713416,-0.005659536699754434,0.05186533286344246,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S3,test,0.25,0.26,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,6.088235294117647,0.615709773318469,0.7305338229815318,156,76,0.48717948717948717,0.27450980392156865,0.6229508196721312,7.6589165310882565,0.39988700848212805,79.26180524556563,-0.07721461862867808,0.011595672999982652,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S4,all,0.1,0.1,8008,21,9.656968031968033,0.42946736839382926,0.7381049732079451,10.18518981018981,0.4299375942522958,0.7793798015881556,570,284,0.4982456140350877,0.402892191580718,0.5871488534275645,1.2312659315525325,0.5399414562075369,3.6478548024379327,-0.011676572629153354,0.050489808640495897,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_traj,KITTI,traj,mono,True,S4,test,0.1,0.1,3536,6,9.697115384615385,0.399953337805127,0.7526744371706849,10.173925339366516,0.3984711605281445,0.7865240300175634,241,131,0.5435684647302904,0.310126582278481,0.6790267429723212,8.257910753646309,0.5181645132726819,68.64236117359334,-0.08898818450152299,0.01226085405594389,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S0,all,0.25,0.25,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,6.131993006993007,0.6535383362183077,0.7171447631754503,2266,974,0.4298323036187114,0.3896970600194345,0.4653824987173953,0.6179504345033721,0.3901276011611835,0.8159184773855273,0.09789597105910722,0.25623892787799274,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S0,test,0.25,0.25,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,6.211538461538462,0.6068566745583682,0.7345255202512108,1300,576,0.4430769230769231,0.38813489619985925,0.47988774555659497,0.639418911035621,0.3173783645737223,0.8814094937019825,0.08004726970713594,0.22192642061151657,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S1,all,0.25,0.30078125,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,5.557942057942058,0.6997169048260987,0.6968947039962126,2212,917,0.41455696202531644,0.38214944684275365,0.4431514210516545,0.6189347370948426,0.42891995869428146,0.7802292879213975,0.0943501279298398,0.2475957194590156,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S1,test,0.25,0.30078125,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,5.633484162895928,0.6526606425702811,0.7171749427856725,1265,543,0.42924901185770753,0.3858344945291312,0.45829244357212956,0.6749318725773568,0.4075918107477916,0.8562521121824501,0.06821897120677366,0.20980880099529242,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S2,all,0.3,0.35,8008,21,4.951298701298701,0.7157629255989911,0.6358217306161097,5.083791208791209,0.7410282233303038,0.6756116981213282,2134,886,0.41518275538894095,0.3753618661811983,0.44953149796260683,0.6003952219083768,0.3491653791129504,0.8280379202558378,0.09599414822830012,0.24022272377907342,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S2,test,0.3,0.35,3536,6,4.964366515837104,0.6777942349322091,0.6585236042365213,5.1218891402714934,0.6975871017613605,0.6972164564372771,1224,530,0.43300653594771243,0.3799267170767756,0.46963593974175033,0.7002527564248026,0.3337287554177068,0.9577043889180721,0.058352349292618864,0.19467184617489047,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S3,all,0.25,0.26,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,6.0054945054945055,0.6628129418614322,0.7124965030450408,2250,961,0.4271111111111111,0.38352794950897845,0.4638342586147598,0.6230379947985805,0.40159839101418005,0.7918890456122278,0.09560470775739341,0.25361894949150454,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S3,test,0.25,0.26,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,6.088235294117647,0.615709773318469,0.7305338229815318,1286,565,0.4393468118195957,0.37137027386516747,0.4772313296903461,0.6463297026965763,0.31901498647185633,0.869147472919647,0.07751302585524056,0.21911836203354007,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S4,all,0.25,0.5,8008,21,5.516483516483516,0.6671269467584209,0.659299748219243,3.9992507492507494,0.8280771872853306,0.5954722503174159,2071,720,0.3476581361661033,0.3137843333955937,0.3894155855974145,0.6067294664591164,0.371951888509895,0.8176905151253162,0.08811339830543886,0.2240528867293853,,,,,,,,,,,,,,,,,,,,,,
KITTI mono Y8 512->640 q_brake,KITTI,brake,mono,True,S4,test,0.25,0.5,3536,6,5.546097285067873,0.6286777828769569,0.681409335249348,3.955316742081448,0.7973687973687974,0.6169567300015967,1169,425,0.3635585970915312,0.3347978910369069,0.42388059701492536,0.7282183096610282,0.4793950392928675,1.2287871266940251,0.04766261975058917,0.17516416551465305,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S0,all,0.25,0.25,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,13.042207792207792,0.34165374083223227,0.7927650691859088,492,223,0.4532520325203252,0.3977517493986442,0.5272971237801746,0.57811722139401,0.19145681355700817,2.3352465029594707,0.02957236084247574,0.07009615547757264,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S0,test,0.25,0.25,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.581447963800905,0.3054514409461936,0.8035552717015275,171,87,0.5087719298245614,0.422680412371134,0.63484609082397,5.51128446505134,0.2619795342289617,8.92490287797583,-0.05224758611943865,0.011581532161005968,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S1,all,0.25,0.252685546875,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,12.843656343656344,0.3465464939913662,0.7919903591641739,492,223,0.4532520325203252,0.39814354290744536,0.5250758880582429,0.57811722139401,0.19221617786477702,2.3719873140144943,0.02957236084247574,0.07009615547757264,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S1,test,0.25,0.252685546875,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.374717194570136,0.3098555811642315,0.8027569322475917,171,87,0.5087719298245614,0.42857142857142855,0.6354166666666666,5.51128446505134,0.29056215103882566,8.773696587911324,-0.05224758611943865,0.011581532161005968,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S2,all,0.5,0.55,8008,21,4.713661338661339,0.7483773544917477,0.6337558372248165,5.103771228771229,0.7453695774510044,0.6832511997245475,446,206,0.4618834080717489,0.39494885033388566,0.5426807721431471,0.5203688466334422,0.18634576798241032,2.3226396594497682,0.03541080069278374,0.07382923407754781,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S2,test,0.5,0.55,3536,6,4.824660633484163,0.7002930832356389,0.6599606152536058,5.228223981900452,0.6914588629848001,0.7054127414976848,151,77,0.5099337748344371,0.35555555555555557,0.6474358974358975,3.7740599765396494,0.9754508528923216,5.936806156561102,-0.03079190993908776,0.011099943836649672,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S3,all,0.25,0.25,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,13.042207792207792,0.34165374083223227,0.7927650691859088,492,223,0.4532520325203252,0.3982079111624129,0.527918257549462,0.57811722139401,0.18293838609526364,2.194500294527518,0.02957236084247574,0.07009615547757264,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S3,test,0.25,0.25,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.581447963800905,0.3054514409461936,0.8035552717015275,171,87,0.5087719298245614,0.4235878436426117,0.631578947368421,5.51128446505134,0.25930512384930254,8.770952168679509,-0.05224758611943865,0.011581532161005968,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S4,all,0.1,0.1,8008,21,54.06418581418581,0.08772687586904603,0.8282941315715854,51.69792707292707,0.09275671079742123,0.8398287030063053,1367,463,0.33869787856620337,0.2752724619216687,0.40776033622806795,1.2367656804329321,0.5313038051150797,2.546950563085611,-0.02628581555779876,0.11102037892372986,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_traj,KITTI,traj,mono,True,S4,test,0.1,0.1,3536,6,52.891119909502265,0.08318228239307465,0.8387886529352281,51.18269230769231,0.0866439756439867,0.8479961679706212,552,167,0.302536231884058,0.22439024390243903,0.43617021276595747,2.217630032110703,0.7072568391572758,5.277144260610992,-0.0866590480305258,0.0711702616929595,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S0,all,0.25,0.25,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,13.042207792207792,0.34165374083223227,0.7927650691859088,3014,1287,0.42700729927007297,0.4025189253438328,0.4471098708594555,0.7208072667763099,0.6116396310929184,0.9495465649939755,0.08656844561862277,0.3094874913693977,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S0,test,0.25,0.25,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.581447963800905,0.3054514409461936,0.8035552717015275,1644,716,0.43552311435523117,0.4021164021164021,0.45217955202494414,0.7259096567935751,0.5966728263297112,1.1519953028231067,0.07985404473638011,0.2892075541492791,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S1,all,0.25,0.252685546875,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,12.843656343656344,0.3465464939913662,0.7919903591641739,3011,1277,0.4241115908336101,0.39789665310864525,0.44258747103149176,0.7388634038059662,0.6206336792173724,0.9395721821427173,0.08150720390878685,0.31149612665991955,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S1,test,0.25,0.252685546875,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.374717194570136,0.3098555811642315,0.8027569322475917,1651,717,0.434282253179891,0.40122199592668023,0.45532831001076424,0.766907147701951,0.5869638876979956,1.2266600587408363,0.0685437393678775,0.2918233810090663,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S2,all,0.5,0.55,8008,21,4.713661338661339,0.7483773544917477,0.6337558372248165,5.103771228771229,0.7453695774510044,0.6832511997245475,2143,907,0.42323845076994865,0.39111631796068635,0.46329115938569265,0.8335716944949539,0.5535539968615147,1.030286092737436,0.04123469519457377,0.24776251292977555,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S2,test,0.5,0.55,3536,6,4.824660633484163,0.7002930832356389,0.6599606152536058,5.228223981900452,0.6914588629848001,0.7054127414976848,1376,562,0.40843023255813954,0.3657844990548204,0.44411547002220575,0.8290663888544895,0.4675810928564997,1.0569517736906446,0.041525731159904496,0.242199466176751,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S3,all,0.25,0.25,8008,21,12.661213786213786,0.33802803010129107,0.7604854849469539,13.042207792207792,0.34165374083223227,0.7927650691859088,3014,1287,0.42700729927007297,0.4027363372646739,0.44638787860459367,0.7208072667763099,0.6069452033129874,0.918954380005102,0.08656844561862277,0.3094874913693977,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S3,test,0.25,0.25,3536,6,12.96606334841629,0.31122404466934217,0.7811485443610623,13.581447963800905,0.3054514409461936,0.8035552717015275,1644,716,0.43552311435523117,0.4013223658309407,0.4522849462365591,0.7259096567935751,0.5986854072707131,1.1955182845923578,0.07985404473638011,0.2892075541492791,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S4,all,0.55,0.6,8008,21,4.255244755244755,0.7896760183120084,0.6041877380619337,4.6558441558441555,0.7806565819118121,0.653446383610579,2020,868,0.4297029702970297,0.39299175875627285,0.4733951552288988,0.834173454072088,0.5842573535693127,1.037375637189935,0.037483919859124346,0.22604293932178454,,,,,,,,,,,,,,,,,,,,,,
KITTI mono RT-DETR 480->640 q_brake,KITTI,brake,mono,True,S4,test,0.55,0.6,3536,6,4.341628959276018,0.7457660239708181,0.632923519080313,4.778280542986425,0.7286931818181818,0.6798658789717388,1295,536,0.4138996138996139,0.36989498249708286,0.44785276073619634,0.8379383786934131,0.49224841545329506,1.0502476879341707,0.034324680752331166,0.21147976777594968,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S0,all,0.25,0.25,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,6.131993006993007,0.6535383362183077,0.7171447631754503,637,27,0.0423861852433281,0.012191146610563398,0.10183031473842158,0.003690827226655897,0.0003781124207506185,0.012906776347047896,0.6899224631618471,0.6924782808546924,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S0,test,0.25,0.25,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,6.211538461538462,0.6068566745583682,0.7345255202512108,146,14,0.0958904109589041,0.021897810218978103,0.2112676056338028,0.0024743665238591782,0.00013531250501776828,0.040602291136075996,0.5200728015329603,0.5213628443016851,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S1,all,0.25,0.56396484375,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,3.5526973026973026,0.8634446397188049,0.5518517721491747,646,89,0.13777089783281735,0.06465758145598119,0.2696765897550579,0.07529878414496008,0.025690543521746934,0.20452716928481984,0.5763496551010244,0.623282034476501,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S1,test,0.25,0.56396484375,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,3.4881221719457014,0.83760337279066,0.5723029432114535,146,43,0.2945205479452055,0.10344827586206896,0.5333333333333333,0.2908074134147962,0.03447441599163424,4.336464813686804,0.26113127408829273,0.36820925518363457,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S2,all,0.2,0.35,8008,21,4.231518481518481,0.665230478663755,0.5074135445135467,5.083791208791209,0.7410282233303038,0.6756116981213282,569,33,0.05799648506151142,0.01610278194236215,0.13638738127544095,0.0018500015408332664,0.00019866447839855445,0.007351635434015075,0.6341255953013745,0.6353009029507247,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S2,test,0.2,0.35,3536,6,4.262160633484163,0.6478667639838099,0.5431901644579276,5.1218891402714934,0.6975871017613605,0.6972164564372771,142,19,0.13380281690140844,0.030441700128797638,0.25806451612903225,0.006914973668549846,0.00024612373319445513,0.08748514587205122,0.4337680343844322,0.43678841477130437,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S3,all,0.25,0.3,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,5.557942057942058,0.6997169048260987,0.6968947039962126,633,29,0.045813586097946286,0.013217422385620915,0.10791184047511354,0.0012472688163710972,0.00016799458378838805,0.004282532650725706,0.6883891205291779,0.6892487990629695,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S3,test,0.25,0.3,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,5.633484162895928,0.6526606425702811,0.7171749427856725,143,16,0.11188811188811189,0.022134161122633122,0.23943661971830985,0.0038330388792984327,0.00014019712972099035,0.04070806884222206,0.511162321204749,0.5131291652452367,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S4,all,0.1,0.3,8008,21,6.753871128871129,0.4815568087270038,0.582495857453356,5.557942057942058,0.6997169048260987,0.6968947039962126,537,37,0.06890130353817504,0.025756780774648554,0.11970175693452452,0.011687253213525498,0.0012097482398679884,0.0442027442981331,0.43960052646473535,0.4447990050660637,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_traj,KITTI,traj,oracle,False,S4,test,0.1,0.3,3536,6,7.04920814479638,0.45085452940704485,0.6214274309436373,5.633484162895928,0.6526606425702811,0.7171749427856725,193,19,0.09844559585492228,0.027649769585253458,0.1928900832177531,0.010058399243667271,0.0008796012190471148,0.05085834530022815,0.34854789280863635,0.3520893480406718,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S0,all,0.25,0.25,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,6.131993006993007,0.6535383362183077,0.7171447631754503,1753,542,0.3091842555618939,0.16754687608129332,0.46922016965248187,0.08074935246291769,0.02459568450904993,0.36051563156584804,0.6819793092547943,0.7418861341920174,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S0,test,0.25,0.25,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,6.211538461538462,0.6068566745583682,0.7345255202512108,829,350,0.4221954161640531,0.21451104100946372,0.5919145192194892,0.30544074879379607,0.09660635140888538,0.7731920138476531,0.2710167683338455,0.390199637918844,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S1,all,0.25,0.56396484375,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,3.5526973026973026,0.8634446397188049,0.5518517721491747,1190,209,0.17563025210084032,0.10297738710884967,0.2595307333588017,0.056048460981831014,0.016459641544201972,0.2356939669273923,0.6157199875636757,0.6522792348048971,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S1,test,0.25,0.56396484375,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,3.4881221719457014,0.83760337279066,0.5723029432114535,472,126,0.2669491525423729,0.18421674237508112,0.37425149700598803,0.28324022907689134,0.1684424565229552,0.42935556792393353,0.15149569463504975,0.21136188271272488,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S2,all,0.2,0.35,8008,21,4.231518481518481,0.665230478663755,0.5074135445135467,5.083791208791209,0.7410282233303038,0.6756116981213282,1528,385,0.2519633507853403,0.12467106468603105,0.38245936281100873,0.06733758268325644,0.016949773751082434,0.3264927180847447,0.6460406467719403,0.6926843354861353,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S2,test,0.2,0.35,3536,6,4.262160633484163,0.6478667639838099,0.5431901644579276,5.1218891402714934,0.6975871017613605,0.6972164564372771,717,254,0.3542538354253835,0.22865853658536586,0.4660734149054505,0.2878234863523027,0.12883603115804337,0.5543851744633395,0.22346953724644383,0.3137839186830997,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S3,all,0.25,0.3,8008,21,3.6225024975024973,0.7259126477989589,0.47463900664959435,5.557942057942058,0.6997169048260987,0.6968947039962126,1640,462,0.2817073170731707,0.14362013550529795,0.441399098081702,0.06990076159854214,0.020560100996085132,0.35096519091333817,0.6801753924705927,0.731293354932315,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S3,test,0.25,0.3,3536,6,3.654128959276018,0.7120965869514744,0.5124807067965299,5.633484162895928,0.6526606425702811,0.7171749427856725,753,299,0.39707835325365204,0.22491349480968859,0.5385964912280702,0.2823428109107868,0.10217462669894622,0.5950192121329793,0.2586629759554545,0.3604269279093063,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S4,all,0.1,0.35,8008,21,6.753871128871129,0.4815568087270038,0.582495857453356,5.083791208791209,0.7410282233303038,0.6756116981213282,1720,400,0.23255813953488372,0.12868283930402313,0.319772466807426,0.1585923239686327,0.04476865197708551,0.4393451449986541,0.4846064247762636,0.5759472353068902,,,,,,,,,,,,,,,,,,,,,,
KITTI oracle Y8 320->640 q_brake,KITTI,brake,oracle,False,S4,test,0.1,0.35,3536,6,7.04920814479638,0.45085452940704485,0.6214274309436373,5.1218891402714934,0.6975871017613605,0.6972164564372771,890,278,0.31235955056179776,0.197495183044316,0.4351032448377581,0.4470061885575609,0.20691185850458865,0.8010771440114479,0.18626311117709857,0.33682675524206135,,,,,,,,,,,,,,,,,,,,,,
