task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
lateral,mono,decision_oracle_dJ,False,3376,85,1.0,0.08475283310641275,0.8875739644970414,1.0,1.0,0.0,1.0,0.08475283310641275,0.9437037037037037,1.0,1.0,0.0,1.0,0.08475283310641275,0.9624876604146101,1.0,1.0,0.0,1.0,0.08475283310641275,0.9774881516587678,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
lateral,mono,uncertainty [scene-z],True,3376,85,0.05527081981763346,0.0046843585676585,0.0029585798816568047,-0.29553740223092834,0.22150778996204484,0.0,0.027231241277877873,0.0023079248473044413,0.0014814814814814814,-0.5442036329231571,0.3728707090611632,0.0,-0.04057454982286594,-0.0034388080495051858,0.0009871668311944718,-0.8070672343278534,0.3550735460010926,0.0,0.03673990130914669,0.0031138107240001856,0.0005924170616113745,-0.6797659340005727,0.4705272750160702,0.0,0.022653146740318746,0.018408179805227434,0.4557887290733318,0.09171597633136094,0.1985185185185185
lateral,mono,criticality [scene-z],True,3376,85,-0.1537742993392979,-0.013032807527959073,0.0029585798816568047,-0.7917871421691438,0.23029785413692025,0.0,-0.21923855263452363,-0.01858108846192527,0.0014814814814814814,-1.002281245632022,0.20872980963626583,0.0,-0.12984999978343872,-0.011005155360513514,0.0009871668311944718,-0.9935327519669794,0.3101587905699781,0.0,-0.2663106110891306,-0.022570578776103883,0.0005924170616113745,-1.3670373087725876,0.27647253597679455,0.0,-0.005601096830820193,-0.004510630604713595,0.511712947091761,0.1242603550295858,0.2
lateral,mono,perception_oracle_dE [scene-z],True,3376,85,0.048555553039459125,0.004115220683142852,0.014792899408284023,-0.33708317552050254,0.3819261941958057,0.0,-0.13594395402122925,-0.011521635246987093,0.008888888888888889,-1.0558427366671896,0.2980235873348679,0.0,-0.16944909806303546,-0.014361291128168615,0.007897334649555774,-1.2838347945336142,0.3205173229749515,0.0,-0.24292012932708412,-0.020588169179046562,0.01066350710900474,-1.3602747542226354,0.28210399164499517,0.0,-0.02129872642089457,-0.01737658986277096,0.5490547041056046,0.10650887573964497,0.20296296296296296
lateral,mono,best_dE_metric (E4_localization) [scene-z],True,3376,85,-0.01711600511289819,-0.001450629924781968,0.0029585798816568047,-0.4569292303790529,0.36166821507267166,0.0,-0.12451040500158285,-0.010552609575111012,0.0014814814814814814,-1.0736510142255304,0.3559469563840547,0.0,-0.2990264168222526,-0.025343335999344994,0.0009871668311944718,-1.3654654569674127,0.20944326981232445,0.0,-0.2314865803074377,-0.01961914350717048,0.0005924170616113745,-1.3680482398754281,0.2927421793299575,0.0,-0.019176439521343902,-0.015653593753189275,0.5407943872354871,0.10946745562130178,0.20592592592592593
lateral,mono,multimetric_dE_oracle [scene-z],True,3376,85,0.27443949488810143,0.02325952470805948,0.0029585798816568047,0.06978578866242845,0.4795846491989227,0.0,0.2660023283727611,0.022544450942493827,0.0014814814814814814,-0.011584533612169982,0.5656710047866891,0.0,0.33460362249064285,0.02835860497375059,0.004935834155972359,0.08509604013372118,0.5620418612595139,0.0,0.45990280407107254,0.03897806559860686,0.0005924170616113745,0.05924707084134852,0.66955434467884,0.0,0.06099295611351445,0.049595268342340494,0.386070110701107,0.09763313609467456,0.1985185185185185
lateral,mono,PKL_gain [scene-z],True,3376,85,-0.20410101547370918,-0.017298139301292644,0.0029585798816568047,-0.6176278409738638,0.06125121959877277,0.0,-0.2353027688096356,-0.019942576294399873,0.0014814814814814814,-0.7863677251953904,0.14527680742246893,0.0,-0.18385179822122352,-0.015581960770957231,0.0009871668311944718,-0.7299865952594549,0.19813517216860338,0.0,-0.1251594525151417,-0.0106076181907058,0.002369668246445498,-0.7601081029778449,0.2584908800427998,0.0,-0.008573574020062582,-0.0069650178080032585,0.5114817776762253,0.08579881656804733,0.18814814814814815
lateral,mono,TIP_gain [scene-z],True,3376,85,-0.13240082763281144,-0.011221345247514591,0.0029585798816568047,-0.6916196829314516,0.19220080792030425,0.0,-0.13240082763281308,-0.011221345247514728,0.007407407407407408,-0.675713608283158,0.24291218127589256,0.0,0.016269628039171393,0.0013788970699073065,0.0009871668311944718,-0.5725944095169117,0.38919461247157844,0.0,0.02849868007595406,0.002415343876230385,0.0005924170616113745,-0.6191162536106328,0.351693011086439,0.0,-0.00020689864245320162,-0.00014833705594705817,0.5015544041450777,0.09467455621301775,0.2074074074074074
plannerC_path_dev,mono,random,False,3376,85,0.008248125759905443,0.0006998754240891111,,-0.07322879641617894,0.08621808230389617,0.0,0.013937881775829473,0.001410090766411052,,-0.07880299921989059,0.10511750375683088,0.0,0.017613633630035763,0.0018720963844153088,,-0.0903513350090248,0.13133575809874085,0.0,0.0331838746243696,0.0035272336153273133,,-0.12876035821910542,0.19104636701549776,0.0,,,,,
plannerC_path_dev,mono,uncertainty,False,3376,85,-0.09839275129778723,-0.008348886831548835,0.0029585798816568047,-0.22240017138246473,0.01658185032429113,0.0,-0.03144523058299309,-0.0031813033003077087,0.0014814814814814814,-0.18200782181553096,0.0659179294839418,0.0,-0.032118575188111835,-0.003413779901706365,0.0009871668311944718,-0.18379835245007667,0.0854380495392043,0.0,0.02495394688745882,0.0026524449387805397,0.0005924170616113745,-0.17584882043556752,0.17417113998911563,0.0,-0.005470467772278105,-0.003912652305504519,0.5025136167089201,0.16272189349112426,0.30074074074074075
