section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
paired_gain,nuPlan,n/a,pdm_closed,safety,,,,,,,trivial_area_max,,,,,True,,,,,,,,,,the nuPlan real-perception features carry no detection area,,,,,,,,,,False,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_ridge,0.1,,,,False,384.0,9.0,490.3724125650554,145.37210008366367,10.715844401534403,134.65625568212926,0.2745999820376621,0.8383660618283683,173.39931409750278,,0.0905998901610525,188.83857038392793,0.0001847573147256383,0.3850921576035348,98.63841335318182,189.68036148499954,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_ridge,0.2,,,,False,384.0,9.0,490.3724125650554,171.34788853220675,21.713684708372345,149.6342038238344,0.30514400889952825,0.9881693559402288,173.39931409750278,,0.16121263752211337,352.10090283538585,0.0003287555200726673,0.7180275517409419,136.61990378087484,356.44928221753946,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_ridge,0.3,,,,False,384.0,9.0,490.3724125650554,170.80627771367682,32.42952910990675,138.37674860377007,0.2821870583623263,0.9850458671228198,173.39931409750278,,0.279920757098334,392.1825446134445,0.0005708330035005757,0.7997646983483507,123.93864678471589,402.598955249426,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_ridge,0.5,,,,False,384.0,9.0,490.3724125650554,156.13723478196204,54.143213818279094,101.99402096368294,0.2079929831904071,0.9004489757910216,173.39931409750278,,0.19993591305492506,319.61799148909023,0.0004077225959941221,0.6517862410269419,77.56135197960967,331.198186581021,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_gbm,0.1,,,,False,384.0,9.0,490.3724125650554,160.5803976018351,10.715844401534403,149.8645532003007,0.3056137526505304,0.9260728535035636,173.39931409750278,,0.0,259.4557639146586,0.0,0.5290994298751213,137.35489073224804,259.47542480338336,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_gbm,0.2,,,,False,384.0,9.0,490.3724125650554,171.55388701829452,21.713684708372345,149.84020230992218,0.3055640946971983,0.9893573565223529,173.39931409750278,,0.0,392.6139776875238,0.0,0.8006445053338671,136.94056948828342,405.0547539791095,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_gbm,0.3,,,,False,384.0,9.0,490.3724125650554,171.54346920619648,32.42952910990675,139.11394009628972,0.2836903882267931,0.9892972766301558,173.39931409750278,,0.0,391.09435498039454,0.0,0.7975455897582939,126.28245452973407,402.45067335412904,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,gate_gbm,0.5,,,,False,384.0,9.0,490.3724125650554,171.5158697671659,54.143213818279094,117.3726559488868,0.23935411728186384,0.9891381096854984,173.39931409750278,,0.0,326.6460412964288,0.0,0.666118307079712,91.8265720966533,338.2236914831211,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_reg,0.1,,,,False,384.0,9.0,490.3724125650554,0.4715534863832538,10.715844401534403,-10.244290915151149,-0.02089083858034548,0.0027194656959144505,173.39931409750278,,-21.201563304309907,5.5789717913414085,-0.04323563634709405,0.011377009897760658,-21.211742730850595,5.675371337287931,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_reg,0.2,,,,False,384.0,9.0,490.3724125650554,24.3644222900276,21.713684708372345,2.6507375816552567,0.00540556016964677,0.14051048827290885,173.39931409750278,,-26.976777019796646,6.133767960864871,-0.055012835813266235,0.012508387102733136,-39.07374244608029,8.077850529372128,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_reg,0.3,,,,False,384.0,9.0,490.3724125650554,24.377365240483464,32.42952910990675,-8.052163869423289,-0.01642050748186216,0.14058513072765688,173.39931409750278,,-23.684171180729805,28.052695675035054,-0.048298335252674386,0.057206920610187124,-23.765846220304837,28.344136497580763,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_reg,0.5,,,,False,384.0,9.0,490.3724125650554,75.02399332936996,54.143213818279094,20.880779511090864,0.042581472725733135,0.4326660328493792,173.39931409750278,,-0.05029834290689937,74.12867060003185,-0.0001025717222626722,0.15116810958487098,8.69357814802951,97.41216084318538,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_clf,0.1,,,,False,384.0,9.0,490.3724125650554,23.457469215645137,10.715844401534403,12.741624814110734,0.025983567769364193,0.13528005769650828,173.39931409750278,,-0.442300241654914,40.45964071199753,-0.0009019680355616173,0.08250798714462743,0.24413344728736774,41.59727685030645,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_clf,0.2,,,,False,384.0,9.0,490.3724125650554,48.12916182140329,21.713684708372345,26.415477113030942,0.053868195755254734,0.2775625847881968,173.39931409750278,,-9.103284796914817,77.88569558452434,-0.018564023105005174,0.15882968451899118,-17.64398589488656,78.25153324251608,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_clf,0.3,,,,False,384.0,9.0,490.3724125650554,117.15374635368696,32.42952910990675,84.7242172437802,0.17277525218150447,0.6756298141283948,173.39931409750278,,-1.2064573945231407,164.1453228272876,-0.0024602880659871655,0.33473604677039454,37.92622615472985,183.64969138744735,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_mlp_clf,0.5,,,,False,384.0,9.0,490.3724125650554,105.4837797590695,54.143213818279094,51.34056594079041,0.10469709271008246,0.6083287024985333,173.39931409750278,,-0.13885731473206653,135.57319500474352,-0.0002831670607359972,0.2764698656182206,27.44902141209915,142.6162276966043,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_reg,0.1,,,,False,384.0,9.0,490.3724125650554,11.165116789085126,10.715844401534403,0.44927238755072274,0.0009161860986442011,0.06438962487940961,173.39931409750278,,-36.57494281803146,1.0295022803865155,-0.07458605313197392,0.002099429441801921,-48.21414502903694,0.7560976668374728,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_reg,0.2,,,,False,384.0,9.0,490.3724125650554,11.197817239790345,21.713684708372345,-10.515867468582,-0.02144465552940727,0.06457820953947828,173.39931409750278,,-32.32185217567573,2.9360530260234996,-0.0659128681538294,0.0059873943778066575,-32.36020418388725,3.0423084801820792,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_reg,0.3,,,,False,384.0,9.0,490.3724125650554,23.371232330468885,32.42952910990675,-9.058296779437867,-0.018472280551133462,0.13478272651832518,173.39931409750278,,-27.844415637891732,0.40865202298904646,-0.056782182122037186,0.0008333503527481422,-27.925716554105577,-8.83679673867928,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_reg,0.5,,,,False,384.0,9.0,490.3724125650554,22.73370021062882,54.143213818279094,-31.409513607650272,-0.06405236673766455,0.13110605615109652,173.39931409750278,,-92.1528786793318,0.13715328928297083,-0.1879242720798579,0.00027969209883880927,-98.57035521096978,-18.798742725160807,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_clf,0.1,,,,False,384.0,9.0,490.3724125650554,0.29072803926273716,10.715844401534403,-10.425116362271666,-0.021259589844664466,0.00167663892314626,173.39931409750278,,-31.631772667132687,3.7308781081488362,-0.06450561217681929,0.007608254486897503,-31.876361300343344,4.8609871957579,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_clf,0.2,,,,False,384.0,9.0,490.3724125650554,12.529887488961796,21.713684708372345,-9.183797219410549,-0.01872820938553956,0.07226030595436043,173.39931409750278,,-44.632466021484454,0.45643102842572597,-0.09101748972381939,0.000930784474677546,-44.83788079562903,-8.202794978939457,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_clf,0.3,,,,False,384.0,9.0,490.3724125650554,11.262443571776314,32.42952910990675,-21.167085538130436,-0.04316532699588254,0.06495091189024785,173.39931409750278,,-89.70503396945026,23.512955048286106,-0.18293246453286055,0.04794917994120795,-98.8579489726746,2.077166391261855,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,R1_gbm_clf,0.5,,,,False,384.0,9.0,490.3724125650554,46.430445408144536,54.143213818279094,-7.712768410134558,-0.0157283897146464,0.26776602692924495,173.39931409750278,,-109.17172373922355,34.75700055347184,-0.22263023151764325,0.07087878449699858,-110.238147225541,15.471318835152779,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_cheap,0.1,,,,False,384.0,9.0,490.3724125650554,0.11963684525031305,10.715844401534403,-10.59620755628409,-0.02160849037338197,0.0006899499336141607,173.39931409750278,,-32.10114317541401,38.964180599917306,-0.06546278369841065,0.07945834553804168,-32.163058361559244,50.7245194093301,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_cheap,0.2,,,,False,384.0,9.0,490.3724125650554,11.500126437939553,21.713684708372345,-10.213558270432792,-0.020828166529612443,0.06632163741704888,173.39931409750278,,-43.10384378574104,110.90879792847123,-0.08790022171164177,0.22617258860123474,-52.671457795558226,126.23407018590949,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_cheap,0.3,,,,False,384.0,9.0,490.3724125650554,58.26212013929679,32.42952910990675,25.832591029390038,0.05267953573135183,0.3359997151230707,173.39931409750278,,-32.33863444982911,228.1579290444563,-0.0659470916821588,0.4652748058378746,-33.17654365146773,234.94881932644148,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_cheap,0.5,,,,False,384.0,9.0,490.3724125650554,159.079367509338,54.143213818279094,104.9361536910589,0.2139927756990969,0.917416359674222,173.39931409750278,,0.0,287.5268489700558,0.0,0.5863438513313817,5.775272658599057,289.72850284348704,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_gt,0.1,,,,False,384.0,9.0,490.3724125650554,-5.000942688665466e-05,10.715844401534403,-10.715894410961289,-0.021852563758446873,-2.8840614016808776e-07,173.39931409750278,,-32.13996325624083,0.31022391453285353,-0.0655419481861186,0.0006326292152328157,-32.3771647051582,-0.11706382266561498,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_gt,0.2,,,,False,384.0,9.0,490.3724125650554,11.772370069433695,21.713684708372345,-9.94131463893865,-0.02027298923064882,0.06789167610440527,173.39931409750278,,-64.14161313761942,22.896437102610637,-0.1308018385498186,0.046691935590020724,-64.27987650305477,1.9228253498671002,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_gt,0.3,,,,False,384.0,9.0,490.3724125650554,11.592285093911348,32.42952910990675,-20.837244015995402,-0.04249269225199536,0.06685311965763015,173.39931409750278,,-84.38997018225378,23.441748342846562,-0.17209363336902267,0.04780397049708961,-84.64736967100814,2.908249268051648,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,criticality_gt,0.5,,,,False,384.0,9.0,490.3724125650554,24.14163665396588,54.143213818279094,-30.001577164313215,-0.061181209210730315,0.1392256756009484,173.39931409750278,,-107.00729214765938,62.88917814314258,-0.218216378829148,0.12824778990763344,-112.78769040077518,63.90804926597063,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E1_fn_only,0.1,,,,False,384.0,9.0,490.3724125650554,10.658060514903537,10.715844401534403,-0.05778388663086531,-0.00011783674030235009,0.06146541334592874,173.39931409750278,,-0.4254358256397244,2.7704252404946295,-0.0008675769980907803,0.005649635194612605,-0.4318100354342036,3.2364829318344164,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E1_fn_only,0.2,,,,False,384.0,9.0,490.3724125650554,16.668850417238776,21.713684708372345,-5.044834291133569,-0.010287761223648148,0.09612985209310487,173.39931409750278,,-25.628451495299966,6.271702356067599,-0.052263240832088935,0.012789672084653746,-31.44397697698433,6.822131226309484,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E1_fn_only,0.3,,,,False,384.0,9.0,490.3724125650554,31.01002510298259,32.42952910990675,-1.4195040069241642,-0.0028947468710545485,0.17883591561120935,173.39931409750278,,-18.54173295632895,6.431967681826927,-0.03781153360430753,0.013116495783648163,-19.94012311797806,6.751754207632871,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E1_fn_only,0.5,,,,False,384.0,9.0,490.3724125650554,25.071246191389953,54.143213818279094,-29.07196762688914,-0.059285487686427094,0.14458676680400442,173.39931409750278,,-91.92056341604834,-0.1508950287206981,-0.18745051936186086,-0.0003077151667880166,-100.3983273300388,-19.520625040478514,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E6_risk_weighted,0.1,,,,False,384.0,9.0,490.3724125650554,-0.011010049124999657,10.715844401534403,-10.726854450659403,-0.021874914199493882,-6.349534415579455e-05,173.39931409750278,,-32.10089168369947,36.759009925918264,-0.06546227083979933,0.07496141500627672,-32.150923295938945,49.28423559767771,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E6_risk_weighted,0.2,,,,False,384.0,9.0,490.3724125650554,23.628179481068987,21.713684708372345,1.9144947726966421,0.0039041649237204082,0.13626454985734726,173.39931409750278,,-42.91433000395224,78.11568726919863,-0.08751375261808594,0.15929869884112902,-43.05081970384031,78.3403963597889,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E6_risk_weighted,0.3,,,,False,384.0,9.0,490.3724125650554,48.07393194374937,32.42952910990675,15.64440283384262,0.031903105543824105,0.27724407212313024,173.39931409750278,,-25.485107690745203,70.5403272014804,-0.051970924623261125,0.14385052134661458,-32.23807498149306,82.68013156716837,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,dE_E6_risk_weighted,0.5,,,,False,384.0,9.0,490.3724125650554,84.25218713154979,54.143213818279094,30.108973313270695,0.06140021857219849,0.4858853541033883,173.39931409750278,,-0.798869606320753,149.55851785908598,-0.0016291079715149569,0.3049896650522622,5.679824633862587,159.2173312352954,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_ego_speed,0.1,,,,True,384.0,9.0,490.3724125650554,-0.08922232823250725,10.715844401534403,-10.80506672976691,-0.022034409874828454,-0.0005145483342704421,173.39931409750278,,-21.98679349978718,85.41686382243148,-0.04483692992592705,0.17418774309841425,-22.175820270866897,85.5735400224867,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_ego_speed,0.2,,,,True,384.0,9.0,490.3724125650554,34.787054354440485,21.713684708372345,13.07336964606814,0.026660083869081353,0.2006181773872511,173.39931409750278,,-43.37139962838159,147.57446267571046,-0.08844583936015712,0.30094364791806566,-43.567558923544354,148.4461862079791,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_ego_speed,0.3,,,,True,384.0,9.0,490.3724125650554,96.26739956641188,32.42952910990675,63.83787045650513,0.13018242629633262,0.5551775107500168,173.39931409750278,,-33.5196181539902,164.75279299947493,-0.06835543210649786,0.33597484030082536,-44.48730529967212,188.501634231508,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_ego_speed,0.5,,,,True,384.0,9.0,490.3724125650554,108.18583095074437,54.143213818279094,54.04261713246528,0.11020729500213412,0.6239115276425561,173.39931409750278,,0.0011451534851636374,160.53019484814808,2.3352730614953084e-06,0.3273638376360564,30.56447117737182,160.55593127779903,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_n_det,0.1,,,,True,384.0,9.0,490.3724125650554,-4.213451409502601,10.715844401534403,-14.929295811037004,-0.03044481179710819,-0.02429912385428104,173.39931409750278,,-42.62871681945738,50.67172323352847,-0.08693131123848047,0.10333314422904263,-42.697311476749135,62.90501832655818,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_n_det,0.2,,,,True,384.0,9.0,490.3724125650554,49.75881242450042,21.713684708372345,28.045127716128075,0.05719148752563127,0.2869608376681406,173.39931409750278,,-60.01277296651785,146.8515614967964,-0.12238203338683176,0.29946945981043394,-63.0448450623174,162.98594066746386,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_n_det,0.3,,,,True,384.0,9.0,490.3724125650554,109.14199848557027,32.42952910990675,76.71246937566352,0.15643716369441243,0.6294257797594257,173.39931409750278,,-11.645069814560582,153.90390578629456,-0.02374739996821433,0.3138510687851488,-20.682653618519595,154.04335905428866,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_n_det,0.5,,,,True,384.0,9.0,490.3724125650554,107.70733136222519,54.143213818279094,53.5641175439461,0.10923150685366093,0.6211520035290402,173.39931409750278,,-0.10073057332847313,160.6179000191798,-0.00020541647683965027,0.3275426918472323,53.26693267410751,166.0818045052069,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_risk_cheap,0.1,,,,True,384.0,9.0,490.3724125650554,0.11963684525031305,10.715844401534403,-10.59620755628409,-0.02160849037338197,0.0006899499336141607,173.39931409750278,,-32.10114317541401,38.964180599917306,-0.06546278369841065,0.07945834553804168,-32.163058361559244,50.7245194093301,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_risk_cheap,0.2,,,,True,384.0,9.0,490.3724125650554,11.500126437939553,21.713684708372345,-10.213558270432792,-0.020828166529612443,0.06632163741704888,173.39931409750278,,-43.10384378574104,110.90879792847123,-0.08790022171164177,0.22617258860123474,-52.671457795558226,126.23407018590949,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_risk_cheap,0.3,,,,True,384.0,9.0,490.3724125650554,58.26212013929679,32.42952910990675,25.832591029390038,0.05267953573135183,0.3359997151230707,173.39931409750278,,-32.33863444982911,228.1579290444563,-0.0659470916821588,0.4652748058378746,-33.17654365146773,234.94881932644148,319.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_risk_cheap,0.5,,,,True,384.0,9.0,490.3724125650554,159.079367509338,54.143213818279094,104.9361536910589,0.2139927756990969,0.917416359674222,173.39931409750278,,0.0,287.5268489700558,0.0,0.5863438513313817,5.775272658599057,289.72850284348704,319.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,oracle,0.1,,,,False,384.0,9.0,490.3724125650554,173.39931409750278,10.715844401534403,162.68346969596837,0.33175493875154716,1.0,173.39931409750278,,0.35962362558302247,423.97348023894034,0.0007333683877155567,0.8645948862033379,149.49352575731615,451.90358146438365,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,oracle,0.2,,,,False,384.0,9.0,490.3724125650554,173.39931409750278,21.713684708372345,151.68562938913044,0.30932741219206944,1.0,173.39931409750278,,0.3193468464522705,428.51902637865135,0.00065123330405522,0.8738644658600196,138.70879138238718,439.69627611212445,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,oracle,0.3,,,,False,384.0,9.0,490.3724125650554,173.39931409750278,32.42952910990675,140.96978498759603,0.2874749504161681,1.0,173.39931409750278,,0.279920757098334,396.3327521634331,0.0005708330035005757,0.8082280772898363,128.08343731841774,407.63131698326043,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,oracle,0.5,,,,False,384.0,9.0,490.3724125650554,173.39931409750278,54.143213818279094,119.25610027922369,0.24319496208078903,1.0,173.39931409750278,,0.19993591305492506,331.8601275623928,0.0004077225959941221,0.6767512181741392,106.72647564983913,343.4547334740132,319.0,True,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,pdm_closed,scalar_J,,,,,,,trivial_area_max,,,,,True,,,,,,,,,,the nuPlan real-perception features carry no detection area,,,,,,,,,,False,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_ridge,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10721770173284587,-0.01073735740709172,0.00032854385501954197,-3.5696438571469,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_ridge,0.2,,,,False,384.0,9.0,326.3421308746392,0.0,2.3400834761842813,-2.3400834761842813,-0.00717064471544803,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.042379174668901,0.21394507861020615,-0.021579742571988518,0.0006555852228972263,-7.137491756309619,-2.0783485803434556,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_ridge,0.3,,,,False,384.0,9.0,326.3421308746392,0.0,3.4949298670284716,-3.4949298670284716,-0.010709404445149654,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.576512369044792,0.3200957646399918,-0.03240927654881203,0.0009808594550206975,-10.737095666519657,-3.1196874508934638,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_ridge,0.5,,,,False,384.0,9.0,326.3421308746392,0.0021982237939389138,5.8350133432127524,-5.832815119418814,-0.017873313212076275,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.601750064596906,6.119913581916147,-0.05393649302167003,0.018753060064644382,-17.876960106311955,9.125107456813403,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_gbm,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.4674195944336073,20.655325709611418,-0.010625105575980868,0.06329346950776005,-3.5208038889160993,20.829531474456132,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_gbm,0.2,,,,False,384.0,9.0,326.3421308746392,0.0,2.3400834761842813,-2.3400834761842813,-0.00717064471544803,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-4.656721049722774,27.647492472239897,-0.01426944488363227,0.0847193477536628,-4.752923126714519,27.70669468855366,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_gbm,0.3,,,,False,384.0,9.0,326.3421308746392,11.5,3.4949298670284716,8.005070132971529,0.024529686410752125,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.489700879887265,24.27874913294775,-0.010693381423153714,0.0743966127446602,-3.607721767644821,24.319814148605886,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,gate_gbm,0.5,,,,False,384.0,9.0,326.3421308746392,11.5,5.8350133432127524,5.6649866567872476,0.017359041695304094,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-0.7035001291938112,17.431723378171398,-0.002155713475634726,0.05341548555637643,4.961486527593436,17.516736721384152,348.0,False,True,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_reg,0.1,,,,False,384.0,9.0,326.3421308746392,0.0,1.1548463908441906,-1.1548463908441906,-0.003538759729701625,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-3.5040520961929027,0.10721770173284587,-0.01073735740709172,0.00032854385501954197,-3.5696438571469,-1.035025110561844,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_reg,0.2,,,,False,384.0,9.0,326.3421308746392,0.0,2.3400834761842813,-2.3400834761842813,-0.00717064471544803,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-7.042379174668901,0.21394507861020615,-0.021579742571988518,0.0006555852228972263,-7.137491756309619,-2.0783485803434556,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_reg,0.3,,,,False,384.0,9.0,326.3421308746392,0.0,3.4949298670284716,-3.4949298670284716,-0.010709404445149654,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-10.576512369044792,0.32008406566098374,-0.03240927654881203,0.0009808236062046813,-10.737095666519657,-3.1196874508934638,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_reg,0.5,,,,False,384.0,9.0,326.3421308746392,0.0,5.8350133432127524,-5.8350133432127524,-0.017880049160597683,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),-17.601750064596906,0.5334734427683062,-0.05393649302167003,0.0016347060103411356,-17.880147530813172,-5.216526557231694,348.0,False,False,,,,,,,,,,,
paired_gain,nuPlan,n/a,idm,safety,,,,,,,R1_mlp_clf,0.1,,,,False,384.0,9.0,326.3421308746392,1.1548463908441906,1.1548463908441906,0.0,0.0,,12.203500129193813,near-zero oracle: 4 affected states on this split (< 10),0.0,4.440892098500626e-16,0.0,1.3608086968723466e-18,-1.6098233857064723e-16,4.440892098500626e-16,348.0,False,False,,,,,,,,,,,
