track,geometry,system,target,labels,cost_source,unit,budget_level,budget_per_frame,cheap_cost,full_cost,signal,n_frames,n_affected,feasible,overhead,overhead_source,escalated_frac,escalations_lost_to_overhead,ndg_defined,undefined_reason,gain,prize,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,note,convention
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_reg,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_clf,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),0.6382045844138948,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_reg,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_clf,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,oracle,384,4,True,0.0,none,0.1,0.0,False,near-zero oracle: 4 affected states on this split (< 10),12.203500129193813,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm_batched,384,4,False,27.891121994302306,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 27.8911 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_gt,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E1_fn_only,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,random,384,4,True,0.0,none,0.2,0.0,False,near-zero oracle: 4 affected states on this split (< 10),2.309692781688381,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_cheap,384,4,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.11933674479044833,0.08066325520955168,False,near-zero oracle: 4 affected states on this split (< 10),0.0021982237939389138,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_ridge,384,4,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_gbm,384,4,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_reg,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_clf,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),1.7930509752580854,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_reg,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_clf,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,oracle,384,4,True,0.0,none,0.2,0.0,False,near-zero oracle: 4 affected states on this split (< 10),12.203500129193813,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_gbm_batched,384,4,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.006103323910307251,0.19389667608969277,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_gt,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,dE_E1_fn_only,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,random,384,4,True,0.0,none,0.3,0.0,False,near-zero oracle: 4 affected states on this split (< 10),3.4949298670284716,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,criticality_cheap,384,4,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.21933674479044832,0.08066325520955167,False,near-zero oracle: 4 affected states on this split (< 10),0.0021982237939389138,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_ridge,384,4,True,30.966916337805152,nuScenes feature time as proxy (track features not timed),0.08472066674569005,0.21527933325430992,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_gbm,384,4,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_mlp_reg,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.2549499094055121,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_mlp_clf,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.2549499094055121,0.04505009059448789,False,near-zero oracle: 4 affected states on this split (< 10),2.9478973661022763,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_gbm_reg,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,R1_gbm_clf,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 43.1536 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,oracle,384,4,True,0.0,none,0.3,0.0,False,near-zero oracle: 4 affected states on this split (< 10),12.203500129193813,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,gate_gbm_batched,384,4,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.10610332391030725,0.19389667608969274,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,criticality_gt,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,dE_E1_fn_only,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.3,112.6659901792777,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,random,384,4,True,0.0,none,0.4999999999999999,1.1102230246251565e-16,False,near-zero oracle: 4 affected states on this split (< 10),5.8350133432127524,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,criticality_cheap,384,4,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.41933674479044825,0.08066325520955175,False,near-zero oracle: 4 affected states on this split (< 10),-0.5312752189743672,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_ridge,384,4,True,30.966916337805152,nuScenes feature time as proxy (track features not timed),0.28472066674568997,0.21527933325431003,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_gbm,384,4,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_mlp_reg,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.454949909405512,0.045050090594488,False,near-zero oracle: 4 affected states on this split (< 10),0.0,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_mlp_clf,384,4,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.454949909405512,0.045050090594488,False,near-zero oracle: 4 affected states on this split (< 10),5.287980842286557,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_gbm_reg,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,R1_gbm_clf,384,4,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,False,near-zero oracle: 4 affected states on this split (< 10),,12.203500129193813,,,,,,,332.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 71.9226 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,oracle,384,4,True,0.0,none,0.4999999999999999,1.1102230246251565e-16,False,near-zero oracle: 4 affected states on this split (< 10),12.203500129193813,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,gate_gbm_batched,384,4,True,27.891121994302306,nuScenes feature time as proxy (track features not timed),0.30610332391030715,0.19389667608969285,False,near-zero oracle: 4 affected states on this split (< 10),11.5,12.203500129193813,,,,,,,332.0,,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,criticality_gt,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,dE_E1_fn_only,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,safety,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.5,141.43504652081128,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,4,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,random,384,10,True,0.0,none,0.1,0.0,True,,1.1840149027250237,12.948370938004476,0.09144122518531253,0.0752283166900838,0.10000000000000002,0.0,0.0,0.0,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_cheap,384,10,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.019336744790448317,0.08066325520955168,True,,0.0,12.948370938004476,0.0,0.0,0.0,-0.09244055045342672,-0.10000000000000002,-0.0752283166900838,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_ridge,384,10,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm,384,10,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_reg,384,10,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,0.34035762745174264,12.948370938004476,0.026285748924041594,0.0,0.0711131451712623,-0.07274653464304012,-0.09953703703703703,-0.021674290784816076,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_mlp_clf,384,10,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.054949909405512115,0.04505009059448789,True,,12.133548376628191,12.948370938004476,0.9370714227081094,0.838376840838002,0.9930041868160454,0.8465647267121187,0.7390178664790277,0.9107647421642191,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_reg,384,10,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,R1_gbm_clf,384,10,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,oracle,384,10,True,0.0,none,0.1,0.0,True,,12.948370938004476,12.948370938004476,1.0,1.0,1.0,0.9075594495465734,0.9,0.9247716833099162,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,gate_gbm_batched,384,10,False,27.891121994302306,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 27.8911 mJ per input exceeds the budget headroom b - C_c = 14.3845 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,criticality_gt,384,10,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E1_fn_only,384,10,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.1,83.8969338377441,69.5124056669773,143.845281707668,dE_E6_risk_weighted,384,10,False,,,,,,,,,,,,,,,,needs FULL on every frame: >= 213.36 mJ per frame before computing the metric,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,random,384,10,True,0.0,none,0.2,0.0,True,,2.3680298054500475,12.948370938004476,0.18288245037062506,0.15220195916970045,0.20000000000000004,0.0,0.0,0.0,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,criticality_cheap,384,10,True,11.60302866907548,nuScenes feature time as proxy (track features not timed),0.11933674479044833,0.08066325520955168,True,,0.06625640882231487,12.948370938004476,0.0051169687012786414,0.0,0.00859739590585889,-0.1806005779981594,-0.19947133458646618,-0.1444015304735794,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_ridge,384,10,False,30.966916337805152,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 30.9669 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,gate_gbm,384,10,False,168.62314770970988,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 168.6231 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_reg,384,10,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,True,,0.39849022440712617,12.948370938004476,0.030775317321001854,0.00413264094694362,0.07516181973495763,-0.16208438570964978,-0.19510613703081858,-0.1068123931328865,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_mlp_clf,384,10,True,6.480242972520074,nuScenes feature time as proxy (track features not timed),0.15494990940551212,0.04505009059448789,True,,12.140118608114037,12.948370938004476,0.937578840322055,0.842195087289491,0.9937169054470574,0.7656944855124626,0.6488806429210477,0.8282163366720329,336.0,,module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_reg,384,10,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,R1_gbm_clf,384,10,False,158.80676427354655,nuScenes feature time as proxy (track features not timed),,,True,,,12.948370938004476,,,,,,,336.0,"infeasible: allocator overhead 158.8068 mJ per input exceeds the budget headroom b - C_c = 28.7691 mJ, so it cannot run within this budget",module
nuPlan,n/a,idm,scalar_J,"Task 5 real perception, primary",Task 5 energy pass: rails over idle (module convention) x pass time per frame,mJ,0.2,98.2814620085109,69.5124056669773,143.845281707668,oracle,384,10,True,0.0,none,0.2,0.0,True,,12.948370938004476,12.948370938004476,1.0,1.0,1.0,0.8141218584972613,0.7999999999999999,0.8477980408302995,336.0,,module
