track,geometry,system,target,architecture,objective,variant,quota,k,ndg,ndg_lo,ndg_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,n_frames,n_units,budget_ms_feasible,budget_ms_escalated_frac,budget_ms_ndg,budget_mJ_feasible,budget_mJ_escalated_frac,budget_mJ_ndg,counterpart,minus_V,minus_V_lo,minus_V_hi
KITTI,mono,brake,J,R1_gbm_clf,Q,,0.3,1061,0.24404867572968034,0.1891717455834138,0.29252286940175976,0.13626249806737153,-0.008444840247364447,0.2532262091789959,4,3536,6,False,,,False,,,R1_gbm_clf|V,-0.042953782748512324,-0.2696738337142656,0.20660981981527599
KITTI,mono,brake,J,R1_gbm_clf,Q,,0.5,1768,0.4164508830042762,0.17577687330541195,0.5074481711303588,0.2011703837964615,0.030243017898725397,0.33727549911710786,4,3536,6,False,,,False,,,R1_gbm_clf|V,0.022058368273763087,-0.21380177735992317,0.2962927196344917
KITTI,mono,brake,J,R1_gbm_clf,G,,0.1,354,0.11508996785896378,-0.05442111368453827,0.2107065994524618,0.05533825985318081,-0.06141368701070782,0.11510151138813227,3,3536,6,False,,,False,,,R1_gbm_clf|V,-0.06139685272789794,-0.1920141540443237,0.07218275555735916
KITTI,mono,brake,J,R1_gbm_clf,G,,0.2,707,0.11612245623755738,-0.08717149097956924,0.2194740802971885,0.033340634508479114,-0.0832319764034075,0.13783861532765102,4,3536,6,False,,,False,,,R1_gbm_clf|V,-0.10926204703621788,-0.26320549252546777,0.07416720013113988
KITTI,mono,brake,J,R1_gbm_clf,G,,0.3,1061,0.15103466750881578,-0.23343292723054995,0.25710484897230734,0.0023174207630968398,-0.20937106441552525,0.12560280974072524,4,3536,6,False,,,False,,,R1_gbm_clf|V,-0.17689886005278702,-0.3788013774967668,0.04230344095588977
KITTI,mono,brake,J,R1_gbm_clf,G,,0.5,1768,0.21580967269077225,-0.1045692225388206,0.39215607341625625,-0.012713333421457486,-0.12562839931709205,0.10200193700299096,4,3536,6,False,,,False,,,R1_gbm_clf|V,-0.19182534894415587,-0.35904638410897327,0.06195542786760984
KITTI,mono,brake,J,R2_cnn_clf,V,,0.1,354,0.026197761905528003,-0.06625117723611469,0.11872888165730484,-0.01353806461559129,-0.07013726708390992,0.08007727101158199,3,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R2_cnn_clf,V,,0.2,707,0.09347121495044601,-0.007550017437993652,0.14993166249412354,0.012826215451674863,-0.07671573513894876,0.08520993523714519,4,3536,6,False,,,False,,,,,,
KITTI,mono,brake,J,R2_cnn_clf,V,,0.3,1061,0.14286086400846676,0.04333057728036883,0.262159123884392,0.047889727683680355,-0.05365505121518682,0.15738085895287257,4,3536,6,True,0.03920713491760384,0.017305858109231388,True,0.06433421244540062,0.0345355897891072,,,,
KITTI,mono,brake,J,R2_cnn_clf,V,,0.5,1768,0.2854472037460304,0.07547559229700998,0.3727543551677253,0.08027814816740934,-0.09462013327697061,0.19212730578201337,4,3536,6,True,0.23920713491760384,0.12287664330573737,True,0.2643342124454006,0.14121244120480728,,,,
KITTI,mono,brake,J,R2_cnn_clf,Q,,0.1,354,0.10767830499598417,-0.007488620976598922,0.18653705189880257,0.05126776541109147,-0.015227505947073852,0.10792746520515337,3,3536,6,False,,,False,,,R2_cnn_clf|V,0.06480583002668276,-0.05742092672195639,0.1538391385483881
KITTI,mono,brake,J,R2_cnn_clf,Q,,0.2,707,0.1751451034156715,-0.03830182470438684,0.2644029853815515,0.07089868102411613,-0.025110155193866498,0.15559610081701103,4,3536,6,False,,,False,,,R2_cnn_clf|V,0.05807246557244128,-0.09494082177146126,0.1773535860266827
KITTI,mono,brake,J,R2_cnn_clf,Q,,0.3,1061,0.2379087275937251,-0.028206400130688362,0.35429007690009184,0.09548636674729462,0.004933759104020599,0.16728673482998585,4,3536,6,True,0.03920713491760384,0.038748950382495685,True,0.06433421244540062,0.06373921548425016,R2_cnn_clf|V,0.04759663906361426,-0.1475636069489636,0.18123612986717438
KITTI,mono,brake,J,R2_cnn_clf,Q,,0.5,1768,0.28944201583717855,-0.1158572885985576,0.5585367973816605,0.07937042426567384,-0.0735917713115325,0.18325575941300037,4,3536,6,True,0.23920713491760384,0.1867467475899585,True,0.2643342124454006,0.20181610484207851,R2_cnn_clf|V,-0.0009077239017354946,-0.24773580813593896,0.2536783662456045
KITTI,mono,brake,J,R2_cnn_clf,G,,0.1,354,0.07474375494461082,-0.050845957602166064,0.14218798890908496,0.024736254663816206,-0.04426840881510725,0.06365574844650927,3,3536,6,False,,,False,,,R2_cnn_clf|V,0.0382743192794075,-0.03656200986580266,0.08664984148994478
KITTI,mono,brake,J,R2_cnn_clf,G,,0.2,707,0.10769005547454921,-0.07131716304378327,0.21617632494098118,0.01939801856590407,-0.04678548890219924,0.07439030699936461,4,3536,6,False,,,False,,,R2_cnn_clf|V,0.006571803114229206,-0.09473343341034926,0.09978391283044392
KITTI,mono,brake,J,R2_cnn_clf,G,,0.3,1061,0.18253636817588104,-0.20938139929008318,0.30711118760732714,0.01692245663635792,-0.1769015395877953,0.10073120979572947,4,3536,6,True,0.03920713491760384,0.021807879601705493,True,0.06433421244540062,0.05330350870786255,R2_cnn_clf|V,-0.030967271047322432,-0.2965147382748696,0.09056177122784664
KITTI,mono,brake,J,R2_cnn_clf,G,,0.5,1768,0.19321422353973636,-0.21572892238825248,0.5015772036266571,-0.007443796945242042,-0.17281142965889756,0.14367575259140636,4,3536,6,True,0.23920713491760384,0.1262096086443835,True,0.2643342124454006,0.14267582707618734,R2_cnn_clf|V,-0.08772194511265138,-0.34073464694524097,0.17242679076873407
KITTI,mono,brake,J,R1_gbm_reg <-> R2_cnn_clf,G,budget-adaptive (Geng Eq. 8),0.1,354,0.12044983004410885,0.042886332241898,0.19227755970310162,0.08117010548250508,-0.017197165392608682,0.1786582823535147,3,3536,6,False,,,False,,,R1_gbm_reg|V,0.022765088890977794,-0.12245234754187352,0.15402246494216973
KITTI,mono,brake,J,R1_gbm_reg <-> R2_cnn_clf,G,budget-adaptive (Geng Eq. 8),0.2,707,0.14447630406980308,0.02986319963537908,0.18143677906511047,0.05440266124528874,-0.024003372317767974,0.1475355195181829,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.0636474478618691,-0.23271895525868108,0.10458113793635813
KITTI,mono,brake,J,R1_gbm_reg <-> R2_cnn_clf,G,budget-adaptive (Geng Eq. 8),0.3,1061,0.16120782495144798,-0.0018710075758451687,0.25192702943880374,0.036078435320210336,-0.03759861434403852,0.13326031194582755,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.13988822733613818,-0.28869613875317257,0.08104681926400832
KITTI,mono,brake,J,R1_gbm_reg <-> R2_cnn_clf,G,budget-adaptive (Geng Eq. 8),0.5,1768,0.23161195423210448,-0.05875491623007908,0.46645073094888384,0.028320269914160187,-0.059493946039556905,0.1264549521582472,4,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1609701315296644,-0.29436061616944265,0.04258604648949477
KITTI,mono,traj,JB,R1_mlp_reg,V,,0.1,354,0.10751789110871206,-0.18473159846826878,0.29379717969325175,0.11885010860631116,-0.2558868829714964,0.457505077539187,8,3536,6,True,0.06456837818364361,0.10772273208186361,False,,,,,,
KITTI,mono,traj,JB,R1_mlp_reg,V,,0.2,707,0.10656645869394232,-0.32019023338466024,0.28727961172539185,0.08780378806715072,-0.32829866582176087,0.5677341984679434,8,3536,6,True,0.16456837818364362,0.10690606346521991,True,0.02320662357036599,0.06283288142842551,,,,
KITTI,mono,traj,JB,R1_mlp_reg,V,,0.3,1061,-0.14795483659686737,-0.9475907755892519,0.23743773737091123,-0.05358068420070202,-0.5184626146352498,0.5821186681990557,8,3536,6,True,0.2645683781836436,0.09958590692482255,True,0.12320662357036595,0.10729957375574789,,,,
KITTI,mono,traj,JB,R1_mlp_reg,V,,0.5,1768,-0.4088988201164274,-1.1178407474820773,0.3567916084406935,-0.20068151798210093,-0.39404246078023974,-0.0661575117997428,8,3536,6,True,0.4645683781836436,-0.47528610113413894,True,0.32320662357036595,-0.15055029222225125,,,,
KITTI,mono,traj,JB,R1_mlp_reg,Q,,0.1,354,-0.06217266348769642,-0.17291778110148778,0.1979977049680474,0.014939123371401929,-0.0903936651815951,0.16495723550793073,8,3536,6,True,0.06456837818364361,-0.000570438006000432,False,,,R1_mlp_reg|V,-0.10391098523490926,-0.4146845435125544,0.3769085141860747
KITTI,mono,traj,JB,R1_mlp_reg,Q,,0.2,707,-0.1562894953715167,-0.46007938085760797,0.24003538204408958,-0.03822755774733428,-0.23370680048835613,0.158334314022333,8,3536,6,True,0.16456837818364362,-0.06086514181511215,True,0.02320662357036599,0.000966605888991806,R1_mlp_reg|V,-0.126031345814485,-0.6619718104339978,0.40973327499033496
KITTI,mono,traj,JB,R1_mlp_reg,Q,,0.3,1061,-0.41543627027649227,-0.8950617914438808,0.264029677737139,-0.15648351490553813,-0.4805040250602186,0.10290174003304495,8,3536,6,True,0.2645683781836436,-0.22071301119012096,True,0.12320662357036595,0.0022251312709056807,R1_mlp_reg|V,-0.10290283070483609,-1.0004065276673653,0.5975808865328862
KITTI,mono,traj,JB,R1_mlp_reg,Q,,0.5,1768,-0.5218093547915371,-1.2201168457843936,0.5085343198405804,-0.2374091814717569,-0.5289865914398435,0.08976650739527356,8,3536,6,True,0.4645683781836436,-0.5120175352937817,True,0.32320662357036595,-0.4169891776642808,R1_mlp_reg|V,-0.036727663489656004,-0.33885314759127905,0.3019010996792096
KITTI,mono,traj,JB,R1_mlp_reg,G,,0.1,354,0.2204897042284533,0.07759199941106316,0.29783404698425703,0.21245714764157858,0.023935352508066946,0.3822217664738598,8,3536,6,True,0.06456837818364361,0.10814305961893154,False,,,R1_mlp_reg|V,0.09360703903526742,-0.15466075591464726,0.4334421951031025
KITTI,mono,traj,JB,R1_mlp_reg,G,,0.2,707,0.2178633476929029,0.0929546108196307,0.4604099043306191,0.298661022714166,-0.04753079782440628,0.6489953282503268,8,3536,6,True,0.16456837818364362,0.2189052045706654,True,0.02320662357036599,0.04351484802355146,R1_mlp_reg|V,0.21085723464701528,-0.056416236161748054,0.622379799706317
KITTI,mono,traj,JB,R1_mlp_reg,G,,0.3,1061,0.15275396794379004,0.03255759242880715,0.48135761250209125,0.2912720166136491,-0.12634461445102557,0.6954652698365758,8,3536,6,True,0.2645683781836436,0.21908115785780524,True,0.12320662357036595,0.21922803172148003,R1_mlp_reg|V,0.34485270081435115,-0.09747097193554116,1.1936284327062987
KITTI,mono,traj,JB,R1_mlp_reg,G,,0.5,1768,-0.23046044715119893,-0.9371356259684017,0.7220412061546209,0.03914026310879094,-0.1521099723076157,0.34122158449106077,8,3536,6,True,0.4645683781836436,-0.22676681846923885,True,0.32320662357036595,0.15161025773674633,R1_mlp_reg|V,0.23982178109089186,-0.012954200626932094,0.6478904405836688
KITTI,mono,traj,JB,R1_mlp_clf,V,,0.1,354,0.18703339918114978,-0.08905870172454267,0.3636362894041745,0.15731262671809584,-0.09253940539345863,0.527948447082538,8,3536,6,True,0.06456837818364361,0.18737300395242734,False,,,,,,
KITTI,mono,traj,JB,R1_mlp_clf,V,,0.2,707,0.12740649448349328,-0.15323704086117754,0.2885469649306297,0.0974284767592773,-0.2119069394738214,0.5312505553857109,8,3536,6,True,0.16456837818364362,0.18642157153765765,True,0.02320662357036599,0.1288367084579192,,,,
KITTI,mono,traj,JB,R1_mlp_clf,V,,0.3,1061,-0.005405513860770829,-0.6288982264180387,0.1920662128587534,0.02768922927425932,-0.39408674129659776,0.5416940280669503,8,3536,6,True,0.2645683781836436,-0.06166356151973013,True,0.12320662357036595,0.18681508182818565,,,,
KITTI,mono,traj,JB,R1_mlp_clf,V,,0.5,1768,-0.34558654441396125,-1.5342516170257834,0.3563685209410269,-0.10001703052959492,-0.8670341667151351,0.7071974159555897,8,3536,6,True,0.4645683781836436,-0.2212783943773517,True,0.32320662357036595,-0.003953411947214666,,,,
KITTI,mono,traj,JB,R1_mlp_clf,Q,,0.1,354,0.11020445815737555,-0.24358640731490414,0.19417546358901783,0.05887649506923581,-0.1584702285205024,0.23961742574902356,8,3536,6,True,0.06456837818364361,0.046909005841579185,False,,,R1_mlp_clf|V,-0.09843613164885999,-0.49104652117240555,0.20042943610572186
KITTI,mono,traj,JB,R1_mlp_clf,Q,,0.2,707,-0.14619532977358324,-0.4433696741675739,0.2296585081562592,-0.005289516581768698,-0.16674061213054076,0.3423737949310848,8,3536,6,True,0.16456837818364362,-0.0803740082086704,True,0.02320662357036599,0.019693976689180017,R1_mlp_clf|V,-0.10271799334104599,-0.6788220831818763,0.4269122306005967
KITTI,mono,traj,JB,R1_mlp_clf,Q,,0.3,1061,-0.27511406339904554,-0.6586324564827739,0.3995666255445107,-0.06525424094560348,-0.25214229859515713,0.18444449743816538,8,3536,6,True,0.2645683781836436,-0.148226537315241,True,0.12320662357036595,0.04770745156282755,R1_mlp_clf|V,-0.09294347021986281,-0.7290413996790126,0.4791440763688738
KITTI,mono,traj,JB,R1_mlp_clf,Q,,0.5,1768,-0.6090514938961333,-1.5664427919150847,0.40255839124373266,-0.3455895622378511,-0.6925578898655265,0.05762898708212161,8,3536,6,True,0.4645683781836436,-0.6087118891248557,True,0.32320662357036595,-0.27862780869374526,R1_mlp_clf|V,-0.2455725317082562,-1.3803013386000245,0.409502483090587
KITTI,mono,traj,JB,R1_mlp_clf,G,,0.1,354,0.20934382975308782,-0.0789045940336805,0.7220650857830727,0.2830133895533614,0.010285079505507267,0.6527597333686955,8,3536,6,True,0.06456837818364361,0.1759556049327849,False,,,R1_mlp_clf|V,0.12570076283526566,-0.4239613404776844,0.7220519439980361
KITTI,mono,traj,JB,R1_mlp_clf,G,,0.2,707,0.34052523450431327,-0.18967929291912858,0.8731636311271527,0.40871110270833705,0.13953362593319757,0.7339310337141359,8,3536,6,True,0.16456837818364362,0.3451536848520795,True,0.02320662357036599,0.06328227896705421,R1_mlp_clf|V,0.3112826259490597,-0.3219257260460602,0.8757561240012267
KITTI,mono,traj,JB,R1_mlp_clf,G,,0.3,1061,0.32786742115464557,-0.14645550672865232,0.8575028029775877,0.4236716736835899,0.2259721539142499,0.6500796159205482,8,3536,6,True,0.2645683781836436,0.2758785170374934,True,0.12320662357036595,0.27379701239320214,R1_mlp_clf|V,0.39598244440933056,-0.13286891300010994,0.8907090777391499
KITTI,mono,traj,JB,R1_mlp_clf,G,,0.5,1768,0.05280835734776927,-0.5502576373668784,0.7919731673449076,0.28188228418772554,0.13159297122221864,0.42066207392766974,8,3536,6,True,0.4645683781836436,0.12218541580316075,True,0.32320662357036595,0.3285707475725938,R1_mlp_clf|V,0.38189931471732047,-0.4094969886942612,1.18124455946631
