setting,check,n,n_shipped,n_rebuilt,abs_diff,pass,part,reference,quantity,mine,shipped
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,shared_history_effect.csv,oracle20,0.05160629301661071,0.0516062930166107
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,calibration_cells.csv,all_full,-0.00589026124569438,-0.0058902612456943
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,calibration_cells.csv,oracle20,0.05160629301661071,0.0516062930166107
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,shared_history_effect.csv,all_full,-0.00589026124569438,-0.0058902612456943
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,shared_history_effect.csv,oracle20,0.05160629301661071,0.0516062930166107
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,calibration_cells.csv,all_full,-0.00589026124569438,-0.0058902612456943
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,calibration_cells.csv,oracle20,0.05160629301661071,0.0516062930166107
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,shared_history_effect.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,shared_history_effect.csv,all_full,-0.00589026124569438,-0.0058902612456943
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,shared_history_effect.csv,oracle20,0.05160629301661071,0.0516062930166107
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,266.0,266.0
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,harmed_share,0.5375939849624061,0.5375939849624061
Y8 512->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,1.114138429663965,1.114138429663965
Y8 512->640|mono,,,,,7.979727989493313e-17,True,B,calibration_cells.csv,all_full,-0.00589026124569438,-0.0058902612456943
Y8 512->640|mono,,,,,6.938893903907228e-18,True,B,calibration_cells.csv,oracle20,0.05160629301661071,0.0516062930166107
RT 320->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,517.0,517.0
RT 320->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.49709864603481624,0.4970986460348162
RT 320->640|mono,,,,,2.220446049250313e-16,True,B,shared_history_effect.csv,rho,0.7624495469329582,0.762449546932958
RT 320->640|mono,,,,,4.5102810375396984e-17,True,B,shared_history_effect.csv,all_full,0.023022549545892244,0.0230225495458922
RT 320->640|mono,,,,,2.7755575615628914e-17,True,B,shared_history_effect.csv,oracle20,0.09691646237102643,0.0969164623710264
RT 320->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,517.0,517.0
RT 320->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.49709864603481624,0.4970986460348162
RT 320->640|mono,,,,,2.220446049250313e-16,True,B,shared_history_effect.csv,rho,0.7624495469329582,0.762449546932958
RT 320->640|mono,,,,,4.5102810375396984e-17,True,B,shared_history_effect.csv,all_full,0.023022549545892244,0.0230225495458922
RT 320->640|mono,,,,,2.7755575615628914e-17,True,B,shared_history_effect.csv,oracle20,0.09691646237102643,0.0969164623710264
RT 320->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,517.0,517.0
RT 320->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.49709864603481624,0.4970986460348162
RT 320->640|mono,,,,,2.220446049250313e-16,True,B,shared_history_effect.csv,rho,0.7624495469329582,0.762449546932958
RT 320->640|mono,,,,,4.5102810375396984e-17,True,B,shared_history_effect.csv,all_full,0.023022549545892244,0.0230225495458922
RT 320->640|mono,,,,,2.7755575615628914e-17,True,B,shared_history_effect.csv,oracle20,0.09691646237102643,0.0969164623710264
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,1.1102230246251565e-16,True,B,shared_history_effect.csv,rho,0.578935563916635,0.5789355639166351
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,shared_history_effect.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,oracle20,0.0697926241122733,0.0697926241122733
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,calibration_cells.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,0.578935563916635,0.578935563916635
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,calibration_cells.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,oracle20,0.0697926241122733,0.0697926241122733
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,1.1102230246251565e-16,True,B,shared_history_effect.csv,rho,0.578935563916635,0.5789355639166351
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,shared_history_effect.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,oracle20,0.0697926241122733,0.0697926241122733
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,calibration_cells.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,0.578935563916635,0.578935563916635
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,calibration_cells.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,oracle20,0.0697926241122733,0.0697926241122733
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,shared_history_effect.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,1.1102230246251565e-16,True,B,shared_history_effect.csv,rho,0.578935563916635,0.5789355639166351
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,shared_history_effect.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,shared_history_effect.csv,oracle20,0.0697926241122733,0.0697926241122733
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,affected,295.0,295.0
RT 480->640|mono,,,,,5.551115123125783e-17,True,B,calibration_cells.csv,harmed_share,0.43389830508474575,0.4338983050847457
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,rho,0.578935563916635,0.578935563916635
RT 480->640|mono,,,,,1.0408340855860843e-17,True,B,calibration_cells.csv,all_full,0.02938719191461261,0.0293871919146126
RT 480->640|mono,,,,,0.0,True,B,calibration_cells.csv,oracle20,0.0697926241122733,0.0697926241122733
