track,geometry,system,target,split,signal,deployable,input_dim,width_mult,gflops,trt_vs_torch_spearman,quota,k,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,p_le_random,tie_frac,responsive_frac,boot_dropped,n_units,n_frames
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997339449121323,0.3,226,0.11674576568924872,-0.164501363153413,0.41787322096858504,0.037205072658992026,-0.15715210376900438,0.2779686537000865,0.397,0.004424778761061947,0.17699115044247787,0,24,752
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997339449121323,0.5,376,0.1482350045934707,-0.11666626252527565,0.4516995276071126,0.02278297155481007,-0.19140095905913432,0.26425703888583346,0.435,0.0026595744680851063,0.1622340425531915,0,24,752
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997736933716891,0.1,96,-0.03820646882302563,-0.2399976329647533,0.045182923469080406,-0.10879899794691539,-0.2732954837629175,-0.006533624592565834,0.982,0.010416666666666666,0.10416666666666667,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997736933716891,0.2,191,-0.07957552659486677,-0.35113145488661013,0.024867105613110875,-0.22050587352132675,-0.383852887228657,-0.11162133397354805,1.0,0.005235602094240838,0.1099476439790576,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997736933716891,0.3,286,0.0017548604304594227,-0.32432629278352226,0.17902751600681108,-0.20925551407331588,-0.38524196754860657,-0.012192870718599723,0.979,0.006993006993006993,0.10839160839160839,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997736933716891,0.5,478,0.058106386692410396,-0.44321831766905984,0.2923039416479383,-0.25679926665030056,-0.5275625913461631,-0.08112614459002994,0.997,0.0020920502092050207,0.11506276150627615,0,24,955
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997739710848761,0.1,75,0.03241117750371518,-0.14038097027127822,0.2647152190984057,-0.008199214745673245,-0.1533909635801011,0.22303459375620088,0.647,0.013333333333333334,0.72,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997739710848761,0.2,150,0.05934630438032193,-0.18413796619017103,0.24759023063146154,-0.024218700656359723,-0.17107838004546663,0.17421509911104205,0.63,0.006666666666666667,0.6533333333333333,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997739710848761,0.3,226,0.09094349879992578,-0.22151542998525728,0.2830841722101907,-0.03216388989546357,-0.18801030711001193,0.15834501761415964,0.65,0.004424778761061947,0.6460176991150443,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997739710848761,0.5,376,0.2692594496386194,-0.2500900959073103,0.4545238268840072,0.02137057885639497,-0.17107752612707938,0.161739091490015,0.334,0.0026595744680851063,0.6382978723404256,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999786536572297,0.1,75,0.035943611415058425,-0.07145404247933346,0.11294763852887786,-0.01233611843440225,-0.07861192080341373,0.058837650294043045,0.619,0.013333333333333334,0.21333333333333335,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999786536572297,0.2,150,0.08178641749311062,-0.05699840826247024,0.15154180568529485,-0.004206366806075354,-0.10292945990310366,0.11694243945095098,0.589,0.006666666666666667,0.24,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999786536572297,0.3,226,0.1070690114514062,-0.08465457892879387,0.23918410342625074,-0.011477913024768284,-0.15415834911018067,0.14052978594589763,0.598,0.004424778761061947,0.252212389380531,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999786536572297,0.5,376,0.07834688163271891,-0.3340567519539973,0.26161762751525586,-0.14347230932948057,-0.3820543238910306,0.08370297365769765,0.915,0.005319148936170213,0.27393617021276595,0,24,752
