track,geometry,system,target,split,signal,deployable,input_dim,width_mult,gflops,trt_vs_torch_spearman,quota,k,eta,eta_lo,eta_hi,minus_random,minus_random_lo,minus_random_hi,p_le_random,tie_frac,responsive_frac,boot_dropped,n_units,n_frames
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997092067959986,0.3,226,-0.010399897254410246,-0.2320718122596575,0.2515875574724187,-0.05576651546202801,-0.21862276836517916,0.16237799377105272,0.749,0.004424778761061947,0.13938053097345132,0,24,752
nuScenes,oracle,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997092067959986,0.5,376,0.1938735550518862,-0.3548281289915002,0.5541766311131058,0.06660013515631107,-0.2708620626802758,0.3161615989323706,0.276,0.0026595744680851063,0.1702127659574468,0,24,752
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9998365606127934,0.1,96,-0.01565952193894166,-0.06485307687445312,0.005945165549353935,-0.07674357543797765,-0.12302354639462096,-0.00981853578787396,0.982,0.041666666666666664,0.04398148148148148,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9998365606127934,0.2,191,0.14495013064792192,-0.0012320391223136654,0.22880579125232875,-0.025536376531733053,-0.15093478911667577,0.09667361772089114,0.604,0.010471204188481676,0.05759162303664921,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9998365606127934,0.3,286,0.26364361122977636,0.033402929579101744,0.35313926806297186,0.04782458329062616,-0.12108943837004672,0.23163793042259054,0.285,0.0034965034965034965,0.06643356643356643,0,24,955
nuScenes,mono,brake,J,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9998365606127934,0.5,478,0.32910785506090945,0.044862962821204,0.4720765743070748,0.0068795731301959885,-0.1790959137657199,0.2852341144067471,0.526,0.0020920502092050207,0.09414225941422594,0,24,955
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999737277609853,0.1,75,0.02132999760180717,-0.0832168852947958,0.10614676868572405,-0.023289787611823865,-0.09950438959010267,0.09220064510236008,0.76,0.08,0.4916129032258065,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999737277609853,0.2,150,0.050321730353104346,-0.1140479959161663,0.18330060648129795,-0.03365528330657353,-0.14471147893832037,0.08780716369826819,0.718,0.03333333333333333,0.51,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999737277609853,0.3,226,0.14287437193134536,-0.10352193517376276,0.3235525233945546,0.013760408645867932,-0.128005392231523,0.14804672585489398,0.4,0.004424778761061947,0.5342920353982301,0,24,752
nuScenes,mono,plan_ade,JC_ade,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.999737277609853,0.5,376,0.30927139110595636,-0.20693412112072762,0.5192428935939427,0.04242732253163338,-0.18521997344682176,0.1887330562952213,0.295,0.0026595744680851063,0.5638297872340425,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997418505012874,0.1,75,0.032001973781663834,-0.03337374391589485,0.10187000724380793,-0.00377037472344774,-0.06353714207993436,0.07942813077107483,0.593,0.12,0.19096774193548385,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997418505012874,0.2,150,0.08512875407079545,-0.0552099766181308,0.19687898228699688,0.00814657785001997,-0.09056122342294455,0.14490316060599448,0.478,0.04,0.2012121212121212,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997418505012874,0.3,226,0.1845989288488778,0.012771252416068617,0.36564035249801197,0.08938169283402522,-0.06411147826262346,0.2694728981149618,0.128,0.004424778761061947,0.23119469026548672,0,24,752
nuScenes,mono,plan_fde,JC_fde,test,R2_cnn_clf,True,49152,1.2,0.151331328,0.9997418505012874,0.5,376,0.4252013078388344,0.03651652468269804,0.5840371204742899,0.19216523973984134,-0.007827332340848465,0.3753792191201863,0.034,0.0026595744680851063,0.25,0,24,752
