track,geometry,system,target,n_test_frames,n_test_units,n_affected,rate_target,oracle_prize,all_cheap_loss,ndg_defined,undefined_reason,variant,signal,policy,available,rate_realised,rate_unit_min,rate_unit_max,gain,gain_share_all_cheap,ndg,tau,tie_p,ndg_lo,ndg_hi,boot_dropped,minus_random,minus_random_lo,minus_random_hi,budget_level,budget_ms,cheap_ms,full_ms,overhead_ms,feasible,note
KITTI,mono,traj,JB,3536.0,6.0,173.0,0.5,247.6403471904048,4693.652775228891,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V1,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
KITTI,mono,traj,JB,3536.0,6.0,173.0,0.5,247.6403471904048,4693.652775228891,True,R2's cached scores cover the test frames only; calibrating a threshold would need the image model re-run,V2,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
KITTI,mono,traj,JB,3536.0,6.0,173.0,0.5,247.6403471904048,4693.652775228891,True,,TEST,R2_cnn_clf,A_expected,True,0.5,,,-78.35206167506561,-0.01669319513547627,-0.31639457206390753,0.000375181,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1+V2,random,A,True,0.10408528645833334,0.027777777777777776,0.19075520833333331,5.594232747026306,0.013428069249500478,0.03407954786162423,,,0.0298879578204511,0.04043222948628046,319.0,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1+V2,random,B,True,0.07967122395833334,0.025607638888888888,0.12065972222222222,5.576853503462731,0.013386353129233643,0.03397367511917559,,,0.03182290281875113,0.03749498102073756,319.0,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,no uncertainty signal exists for the real-perception nuPlan cells (unc_proxy is not among 119's signals),V1,uncertainty,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,no uncertainty signal exists for the real-perception nuPlan cells (unc_proxy is not among 119's signals),V2,uncertainty,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,criticality_cheap,C,True,0.09895833333333333,,,0.0,0.0,0.0,,,0.0,0.22634997317297353,319.0,-0.011184293481109754,-0.04043222948628046,0.18969479154355728,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,criticality_cheap,A,True,0.03125,0.0,0.2916666666666667,0.0,0.0,0.0,3.266323999,0.40000000000000213,0.0,0.0,319.0,-0.03481587159596318,-0.04043222948628046,-0.0298879578204511,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,criticality_cheap,B,True,0.013020833333333334,0.0,0.08333333333333333,0.0,0.0,0.0,3.266323999,0.40000000000000213,0.0,0.0,319.0,-0.03401963053084706,-0.03749498102073756,-0.03182290281875113,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,criticality_cheap,A,True,0.0859375,0.0,0.875,0.0,0.0,0.0,2.235562063,0.6000000000000085,0.0,0.0,319.0,-0.03481587159596318,-0.04043222948628046,-0.0298879578204511,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,criticality_cheap,B,True,0.020833333333333332,0.0,0.125,0.0,0.0,0.0,2.235562063,0.6000000000000085,0.0,0.0,319.0,-0.03401963053084706,-0.03749498102073756,-0.03182290281875113,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,criticality_cheap,A_expected,True,0.09895833333333334,,,0.0,0.0,0.0,2.151132637,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,gate_ridge,C,True,0.09895833333333333,,,138.70781635280167,0.33294613357345487,0.8449951726962819,,,0.445149256583203,0.9999884120531363,319.0,0.6418315084328717,0.40960821133123726,0.9659007961963814,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,gate_ridge,A,True,0.1640625,0.0,0.5416666666666666,163.68358045023922,0.39289649764042245,0.9971452147894906,0.109952622,0.40000000000000213,0.9915070491964061,1.130557346257772,319.0,0.9735981178737363,0.9572609348621601,1.0901251167714916,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,gate_ridge,B,True,0.0546875,0.0,0.1111111111111111,46.70971313141415,0.11211926477073007,0.28455124701612294,0.109952622,0.40000000000000213,0.2299501108152556,0.37340726320108586,319.0,0.2458806134502141,0.19812720799650446,0.3359122821803483,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,gate_ridge,A,True,0.0390625,0.0,0.22916666666666666,58.38472044900469,0.1401432698199239,0.35567431047395603,0.080163913,0.6000000000000085,0.3119638483311637,0.4230776844130774,319.0,0.32880441683718087,0.28207249383291166,0.38264545492679697,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,gate_ridge,B,True,0.0234375,0.0,0.10416666666666667,12.38472044900469,0.029727558960313243,0.07544657013404504,0.080163913,0.6000000000000085,0.06617459194913426,0.08974435107974413,319.0,0.04311246134521692,0.028695184740073668,0.05464639147435913,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,gate_ridge,A_expected,True,0.09895833333333334,,,138.70781635280167,0.33294613357345487,0.8449951726962819,0.069313267,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,gate_gbm,C,True,0.09895833333333333,,,152.18358045023922,0.3652925699255198,0.9270882797045129,,,0.5299479920024694,0.9884566683324837,319.0,0.7214163104152392,0.4917584800513816,0.9518097496689863,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,gate_gbm,A,True,0.09895833333333333,0.0,0.3333333333333333,102.20460752225706,0.24532596505864182,0.6226210047454254,0.36718108,0.40000000000000213,0.5923801330999247,0.6959432802219212,319.0,0.5907068117798415,0.5557496648091116,0.6531326842952713,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,gate_gbm,B,True,0.049479166666666664,0.0,0.125,33.204607522257064,0.07970239876922584,0.20227939423555888,0.36718108,0.40000000000000213,0.14175000194737988,0.3010657730668447,319.0,0.16177075800933763,0.10992709912862875,0.2635707920461071,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,gate_gbm,A,True,0.13020833333333334,0.0,0.4791666666666667,150.89008475110876,0.3621877384665342,0.9192084236848015,0.277467744,0.20000000000000284,0.9103387271413982,1.037850855684363,319.0,0.8939201719932006,0.8737082588505851,0.9974186261980826,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,gate_gbm,B,True,0.057291666666666664,0.0,0.125,46.70971313141415,0.11211926477073007,0.28455124701612294,0.277467744,0.20000000000000284,0.2299501108152556,0.37340726320108586,319.0,0.2458806134502141,0.19812720799650446,0.3359122821803483,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,gate_gbm,A_expected,True,0.09895833333333334,,,152.18358045023922,0.3652925699255198,0.9270882797045129,0.316178579,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,R1_mlp_reg,C,True,0.09895833333333333,,,0.5476963752037687,0.001314658360942525,0.0033365156003415685,,,0.0029337920835286256,0.1311230802671149,319.0,0.010110648638988366,-0.03306459581774709,0.06851833783674514,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_mlp_reg,A,True,0.07291666666666667,0.0,0.2916666666666667,23.54769637520377,0.05652251379074785,0.1434503857702971,1.463595914,0.40000000000000213,0.12582110394719878,0.17063548097973746,319.0,0.11183928204764157,0.09592974944894675,0.13020325149345702,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_mlp_reg,B,True,0.044270833333333336,0.0,0.10416666666666667,22.82499268240946,0.05478777809551417,0.13904774179710014,1.463595914,0.40000000000000213,0.1219595212681453,0.16539849769861928,319.0,0.10813452142593628,0.0844801140590847,0.13030053809323427,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_mlp_reg,A,True,0.0703125,0.0,0.20833333333333334,12.047696375203769,0.028918586075845187,0.07339345068531931,0.962305457,0.6000000000000085,0.06437378985169143,0.08730214764640412,319.0,0.040217232908371564,0.034482435353439395,0.04686991816012366,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_mlp_reg,B,True,0.046875,0.0,0.10416666666666667,11.324992682409459,0.027183850380611507,0.06899080671212239,0.962305457,0.6000000000000085,0.060512207172637944,0.08206516436528594,319.0,0.036512472286666285,0.02303279996357735,0.04696720475990094,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,R1_mlp_reg,A_expected,True,0.09895833333333334,,,0.5476963752037695,0.001314658360942527,0.0033365156003415733,0.820796904,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,R1_mlp_clf,C,True,0.09895833333333333,,,11.324992682409459,0.027183850380611507,0.06899080671212239,,,-0.11666121668921771,0.1568189175364746,319.0,0.03941505209189032,-0.14482215704048082,0.11845059360021654,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_mlp_clf,A,True,0.041666666666666664,0.0,0.09722222222222222,11.324992682409459,0.027183850380611507,0.06899080671212239,0.010718476,0.40000000000000213,0.060512207172637944,0.08206516436528594,319.0,0.035716231221550175,0.030620852674385916,0.041632934879005476,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_mlp_clf,B,True,0.033854166666666664,0.0,0.08333333333333333,11.324992682409459,0.027183850380611507,0.06899080671212239,0.010718476,0.40000000000000213,0.060512207172637944,0.08206516436528594,319.0,0.036512472286666285,0.02303279996357735,0.04696720475990094,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_mlp_clf,A,True,0.033854166666666664,0.0,0.08333333333333333,11.324992682409459,0.027183850380611507,0.06899080671212239,0.00604342,0.6000000000000085,0.060512207172637944,0.08206516436528594,319.0,0.035716231221550175,0.030620852674385916,0.041632934879005476,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_mlp_clf,B,True,0.028645833333333332,0.0,0.08333333333333333,11.324992682409459,0.027183850380611507,0.06899080671212239,0.00604342,0.6000000000000085,0.060512207172637944,0.08206516436528594,319.0,0.036512472286666285,0.02303279996357735,0.04696720475990094,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,R1_mlp_clf,A_expected,True,0.09895833333333334,,,11.324992682409459,0.027183850380611507,0.06899080671212239,0.001461291,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,R1_gbm_reg,C,True,0.09895833333333333,,,11.791715175836709,0.028304143769436282,0.07183403692296864,,,-0.08460150230138073,0.08005828079167701,319.0,-0.013411072102521217,-0.1250337317876612,0.04342781250086389,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_gbm_reg,A,True,0.125,0.0,0.5416666666666666,-12.175691897698016,-0.029225819045476702,-0.0741731875558017,0.514496855,0.40000000000000213,-0.08822965143259431,-0.06505770124938905,319.0,-0.11064613276131441,-0.12866188091887476,-0.09494905574764108,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_gbm_reg,B,True,0.057291666666666664,0.0,0.125,-0.6756918976980169,-0.0016218913305740402,-0.0041162524708239475,0.514496855,0.40000000000000213,-0.004896318099260992,-0.0036103871538816926,319.0,-0.03822784255692828,-0.04235532512580655,-0.03623575975322025,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_gbm_reg,A,True,0.1015625,0.0,0.2708333333333333,11.791715175836709,0.028304143769436282,0.07183403692296864,0.398283355,0.6000000000000085,0.060663490543115546,0.08285383823983429,319.0,0.03782189749494947,0.030775532722664447,0.0456284304656956,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_gbm_reg,B,True,0.059895833333333336,0.0,0.125,23.291715175836707,0.05590807148433894,0.14189097200794637,0.398283355,0.6000000000000085,0.12226442582048863,0.16539849769861928,319.0,0.1102401876993356,0.08476944479975107,0.13030053809323427,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,R1_gbm_reg,A_expected,True,0.09895833333333334,,,11.791715175836709,0.028304143769436282,0.07183403692296864,0.405039789,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,official,R1_gbm_clf,C,True,0.09895833333333333,,,0.0,0.0,0.0,,,0.0,0.0739620715619679,319.0,-0.03043728578186204,-0.04043222948628046,0.03733160327115477,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_gbm_clf,A,True,0.046875,0.0,0.1111111111111111,-11.5,-0.02760392771490266,-0.07005693508497775,0.00225288,0.40000000000000213,-0.08333333333333333,-0.061447314095507355,319.0,-0.10643792073523319,-0.12376556281961379,-0.09133866859375939,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V1,R1_gbm_clf,B,True,0.036458333333333336,0.0,0.08333333333333333,-11.5,-0.02760392771490266,-0.07005693508497775,0.00225288,0.40000000000000213,-0.08333333333333333,-0.061447314095507355,319.0,-0.10564167967011708,-0.12016740404982942,-0.09892672130456795,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_gbm_clf,A,True,0.09114583333333333,0.0,0.25,0.0,0.0,0.0,0.001485392,0.6000000000000085,0.0,0.0,319.0,-0.03481587159596318,-0.04043222948628046,-0.0298879578204511,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,V2,R1_gbm_clf,B,True,0.057291666666666664,0.0,0.125,-11.5,-0.02760392771490266,-0.07005693508497775,0.001485392,0.6000000000000085,-0.08333333333333333,-0.061447314095507355,319.0,-0.10564167967011708,-0.12016740404982942,-0.09892672130456795,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,,TEST,R1_gbm_clf,A_expected,True,0.09895833333333334,,,0.0,0.0,0.0,0.001360395,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,signal not defined for this track,V1,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.1,164.15219972227897,416.60737989077694,True,signal not defined for this track,V2,R2_cnn_clf,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1+V2,random,A,True,0.20426432291666666,0.1017795138888889,0.3168402777777778,23.62196063519985,0.05670077337898547,0.14390279676522572,,,0.14037880275288495,0.1492606588469314,319.0,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1+V2,random,B,True,0.16975911458333331,0.09526909722222221,0.20703125,23.794034547428645,0.057113809538531915,0.1449510551042545,,,0.14169460276465795,0.1502430432837947,319.0,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,no uncertainty signal exists for the real-perception nuPlan cells (unc_proxy is not among 119's signals),V1,uncertainty,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,no uncertainty signal exists for the real-perception nuPlan cells (unc_proxy is not among 119's signals),V2,uncertainty,A,False,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,official,criticality_cheap,C,True,0.20052083333333334,,,11.5,0.02760392771490266,0.07005693508497775,,,0.0,0.6826021837423426,319.0,0.027388436732621146,-0.1492606588469314,0.5422233809894577,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1,criticality_cheap,A,True,0.0703125,0.0,0.6666666666666666,0.0,0.0,0.0,2.578482573,0.8000000000000043,0.0,0.0,319.0,-0.1433958719504688,-0.1492606588469314,-0.14037880275288495,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1,criticality_cheap,B,True,0.03125,0.0,0.16666666666666666,0.0,0.0,0.0,2.578482573,0.8000000000000043,0.0,0.0,319.0,-0.14452803060393069,-0.1502430432837947,-0.14169460276465795,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V2,criticality_cheap,A,True,0.20572916666666666,0.0,1.0,23.0,0.05520785542980532,0.1401138701699555,1.491867524,0.20000000000001705,0.07510502185875746,0.2464037411094923,319.0,-0.012043617164840752,-0.06575154811012869,0.09731680889117175,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V2,criticality_cheap,B,True,0.06770833333333333,0.0,0.20833333333333334,23.0,0.05520785542980532,0.1401138701699555,1.491867524,0.20000000000001705,0.07510502185875746,0.2464037411094923,319.0,-0.013175775818302654,-0.06658958090590049,0.09616069782569761,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,TEST,criticality_cheap,A_expected,True,0.20052083333333331,,,11.5,0.02760392771490266,0.07005693508497775,1.621364998,1.0,,,,,,,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,official,gate_ridge,C,True,0.20052083333333334,,,162.85680724453601,0.3909119595702616,0.9921085889806255,,,0.8350199449809846,0.9999892301259363,319.0,0.8301935654161542,0.6945611077697631,0.859608733649096,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1,gate_ridge,A,True,0.3255208333333333,0.0,0.6666666666666666,150.85612266442854,0.36210621785907604,0.9190015297976792,0.075986814,0.8000000000000043,0.912632418677794,0.9289558066772344,319.0,0.7747108883400374,0.772253615924909,0.779695147830303,,,,,,,
nuPlan,n/a,pdm_closed,safety,384.0,9.0,27.0,0.2,164.15219972227897,416.60737989077694,True,,V1,gate_ridge,B,True,0.13802083333333334,0.0,0.20833333333333334,44.99821947670625,0.10801109545515863,0.27412498615819053,0.075986814,0.8000000000000043,0.21704762888516146,0.3633311260974274,319.0,0.12155057337720106,0.07525062808921987,0.2131510342302903,,,,,,,
