section,track,unit,budget_level,budget,Cc,Cf,Cs,signal,eligible,feasible,share_cascade,share_skipping,ineligible_reason,geometry,system,target,k,n_test,n_units,coverage,n_positive,n_nonnegative,share_positive,share_nonnegative,share_skipping_exceeds_nonnegative,regime,denominator,oracle_same_k,oracle_capacity,oracle_same_k_over_capacity,gain_r2,gain_random,tie_frac_r2,ndg_r2,ndg_random,ndg_minus_random,all_cheap_loss,gain_share_all_cheap_r2,gain_share_all_cheap_random,n_draws,n_draws_oracle_nonpositive,gain_minus_random_mean,gain_minus_random_lo,gain_minus_random_hi,ndg_r2_lo,ndg_r2_hi,ndg_minus_random_lo,ndg_minus_random_hi,p_le_random,beats_random,loses_to_random,cascade_eta_shipped,cascade_minus_random_lo_shipped,cascade_minus_random_hi_shipped,convention
shares,KITTI,mJ,0.2,67.30553600502137,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,True,True,0.03189750446392434,0.06208119363914929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_rails
shares,KITTI,mJ,0.3,77.11402212082729,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,True,True,0.13189750446392426,0.256708311598682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_rails
shares,KITTI,mJ,0.5,96.73099435243915,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,True,True,0.33189750446392446,0.6459625475177482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_rails
shares,,,,,,,,"R1_mlp_reg, R1_mlp_clf, R1_gbm_reg, R1_gbm_clf",False,,,,"reads CHEAP's detection list (103_routers_r1.py det_list_features), which exists only after CHEAP has run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_rails
shares,,,,,,,,"gate_ridge, gate_gbm",False,,,,reads features computed from CHEAP's detections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,oracle,brake,J,136.0,955.0,24.0,1.0,17.0,947.0,0.01780104712041885,0.9916230366492147,False,at_capacity,oracle escalating the same k (budget-constrained),47.32780447811231,47.32780447811232,0.9999999999999999,-2.264712483275277,4.9940867637068225,0.007352941176470588,-0.04785162777459154,0.10552120088343497,-0.1533728286580265,246.6178238736764,-0.009183085178933853,0.020250307480877434,1000.0,0.0,-7.286282767178729,-19.391102391120338,4.341666025693196,-0.5854372430827971,0.22716111683594895,-0.5898973673227049,0.13190218667214518,0.88,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,oracle,brake,J,451.0,955.0,24.0,1.0,17.0,947.0,0.01780104712041885,0.9916230366492147,False,at_capacity,oracle escalating the same k (budget-constrained),47.32780447811231,47.32780447811232,0.9999999999999999,5.667103430594083,16.561273017880712,0.0022172949002217295,0.11974152389035811,0.34992692351786153,-0.23018539962750345,246.6178238736764,0.02297929379790858,0.06715359319026266,1000.0,0.0,-10.958217761280233,-21.442179784880423,0.04047112489276287,-0.599938888422071,0.39432377594929385,-0.6020833875758184,0.0012836610906466984,0.972,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,oracle,plan_ade,JC_ade,107.0,752.0,24.0,1.0,146.0,596.0,0.19414893617021275,0.7925531914893617,False,share_below_positives,oracle escalating the same k (budget-constrained),83.85638182129195,86.6346772761253,0.9679309077821313,-7.643791048824704,-0.3594296994970556,0.009345794392523364,-0.09115336105383778,-0.004286253373810518,-0.08686710768002726,3015.1530604685695,-0.0025351253802143037,-0.0001192077789381606,1000.0,0.0,-9.07599716755785,-33.09492105322961,6.618534234716306,-0.39241185324003197,0.09984555180354449,-0.350911969814057,0.10097465988065038,0.781,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,oracle,plan_ade,JC_ade,355.0,752.0,24.0,1.0,146.0,596.0,0.19414893617021275,0.7925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),86.63467727612525,86.6346772761253,0.9999999999999993,-11.505333257166662,-1.192500404873409,0.0028169014084507044,-0.13280286392129606,-0.013764700722236518,-0.11903816319905955,3015.1530604685695,-0.003815837215036333,-0.00039550244414062634,1000.0,0.0,-12.952718159663895,-41.28868751738441,10.813763272790704,-0.6531114428733467,0.20303739554604514,-0.44131710060004103,0.13986150452661372,0.83,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,oracle,plan_fde,JC_fde,107.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),274.78263272602356,274.7826327260236,0.9999999999999998,-6.677614997194222,11.590062658446424,0.009345794392523364,-0.024301444858242715,0.042179021808858214,-0.06648046666710093,5814.220981124377,-0.0011484969386049853,0.0019933990634468613,1000.0,0.0,-19.60926053829947,-51.65246805313115,9.86203383637104,-0.12296954045978782,0.06445761420660227,-0.15985291353640352,0.04603360636253123,0.902,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,oracle,plan_fde,JC_fde,355.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),274.78263272602356,274.7826327260236,0.9999999999999998,34.813263013935995,38.453011623817574,0.0028169014084507044,0.12669382583813846,0.13993974525368846,-0.013245919415549996,5814.220981124377,0.005987605756120343,0.0066136137151741655,1000.0,0.0,-15.582857945208616,-113.20869868853171,69.07526604006429,-0.2125833803209013,0.3270992018200833,-0.3355981958768983,0.2650388339183417,0.614,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,mono,brake,J,136.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,27.062374202118818,7.806075681268747,0.007352941176470588,0.3265493869962966,0.09419237238857746,0.2323570146077191,332.31933917287085,0.08143484598120576,0.02348968224569099,1000.0,0.0,18.67710895323824,-6.326640693051281,56.85575461305523,-0.041719174073580396,0.5263587519581288,-0.11590026383580541,0.42434507514627257,0.11,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,mono,brake,J,451.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,34.16473889205353,25.88632450185445,0.0022172949002217295,0.41225039823797605,0.31235852902388556,0.09989186921409049,332.31933917287085,0.10280695362806196,0.07789593156475469,1000.0,0.0,10.066893556378746,-18.80351566697739,54.267627943451245,-0.23611738166250248,0.7602112448501005,-0.33852747737126987,0.38181279189763473,0.355,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,mono,plan_ade,JC_ade,107.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,share_below_positives,oracle escalating the same k (budget-constrained),163.20874121720496,174.6292800244908,0.9346012375147845,15.379802717064297,11.18167776105656,0.009345794392523364,0.09423393993705409,0.068511512788249,0.02572242714880509,2978.375498800933,0.005163822601702192,0.00375428745151785,1000.0,0.0,4.486886657209989,-24.07745845492973,38.112214088701634,-0.045473132171594946,0.3606983970480663,-0.10064645776244252,0.3265292240555224,0.375,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,mono,plan_ade,JC_ade,355.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,at_capacity,oracle escalating the same k (budget-constrained),174.62928002449064,174.6292800244908,0.999999999999999,13.81441775531281,37.09808976799139,0.0028169014084507044,0.07910711052221842,0.21243911538081484,-0.13333200485859642,2978.375498800933,0.004638239120914864,0.012455813507372305,1000.0,0.0,-24.579871300455242,-79.97202623851342,15.16227430394375,-0.241362423089914,0.2893177352697709,-0.28681690069818955,0.13294305442308613,0.847,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.3,108.73709564617704,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.08643034441267922,0.14277974207281666,,mono,plan_fde,JC_fde,107.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,at_capacity,oracle escalating the same k (budget-constrained),435.8131520294294,435.81315202942926,1.0000000000000002,25.51189459831387,24.779323904819083,0.009345794392523364,0.05853860646360465,0.05685767808848916,0.0016809283751154837,5729.766952419244,0.004452518716759002,0.004324665228200366,1000.0,0.0,0.4995825910056083,-57.04145389214789,73.13377246253022,-0.08133704857727414,0.23069174012940777,-0.1103475913161536,0.21809286965220342,0.536,False,False,,,,all_rails
evaluation,nuScenes,mJ,0.5,140.04367910389718,61.77722045959682,156.53291728860071,33.43068123340503,R2_cnn_clf,,,0.28643034441267917,0.4731723675865733,,mono,plan_fde,JC_fde,355.0,752.0,24.0,1.0,96.0,667.0,0.1276595744680851,0.886968085106383,False,at_capacity,oracle escalating the same k (budget-constrained),435.8131520294294,435.81315202942926,1.0000000000000002,86.71066639530977,82.21177557206332,0.0028169014084507044,0.19896294086474567,0.18863996001321173,0.010322980851533953,5729.766952419244,0.015133367048846281,0.014348188373935792,1000.0,0.0,1.116662776061183,-61.58242340376006,73.1564609427929,-0.22284695912612812,0.3980033079702529,-0.18747619107358354,0.17596169039456067,0.493,False,False,,,,all_rails
evaluation,KITTI,mJ,0.2,67.30553600502137,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.03189750446392434,0.06208119363914929,,oracle,brake,J,219.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,share_below_positives,oracle escalating the same k (budget-constrained),1473.8893470501278,1771.4023982227682,0.8320466024709391,107.49913578033207,76.29894386265381,0.0045662100456621,0.07293568950442789,0.05176707736938331,0.021168612135044573,4585.479391436285,0.023443379983583503,0.016639251286386242,1000.0,0.0,41.11479237922785,-62.66568794884864,140.7243481916137,0.026269731975798512,0.16247514372793853,-0.046350016117656906,0.12808375530221774,0.21,False,False,,,,all_rails
evaluation,KITTI,mJ,0.3,77.11402212082729,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.13189750446392426,0.256708311598682,,oracle,brake,J,907.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,352.1514888059663,315.99608257272604,0.0011025358324145535,0.19879813257522788,0.17838752103404745,0.020410611541180415,4585.479391436285,0.07679709333415274,0.06891233295320694,1000.0,0.0,70.87850968786799,-59.1439760629101,276.9060690248663,0.0593361040252793,0.28727722168148584,-0.04045443859587003,0.15404588408774336,0.185,False,False,,,,all_rails
evaluation,KITTI,mJ,0.5,96.73099435243915,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.33189750446392446,0.6459625475177482,,oracle,brake,J,2284.0,3536.0,6.0,1.0,377.0,3329.0,0.10661764705882353,0.9414592760180995,False,at_capacity,oracle escalating the same k (budget-constrained),1771.4023982227675,1771.4023982227682,0.9999999999999997,1065.5766119342495,795.7387569968097,0.00043782837127845885,0.601544072088495,0.4492140000460468,0.15233007204244828,4585.479391436285,0.23238063481962015,0.17353447460322458,1000.0,0.0,236.90628492418554,5.729598641972557,534.8014353139608,0.3326772375011488,0.6776313236665622,0.004816770566595012,0.23383651718272203,0.024,True,False,,,,all_rails
evaluation,KITTI,mJ,0.2,67.30553600502137,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.03189750446392434,0.06208119363914929,,oracle,traj,JB,219.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,-0.004098608423561023,57.87177108502301,0.0045662100456621,-4.375638239437214e-06,0.061783392892061514,-0.06178776853030095,1799.2805109286678,-2.2779151992512812e-06,0.03216384034257865,1000.0,0.0,-47.23250427304389,-118.23729449609418,19.418507367034678,-9.891663263433032e-05,0.1320337121292578,-0.061987040494357486,0.0704963973989351,0.916,False,False,,,,all_rails
evaluation,KITTI,mJ,0.3,77.11402212082729,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.13189750446392426,0.256708311598682,,oracle,traj,JB,907.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,313.2767227804466,239.6789788772414,0.0011025358324145535,0.33445146890434196,0.25587916599588945,0.07857230290845253,1799.2805109286678,0.17411221923298342,0.1332082337475746,1000.0,0.0,47.290209664857244,-58.5556369925153,131.01371109126018,0.20026306366312266,0.6563600584704411,-0.054472875823394606,0.4031622738849616,0.137,False,False,,,,all_rails
evaluation,KITTI,mJ,0.5,96.73099435243915,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.33189750446392446,0.6459625475177482,,oracle,traj,JB,2284.0,3536.0,6.0,1.0,92.0,3528.0,0.026018099547511313,0.997737556561086,False,at_capacity,oracle escalating the same k (budget-constrained),936.6881353720362,936.688135372036,1.0000000000000002,585.3308276750057,603.557649124167,0.00043782837127845885,0.6248940341734152,0.6443528281528242,-0.019458793979409108,1799.2805109286678,0.3253138263432294,0.3354438874084459,1000.0,0.0,-22.781228068717454,-106.08949111812092,33.94633177630544,0.47706760828998307,0.7093019343408001,-0.14042946928965935,0.0680131117437483,0.695,False,False,,,,all_rails
evaluation,KITTI,mJ,0.2,67.30553600502137,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.03189750446392434,0.06208119363914929,,mono,brake,J,219.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,share_below_positives,oracle escalating the same k (budget-constrained),1548.7459892253737,2208.5818695025328,0.701240017683482,73.37670184476255,54.303019437972736,0.0045662100456621,0.047378138413428854,0.0350625730854245,0.012315565328004352,7904.410690898589,0.009283007261914037,0.0068699643226406626,1000.0,0.0,-26.955356722602012,-223.42148483945329,84.5725652406185,-0.10960042141056883,0.10352538844949624,-0.108012122558139,0.06941061696240539,0.546,False,False,,,,all_rails
evaluation,KITTI,mJ,0.3,77.11402212082729,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.13189750446392426,0.256708311598682,,mono,brake,J,907.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,308.9584266475683,224.89880653078202,0.0011025358324145535,0.1398899587621619,0.10182950862556818,0.03806045013659373,7904.410690898589,0.03908683882067435,0.02845231799376749,1000.0,0.0,63.242361556648994,-121.22562304001974,280.36169088977886,0.015329712904495772,0.22197470824053173,-0.05658528312796537,0.13601073454176044,0.229,False,False,,,,all_rails
evaluation,KITTI,mJ,0.5,96.73099435243915,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.33189750446392446,0.6459625475177482,,mono,brake,J,2284.0,3536.0,6.0,1.0,540.0,3100.0,0.15271493212669685,0.8766968325791855,False,at_capacity,oracle escalating the same k (budget-constrained),2208.5818695025364,2208.5818695025328,1.0000000000000016,712.9915388849103,566.3383397092681,0.00043782837127845885,0.3228277605328279,0.25642623781785856,0.06640152271496935,7904.410690898589,0.09020173252205547,0.07164839503612452,1000.0,0.0,136.20845946599218,-129.28830751132114,338.7541207433122,0.007716038529520166,0.5379275435072132,-0.05464840751535976,0.1672180550505449,0.125,False,False,,,,all_rails
evaluation,KITTI,mJ,0.2,67.30553600502137,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.03189750446392434,0.06208119363914929,,mono,traj,JB,219.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,9.203602506452983,-7.011391026488363,0.0045662100456621,0.03716519788020064,-0.02831279759552861,0.06547799547572924,4693.652775228891,0.0019608613903068614,-0.00149380266548295,1000.0,0.0,14.5591446324114,-13.978336243793386,51.057867991335335,-0.06801490699679913,0.18613906940953132,-0.10307358000740152,0.1780139875673552,0.188,False,False,,,,all_rails
evaluation,KITTI,mJ,0.3,77.11402212082729,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.13189750446392426,0.256708311598682,,mono,traj,JB,907.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-37.946943949658,-29.038044114269155,0.0011025358324145535,-0.15323409282931383,-0.11725893798696094,-0.0359751548423529,4693.652775228891,-0.008084736082295195,-0.006186662180790116,1000.0,0.0,-10.101204317800187,-45.975604845574075,66.72934632315663,-0.4572519213002151,0.19807813137502822,-0.21829349964595057,0.2546361415714906,0.745,False,False,,,,all_rails
evaluation,KITTI,mJ,0.5,96.73099435243915,47.68856377340951,98.08486115805927,16.48830993497926,R2_cnn_clf,,,0.33189750446392446,0.6459625475177482,,mono,traj,JB,2284.0,3536.0,6.0,1.0,73.0,3436.0,0.020644796380090497,0.9717194570135747,False,at_capacity,oracle escalating the same k (budget-constrained),247.6403471904048,247.64034719040475,1.0000000000000002,-96.52804737200763,-73.12336577396997,0.00043782837127845885,-0.3897912778235184,-0.29528050095062713,-0.09451077687289125,4693.652775228891,-0.02056565578975968,-0.015579202228141817,1000.0,0.0,-25.917368738304546,-110.71203932736375,52.17209137384236,-1.0563892795027576,0.47263359714546005,-0.5134298747128292,0.20372852730968835,0.716,False,False,,,,all_rails
shares,nuScenes,mJ,0.1,67.8236625361018,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,nuScenes,mJ,0.2,81.09377117935163,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,True,True,0.04807530117388765,0.08163590697003634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,True,True,0.2480753011738876,0.42125273713719613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,KITTI,mJ,0.1,49.55596606074272,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,KITTI,mJ,0.2,57.99929094829842,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,True,True,0.004717807800091251,0.00919515817665587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,KITTI,mJ,0.3,66.44261583585411,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,True,True,0.10471780780009111,0.20409835403126458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,KITTI,mJ,0.5,83.32926561096552,41.112641173187015,84.43324887555701,16.48830993497926,R2_cnn_clf,True,True,0.30471780780009117,0.5939047457404826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,,,,,,,,"R1_mlp_reg, R1_mlp_clf, R1_gbm_reg, R1_gbm_clf",False,,,,"reads CHEAP's detection list (103_routers_r1.py det_list_features), which exists only after CHEAP has run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
shares,,,,,,,,"gate_ridge, gate_gbm",False,,,,reads features computed from CHEAP's detections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,oracle,brake,J,77.0,955.0,24.0,1.0,17.0,947.0,0.01780104712041885,0.9916230366492147,False,at_capacity,oracle escalating the same k (budget-constrained),47.32780447811231,47.32780447811232,0.9999999999999999,-6.704712483275277,2.827534417686951,0.012987012987012988,-0.14166540276289397,0.05974362108841538,-0.20140902385130935,246.6178238736764,-0.027186650088639144,0.011465247617849722,1000.0,0.0,-9.814427132406854,-18.951974497049992,-1.338013036054302,-0.6573397344668496,0.020601537349422012,-0.648132113702658,-0.044066591109665036,0.995,False,True,,,,as_specified
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,oracle,brake,J,402.0,955.0,24.0,1.0,17.0,947.0,0.01780104712041885,0.9916230366492147,False,at_capacity,oracle escalating the same k (budget-constrained),47.32780447811231,47.32780447811232,0.9999999999999999,4.867103430594083,14.761932933898105,0.0024875621890547263,0.1028381410095829,0.31190825555250623,-0.20907011454292335,246.6178238736764,0.019735408228592315,0.05985752652435829,1000.0,0.0,-10.494404518224458,-23.90186240403085,1.6253927116493039,-0.6057788002676985,0.3894087204772131,-0.6410584345304802,0.04026193722134017,0.952,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,oracle,plan_ade,JC_ade,61.0,752.0,24.0,1.0,146.0,596.0,0.19414893617021275,0.7925531914893617,False,share_below_positives,oracle escalating the same k (budget-constrained),72.56369838292699,86.6346772761253,0.8375826016140078,-0.0985222734629898,-0.20490852027402234,0.01639344262295082,-0.001357735006050497,-0.0028238433933272873,0.0014661083872767905,3015.1530604685695,-3.26757121403578e-05,-6.7959574908671e-05,1000.0,0.0,-0.28602129396885184,-7.708878975619624,5.207609277560839,-0.13059605445992933,0.08224521399609411,-0.1027184020711955,0.08826787834968292,0.491,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,oracle,plan_ade,JC_ade,316.0,752.0,24.0,1.0,146.0,596.0,0.19414893617021275,0.7925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),86.63467727612525,86.6346772761253,0.9999999999999993,-15.951781526518804,-1.0614933181408372,0.0031645569620253164,-0.18412698042005393,-0.01225252233303307,-0.17187445808702087,3015.1530604685695,-0.005290537895293389,-0.0003520528798547547,1000.0,0.0,-16.3275828390263,-44.2187511087406,7.927646109811815,-0.6236020774275107,0.14456088813382478,-0.45551454249149503,0.11590080988607492,0.9,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,oracle,plan_fde,JC_fde,61.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,share_below_positives,oracle escalating the same k (budget-constrained),269.2707960625932,274.7826327260236,0.9799411025043708,1.260609039346563,6.607418898740485,0.01639344262295082,0.004681566132606258,0.024538193503927403,-0.019856627371321142,5814.220981124377,0.00021681477938989194,0.001136423765142603,1000.0,0.0,-6.381188351633623,-27.752828184350474,15.142372360924059,-0.07405799383319868,0.09029878067322744,-0.0932339257430277,0.07781174940083183,0.719,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,oracle,plan_fde,JC_fde,316.0,752.0,24.0,1.0,69.0,696.0,0.09175531914893617,0.925531914893617,False,at_capacity,oracle escalating the same k (budget-constrained),274.78263272602356,274.7826327260236,0.9999999999999998,-2.331720724535866,34.228596262327756,0.0031645569620253164,-0.008485691768084724,0.1245660830990579,-0.1330517748671426,5814.220981124377,-0.0004010375133841144,0.005887047701394468,1000.0,0.0,-35.56942408846304,-108.87611738085198,41.71809635248971,-0.25244055698792245,0.21708571013316375,-0.34394847380782173,0.1582699524274635,0.84,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,mono,brake,J,77.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,18.68595049500839,4.419616378365394,0.012987012987012988,0.22547488383744227,0.053329504955297535,0.17214537888214473,332.31933917287085,0.05622889881015337,0.013299305389104458,1000.0,0.0,16.17422387055484,-3.672467200649053,53.06533077383556,-0.0340897963718506,0.44033740635981444,-0.07221774618430477,0.37518320341414774,0.118,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.5,120.9040971091011,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.2480753011738876,0.42125273713719613,,mono,brake,J,402.0,955.0,24.0,1.0,35.0,933.0,0.03664921465968586,0.9769633507853404,False,at_capacity,oracle escalating the same k (budget-constrained),82.8737559456075,82.87375594560748,1.0000000000000002,34.63811519894775,23.07384135198556,0.0024875621890547263,0.41796241528719624,0.27842157132505985,0.13954084396213642,332.31933917287085,0.10423141573752702,0.06943273722623367,1000.0,0.0,11.938384475050858,-18.167068479599443,58.83747000134058,-0.26336229578923737,0.7562951026595114,-0.3271192228008965,0.4086018485032823,0.342,False,False,,,,as_specified
evaluation,nuScenes,mJ,0.3,94.36387982260146,54.55355389285198,132.70108643249824,33.43068123340503,R2_cnn_clf,,,0.04807530117388765,0.08163590697003634,,mono,plan_ade,JC_ade,61.0,752.0,24.0,1.0,228.0,527.0,0.30319148936170215,0.7007978723404256,False,share_below_positives,oracle escalating the same k (budget-constrained),147.15860902624627,174.6292800244908,0.8426914948375671,3.860603428722735,6.374601340415422,0.01639344262295082,0.026234302255698696,0.04331789612987229,-0.017083593874173592,2978.375498800933,0.001296211115850563,0.0021402947153512978,1000.0,0.0,-0.6703668321598496,-14.279359859703396,15.618482133334087,-0.028943572409309122,0.1882466081172671,-0.062418291017540796,0.15351280822684152,0.565,False,False,,,,as_specified
