status,track,geometry,system,target,signal,seed,shipped_seed,quota,plan,ndg,minus_random,minus_random_lo,minus_random_hi,win,loss,row_type,ndg_min,ndg_median,ndg_max,wins,seeds,shipped_win,flag_shipped_win_not_robust
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_reg,3.0,False,0.2,routers_r1,0.20465730207498845,0.09543600578318574,-0.014082523834828251,0.2660689984713545,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_reg,4.0,False,0.2,routers_r1,0.335569633441454,0.21726931622871462,-0.017520830928089873,0.5608337531454147,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_reg,5.0,False,0.2,routers_r1,0.23712472644039892,0.11268155622213503,-0.0533399548502732,0.3374271638272386,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,0.0,True,0.2,routers_r1,0.2550562968293743,0.08552450639831295,-0.26531378840094977,0.3246714935180558,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,1.0,False,0.2,routers_r1,0.22182102540315668,0.01834000349833724,-0.2759617342655878,0.2776474320336559,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,2.0,False,0.2,routers_r1,0.2487565289962475,0.08450267167357679,-0.27752175964874054,0.3200157754432296,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,3.0,False,0.2,routers_r1,0.3284082527829242,0.12608148084025841,-0.22527962136969412,0.3588498612604193,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,4.0,False,0.2,routers_r1,0.4635780593820443,0.30215825814962977,0.028802688764697933,0.4688332127973983,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_mlp_clf,5.0,False,0.2,routers_r1,0.2602935569776873,0.06379676739607261,-0.22615819522148906,0.3137881087070552,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,0.0,True,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,1.0,False,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,2.0,False,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,3.0,False,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,4.0,False,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_reg,5.0,False,0.2,routers_r1,0.38294151631249196,0.25765263244902803,0.06844301154035677,0.5015507578545243,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,0.0,True,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,1.0,False,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,2.0,False,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,3.0,False,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,4.0,False,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,R1_gbm_clf,5.0,False,0.2,routers_r1,0.36887164339645423,0.19947869791410558,-0.11940389006999926,0.44463326676300724,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,0.0,True,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,1.0,False,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,2.0,False,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,3.0,False,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,4.0,False,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,brake,J,gate_gbm,5.0,False,0.2,benchmark_table,0.48159345854694213,0.33738167971440997,0.09592184187791565,0.5853837391387257,True,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,0.0,True,0.2,routers_r1,0.2500761136602585,0.12705896194569247,-0.11554303065081364,0.2913957966639835,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,1.0,False,0.2,routers_r1,0.15975033264366645,0.0340933421329889,-0.17609664406625922,0.21357072078733325,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,2.0,False,0.2,routers_r1,0.2687150036197616,0.13127584641030057,-0.08987654639813558,0.32940686971108263,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,3.0,False,0.2,routers_r1,0.2984952433845143,0.1773474725481952,-0.08341976021511054,0.3533435158278941,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,4.0,False,0.2,routers_r1,0.2528507007586023,0.10886292095572066,-0.10655477467484627,0.29019660346366305,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_reg,5.0,False,0.2,routers_r1,0.10607028424598453,-0.02849280050502492,-0.275475888467393,0.1646597994412552,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,0.0,True,0.2,routers_r1,0.10173376493569976,-0.01786692022138798,-0.22528254120145003,0.1512076995816666,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,1.0,False,0.2,routers_r1,0.12916094725050536,-0.003022454096566515,-0.2759997878198486,0.16297612344315118,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,2.0,False,0.2,routers_r1,0.14994493726020103,0.0433130840580168,-0.20867900361650857,0.22790519915971802,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,3.0,False,0.2,routers_r1,0.114944699126722,-0.01083081143890838,-0.21090348970102643,0.12959748120031261,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,4.0,False,0.2,routers_r1,0.03438780997164256,-0.06638596464526361,-0.3399784363248183,0.16895166318006802,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_mlp_clf,5.0,False,0.2,routers_r1,0.09852581827115049,-0.012652143657496572,-0.30947380979900063,0.22320024045420234,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,0.0,True,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,1.0,False,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,2.0,False,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,3.0,False,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,4.0,False,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_reg,5.0,False,0.2,routers_r1,-0.02159826630051098,-0.12843215758560322,-0.28272020487563687,-0.031722664798155775,False,True,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,0.0,True,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,1.0,False,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,2.0,False,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,3.0,False,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,4.0,False,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,R1_gbm_clf,5.0,False,0.2,routers_r1,0.09010515101103672,-0.061519514496625106,-0.39161653772100885,0.20600551304653236,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,0.0,True,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,1.0,False,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,2.0,False,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,3.0,False,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,4.0,False,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_ade,JC_ade,gate_gbm,5.0,False,0.2,benchmark_table,0.042025999851251584,-0.05630200638179576,-0.22801013320427088,0.06785380186805731,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,0.0,True,0.2,routers_r1,0.2602225170775465,0.12391885557261915,-0.046044906457403376,0.30730968630266586,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,1.0,False,0.2,routers_r1,0.2559279489553486,0.1296748274680157,-0.13369329203227112,0.3658094580206478,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,2.0,False,0.2,routers_r1,0.08542680837942533,0.00741032572108363,-0.3043641651161509,0.2784299758945089,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,3.0,False,0.2,routers_r1,0.19468323873463855,0.08766550965214716,-0.16035233255980835,0.32062277658878574,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,4.0,False,0.2,routers_r1,0.22571519553747002,0.12252340990812416,-0.1248481225451373,0.33776386484877263,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_reg,5.0,False,0.2,routers_r1,0.13466869645794668,0.05216026476810438,-0.12352866417374712,0.19757050221365874,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,0.0,True,0.2,routers_r1,0.06451563092146581,-0.03397059439920076,-0.2350196178037836,0.14264310891974774,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,1.0,False,0.2,routers_r1,0.028548030521324003,-0.07577801554918268,-0.35834705837094843,0.11415981681332528,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,2.0,False,0.2,routers_r1,0.024934074379261276,-0.06075727311790376,-0.3863936761512849,0.23701463799554004,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,3.0,False,0.2,routers_r1,-0.008905454997477755,-0.09583121239756412,-0.3914238462435515,0.11511456433031125,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,4.0,False,0.2,routers_r1,0.14128245064043404,0.03456896486117132,-0.3347881457253664,0.31985063961518556,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_mlp_clf,5.0,False,0.2,routers_r1,-0.026755733664882535,-0.12667052954535907,-0.3794271407442496,0.06730529068093534,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,0.0,True,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,1.0,False,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,2.0,False,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,3.0,False,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,4.0,False,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_reg,5.0,False,0.2,routers_r1,-0.06207022040858505,-0.17132393000683083,-0.3970471799348808,0.0156106059767858,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.0,True,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,1.0,False,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,2.0,False,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,3.0,False,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,4.0,False,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,5.0,False,0.2,routers_r1,0.13124556804721843,0.018712445206487734,-0.2516998376870709,0.2436837500259938,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,0.0,True,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,1.0,False,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,2.0,False,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,3.0,False,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,4.0,False,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,mono,plan_fde,JC_fde,gate_gbm,5.0,False,0.2,benchmark_table,0.07862635187025536,-0.01666457091690408,-0.19318292104151943,0.12326117517306875,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,0.0,True,0.2,routers_r1,0.3544077412718464,0.21641524872418091,-0.05329387398688733,0.5466038466414711,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,1.0,False,0.2,routers_r1,0.2103064248175292,0.06745651249763765,-0.14066923734089082,0.30967249895996823,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,2.0,False,0.2,routers_r1,0.1618883548319762,0.03245841901946556,-0.14746758056764023,0.31039779462507616,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,3.0,False,0.2,routers_r1,0.13015808094721198,-0.03978306531562168,-0.29344967850826786,0.1912588943932058,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,4.0,False,0.2,routers_r1,0.1442401890163374,0.06495069838103747,-0.3594812805010927,0.45339240533663094,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_reg,5.0,False,0.2,routers_r1,0.3218793620897124,0.1387537652466903,-0.08231833193717175,0.36014297906035336,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,0.0,True,0.2,routers_r1,0.35398151420764795,0.1764725126499996,-0.29837780718385504,0.6005289906505786,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,1.0,False,0.2,routers_r1,0.23225842003732702,0.09224244509695413,-0.11702870069171513,0.3261526041515807,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,2.0,False,0.2,routers_r1,0.0773700382513175,-0.042182551506174414,-0.1641269286048417,0.22575930490113846,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,3.0,False,0.2,routers_r1,0.3392556158592542,0.15972290964880292,-0.30044369906201523,0.5930045129217367,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,4.0,False,0.2,routers_r1,0.33860237049953973,0.15938963092175776,-0.30044369906201523,0.5925633689440242,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_mlp_clf,5.0,False,0.2,routers_r1,0.1600604037823724,-0.0009514153543400074,-0.33515241065085505,0.26583358084746916,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,0.0,True,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,1.0,False,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,2.0,False,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,3.0,False,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,4.0,False,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_reg,5.0,False,0.2,routers_r1,0.19633594755466827,0.11855147120459725,-0.12931708106910503,0.5079093881165209,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,0.0,True,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,1.0,False,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,2.0,False,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,3.0,False,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,4.0,False,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,R1_gbm_clf,5.0,False,0.2,routers_r1,0.42144245544094144,0.22877368893947808,-0.12466501124923035,0.6434120907164301,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,0.0,True,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,1.0,False,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,2.0,False,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,3.0,False,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,4.0,False,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,brake,J,gate_gbm,5.0,False,0.2,benchmark_table,0.15541367691653446,0.047392283049192935,-0.2998320890514472,0.4974391697846593,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,plan_ade,JC_ade,R1_mlp_reg,0.0,True,0.2,routers_r1,-0.07867243592753685,-0.06959639057680907,-0.3271925132297141,0.19923971304096977,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,plan_ade,JC_ade,R1_mlp_reg,1.0,False,0.2,routers_r1,0.06408533287565994,0.05306494198699775,-0.14850088951681228,0.3171412358245981,False,False,seed,,,,,,,
post-hoc (decided after Task 24's test results were seen),nuScenes,oracle,plan_ade,JC_ade,R1_mlp_reg,2.0,False,0.2,routers_r1,0.049051199399632754,0.06905851436820265,-0.1414104475016533,0.28582135539105197,False,False,seed,,,,,,,
