registry_version,track,geometry,system,target,signal,quota,k,n_frames,all_cheap_loss,identity_checked,benefit_share,benefit_share_lo,benefit_share_hi,harm_share,harm_share_lo,harm_share_hi,missed_benefit_share,missed_benefit_share_lo,missed_benefit_share_hi,budget_forced_share,budget_forced_share_lo,budget_forced_share_hi,gain_share,gain_share_lo,gain_share_hi,oracle_gain_share,oracle_gain_share_lo,oracle_gain_share_hi,benefit_minus_random,benefit_minus_random_lo,benefit_minus_random_hi,harm_minus_random,harm_minus_random_lo,harm_minus_random_hi,missed_benefit_minus_random,missed_benefit_minus_random_lo,missed_benefit_minus_random_hi,gain_minus_random,gain_minus_random_lo,gain_minus_random_hi
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.1,75,752,5729.766952419244,True,0.012790753506641847,0.0015935086297405507,0.03112057749127444,0.007525420398076404,0.003801772896602485,0.012890639459155003,0.06327048173180333,0.032551546404419616,0.10440696687541011,0.003575013336103686,0.0,0.010405504956562353,0.005265333108565445,-0.009755761196461425,0.025106857034318884,0.0724862219023415,0.03584575414132383,0.12196695815648471,0.005204859034722447,-0.004885728999102313,0.01872708618693859,0.0029708333291011864,-0.001809659105275916,0.00731856318852727,-0.005204859034722453,-0.01872708618693859,0.004885728999102318,0.002234025705621264,-0.011192825657207318,0.01777771769707095
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.2,150,752,5729.766952419244,True,0.02359198446526509,0.005838191001319188,0.05008998554286294,0.013609284440022237,0.00857013237980007,0.019862750828237477,0.052469250773180084,0.027673006428619785,0.08857969493613256,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.009982700025242848,-0.011050307517153354,0.03922281206852399,0.0760612352384452,0.03585794077656635,0.13235063024547186,0.008420195521426291,-0.004556855579197548,0.026049863061892945,0.0045001103020718015,-0.0004124214530009034,0.008769205253727553,-0.00842019552142629,-0.026049863061892973,0.004556855579197541,0.003920085219354485,-0.012507418294544777,0.0253306286494855
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.3,226,752,5729.766952419244,True,0.02837372935389501,0.009243580354916426,0.05677481949677396,0.020469956909676634,0.010808033871016136,0.037254647362270014,0.04768750588455016,0.024274482119381005,0.07733675458333064,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.007903772444218374,-0.019606235809070158,0.03982034111545746,0.0760612352384452,0.03585794077656635,0.13235063024547186,0.005514900678511219,-0.006343667874141769,0.019817316486232212,0.006745467875164645,-0.000713339444677638,0.017854987831492784,-0.0055149006785112226,-0.01981731648623223,0.00634366787414177,-0.0012305671966534263,-0.021506918043289056,0.01878587911694296
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R1_gbm_clf,0.5,376,752,5729.766952419244,True,0.04694138423282817,0.01631855962699142,0.094668072568774,0.03141198328586739,0.017425408722148077,0.05182182791764807,0.029119851005617012,0.013960909079273467,0.04872024817994689,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.015529400946960774,-0.02263621326577448,0.06549758863718036,0.0760612352384452,0.03585794077656635,0.13235063024547186,0.008910766613605577,-0.009386948773091444,0.03404646829287618,0.008578320113404966,0.0024416572638513677,0.01569640010275836,-0.00891076661360558,-0.0340464682928762,0.00938694877309145,0.00033244650020061023,-0.023325756058314627,0.028194300058960037
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.1,75,752,5729.766952419244,True,0.006012807487266157,0.0011683245561346734,0.015056387429712744,0.0034073908942626975,0.0016371661431399222,0.006155933941982706,0.07004842775117902,0.03392896909115957,0.11890608410634369,0.003575013336103686,0.0,0.010405504956562353,0.0026054165930034594,-0.003589797128100879,0.01192294664781241,0.0724862219023415,0.03584575414132383,0.12196695815648471,-0.0015730869846532422,-0.00527782636962609,0.00404100968769389,-0.0011471961747125201,-0.0029272495204503758,0.0008455647388283054,0.0015730869846532353,-0.004041009687693895,0.005277826369626095,-0.0004258908099407221,-0.004486390988326078,0.005777147997860354
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.2,150,752,5729.766952419244,True,0.012832624023857379,0.004783146649325794,0.023216308324353053,0.006611848083604205,0.003499635973391136,0.012207139971267926,0.0632286112145878,0.028816965329907955,0.11063848031115296,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.006220775940253176,-0.0024804403975750683,0.01595939250358522,0.0760612352384452,0.03585794077656635,0.13235063024547186,-0.0023391649199814204,-0.007776422832300904,0.003803759984810044,-0.00249732605434623,-0.006338815364744023,0.0012337876401577524,0.002339164919981422,-0.0038037599848100424,0.00777642283230091,0.0001581611343648131,-0.006575656048611509,0.008342440780009024
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.3,226,752,5729.766952419244,True,0.018313914702637896,0.007726635531849704,0.0326250655265704,0.010170113435884707,0.00545783944183754,0.016521082932467547,0.057747320535807285,0.025600352621867085,0.09985875626302203,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.00814380126675319,-0.0028999976688805734,0.02434478556582434,0.0760612352384452,0.03585794077656635,0.13235063024547186,-0.004544913972745895,-0.012166297012719679,0.004039013307574267,-0.0035543755986272817,-0.010330429139779098,0.00198314465259699,0.004544913972745902,-0.004039013307574274,0.012166297012719679,-0.0009905383741186102,-0.01022971728154704,0.010807200636824143
2026-09-23.1,nuScenes,mono,plan_fde,JC_fde,R2_cnn_clf,0.5,376,752,5729.766952419244,True,0.030815777197244633,0.012031227994857837,0.056485886022808546,0.02485661660317978,0.014039659672617248,0.03972165989121917,0.045245458041200545,0.019054501885486366,0.07823387562809148,-1.9841441836236418e-17,-1.4554190018528333e-16,4.3170961008333226e-17,0.005959160594064854,-0.013981279097789819,0.02897465902527114,0.0760612352384452,0.03585794077656635,0.13235063024547186,-0.00721484042197796,-0.018047287059766902,0.0038659905598605266,0.002022953430717355,-0.008405249607859712,0.010632946579838778,0.007214840421977953,-0.003865990559860526,0.018047287059766902,-0.00923779385269531,-0.02282296215506348,0.006234190969382001
2026-09-23.1,KITTI,oracle,brake,J,random,0.1,354,3536,4585.479391436285,True,0.039064104022418396,0.021219334510094282,0.06510931274052015,0.01193176918356621,0.004438434514432113,0.03009598336108181,0.35113553389642743,0.19097401059084854,0.5856560131810428,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.027132334838852183,0.00960222171639453,0.05401751289599765,0.38575212296980826,0.21197623602462892,0.5787687114623147,,,,,,,,,,,,
2026-09-23.1,KITTI,oracle,brake,J,random,0.2,707,3536,4585.479391436285,True,0.07801785746850226,0.042438669020188564,0.13021050276216592,0.023829832804466978,0.008876869028864226,0.06008562049120573,0.31218178045034356,0.16975467608075426,0.520554823159397,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.05418802466403529,0.019203606017472362,0.10826683863827238,0.390199637918844,0.21219334510094193,0.6471364380750364,,,,,,,,,,,,
2026-09-23.1,KITTI,oracle,brake,J,random,0.3,1061,3536,4585.479391436285,True,0.11708196149092064,0.06365800353028284,0.19531169278381164,0.03576160198803319,0.013315303543296339,0.09018160385228755,0.27311767642792517,0.14853534157066,0.4554536331377513,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.08132035950288748,0.028839759738148656,0.16228435153427004,0.390199637918844,0.21219334510094193,0.6507653259215611,,,,,,,,,,,,
2026-09-23.1,KITTI,oracle,brake,J,random,0.5,1768,3536,4585.479391436285,True,0.1950998189594229,0.10609667255047141,0.32524313037558544,0.05959143479250016,0.02220550120433604,0.15037357057445117,0.1950998189594229,0.10609667255047141,0.3255221955459775,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.13550838416692276,0.048044203170937716,0.27054670143687976,0.390199637918844,0.21219334510094193,0.6507653259215611,,,,,,,,,,,,
2026-09-23.1,KITTI,oracle,brake,J,uncertainty,0.1,354,3536,4585.479391436285,True,0.017149353044902168,0.005358929884461593,0.03398720093892897,0.021744861645707495,0.008469789532877966,0.043984053422713436,0.37305028487394365,0.1972689470902325,0.6374404382132495,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,-0.0045955086008053255,-0.021901301992916324,0.013000250857959767,0.38575212296980826,0.21197623602462892,0.5787687114623147,-0.021914750977516228,-0.05343947587635478,0.0032956496913167967,0.009813092462141286,-0.0017220485347157269,0.01805068985669662,0.021914750977516217,-0.0032956496913167654,0.05343947587635489,-0.03172784343965751,-0.05866427630515509,-0.006500326654260171
2026-09-23.1,KITTI,oracle,brake,J,uncertainty,0.2,707,3536,4585.479391436285,True,0.037727093915962254,0.020097088299760164,0.07754414716776804,0.041845657570028484,0.016740213094414928,0.08479061048551882,0.3524725440028836,0.1781762940599258,0.620332314034094,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,-0.004118563654066222,-0.02344103384621684,0.02468613899649898,0.390199637918844,0.21219334510094193,0.6471364380750364,-0.04029076355254001,-0.10289307667984637,0.010231065896355335,0.018015824765561506,-0.001621190155562109,0.03096776297211226,0.04029076355254002,-0.010231065896355335,0.10289307667984637,-0.05830658831810152,-0.11278819546964727,-0.006193727302243806
2026-09-23.1,KITTI,oracle,brake,J,uncertainty,0.3,1061,3536,4585.479391436285,True,0.07317254638110172,0.030544704516901475,0.13859392247738592,0.057215406039415044,0.02761584689501788,0.11745749475099986,0.3170270915377441,0.15244859181183798,0.6073733642196716,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.015957140341686677,-0.02923917013494007,0.03952524044246531,0.390199637918844,0.21219334510094193,0.6507653259215611,-0.04390941510981891,-0.14794650449036778,0.03421662288651339,0.021453804051381857,0.006380046882742576,0.038312882990659075,0.04390941510981894,-0.03421662288651339,0.14794650449036778,-0.0653632191612008,-0.1641525662936852,0.004831417329894349
2026-09-23.1,KITTI,oracle,brake,J,uncertainty,0.5,1768,3536,4585.479391436285,True,0.12153390107290658,0.04540695372182867,0.20601080997389987,0.08785538071513593,0.041679207105599976,0.1836421237331018,0.26866573684593925,0.11794677423037325,0.560800513667482,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.033678520357770685,-0.022968355427951503,0.09170429874424951,0.390199637918844,0.21219334510094193,0.6507653259215611,-0.07356591788651633,-0.23266144002100242,0.02826806304491769,0.028263945922635772,0.005030359488775977,0.04944400501004366,0.07356591788651634,-0.02826806304491772,0.2326614400210023,-0.10182986380915207,-0.24760047950296318,-0.018301092547591977
2026-09-23.1,KITTI,oracle,brake,J,criticality_cheap,0.1,354,3536,4585.479391436285,True,0.027667804507655623,0.001981123666672056,0.07275261786150294,0.023031870437382827,0.005348367476402,0.05455373551950711,0.3625318334111902,0.1933759456830052,0.6348414355753312,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.004635934070272797,-0.005795747567424765,0.02489362975866721,0.38575212296980826,0.21197623602462892,0.5787687114623147,-0.011396299514762773,-0.04987510262871824,0.03856605458157642,0.011100101253816618,-0.005022792966732973,0.02871532858497842,0.011396299514762787,-0.038566054581576414,0.049875102628718304,-0.022496400768579387,-0.0525863013066223,0.013371406811623548
2026-09-23.1,KITTI,oracle,brake,J,criticality_cheap,0.2,707,3536,4585.479391436285,True,0.03842607283380151,0.005121603588622184,0.09271735964959538,0.04300583358200209,0.010284622695952103,0.09322806151846054,0.3517735650850443,0.18164864389847823,0.6218122469991019,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,-0.0045797607482005905,-0.018976855305603002,0.03136997076513564,0.390199637918844,0.21219334510094193,0.6471364380750364,-0.03959178463470075,-0.10752339925416192,0.024775235350794497,0.019176000777535115,-0.010604539843350493,0.04158142424546088,0.039591784634700755,-0.024775235350794483,0.10752339925416199,-0.05876778541223589,-0.11214406680619332,-0.0011150597231061412
2026-09-23.1,KITTI,oracle,brake,J,criticality_cheap,0.3,1061,3536,4585.479391436285,True,0.08399490544800647,0.008668277721345565,0.1482695354614815,0.055102860926372774,0.017724236784401586,0.13101181747348306,0.30620473247083935,0.1578907156947054,0.616758830986581,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.02889204452163371,-0.028383777078701076,0.0467381297283413,0.390199637918844,0.21219334510094193,0.6507653259215611,-0.03308705604291416,-0.16379025468936653,0.03659486718486098,0.019341258938339587,-0.012891247118401904,0.05226958066926573,0.033087056042914176,-0.03659486718486096,0.16379025468936648,-0.05242831498125376,-0.16446085805077998,0.005314785407718202
2026-09-23.1,KITTI,oracle,brake,J,criticality_cheap,0.5,1768,3536,4585.479391436285,True,0.10347897337889017,0.033144783206818004,0.27650210816736287,0.08232714847818176,0.035793162997291614,0.1823157404364836,0.28672066453995565,0.08155969793940501,0.5703405941682417,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.02115182490070841,-0.028104888798107113,0.11391577546316842,0.390199637918844,0.21219334510094193,0.6507653259215611,-0.09162084558053274,-0.24360964735006724,0.09224780099912272,0.0227357136856816,-0.0032488477477559327,0.04589165492018618,0.09162084558053274,-0.09224780099912272,0.24360964735006724,-0.11435655926621435,-0.2493691720718485,0.05469179606786911
2026-09-23.1,KITTI,oracle,brake,J,trivial_ego_speed,0.1,354,3536,4585.479391436285,True,0.17244689355673132,0.03521602537374352,0.30262387726636764,0.021956262568773362,0.0001712524188674006,0.0766405918770949,0.21775274436211453,0.15726221680219124,0.3685699190114154,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.1504906309879578,0.010702375981258746,0.29620698939024015,0.38575212296980826,0.21197623602462892,0.5787687114623147,0.13338278953431293,0.007716526265428368,0.24113564401069482,0.010024493385207153,-0.012983567964052626,0.04291207254024949,-0.1333827895343129,-0.2411356440106948,-0.007716526265428401,0.12335829614910562,-0.0005445610697782258,0.24375578969885103
2026-09-23.1,KITTI,oracle,brake,J,trivial_ego_speed,0.2,707,3536,4585.479391436285,True,0.24935329594472794,0.07224385184034887,0.4473523510325161,0.02209288739880473,0.0015423338329488708,0.0994703174345249,0.1408463419741179,0.10109050481471904,0.3101094828589392,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.22726040854592297,0.029517139309917097,0.4101898320666027,0.390199637918844,0.21219334510094193,0.6471364380750364,0.17133543847622568,0.012459701502559619,0.3231978647002784,-0.001736945405662247,-0.017209889377619397,0.047514762992612015,-0.17133543847622565,-0.32319786470027845,-0.01245970150255961,0.17307238388188767,0.007591636357016617,0.3114212466115402
2026-09-23.1,KITTI,oracle,brake,J,trivial_ego_speed,0.3,1061,3536,4585.479391436285,True,0.272852386951213,0.09503129290881863,0.5318507267612386,0.031198438121942704,0.005655326859022127,0.11636416626280545,0.11734725096763284,0.06619182308843456,0.2760543305636013,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.2416539488292702,0.03540295871060578,0.5053011732183373,0.390199637918844,0.21219334510094193,0.6507653259215611,0.15577042546029235,-0.006044154747171224,0.3477029289088931,-0.004563163866090483,-0.02363889469191302,0.04123625268460387,-0.15577042546029235,-0.3477029289088931,0.006044154747171238,0.1603335893263827,0.0034438047937226566,0.33677251981312395
2026-09-23.1,KITTI,oracle,brake,J,trivial_ego_speed,0.5,1768,3536,4585.479391436285,True,0.30346766846834633,0.1355250222122891,0.6181324322082303,0.05147120527886006,0.01865907659814893,0.1661630631807352,0.08673196945049948,0.023325984048327406,0.18506141421093625,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.25199646318948665,0.05661882939457471,0.545998774602066,0.390199637918844,0.21219334510094193,0.6507653259215611,0.10836784950892342,-0.01658871849594651,0.2967894881100595,-0.008120229513640102,-0.0273808221483937,0.03763581432041891,-0.10836784950892343,-0.29678948811005956,0.016588718495946477,0.11648807902256389,0.0018325032027337832,0.2773859094364749
2026-09-23.1,KITTI,oracle,brake,J,gate_ridge,0.1,354,3536,4585.479391436285,True,0.03371482710305209,0.008479156483414095,0.15981971035020923,0.008091002903433208,0.0,0.05491443973350211,0.35648481081579375,0.17742929675051175,0.5819080331218897,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.025623824199618887,0.005886057498794474,0.1245671277179917,0.38575212296980826,0.21197623602462892,0.5787687114623147,-0.005349276919366305,-0.042540588036959134,0.10064048733153878,-0.003840766280133001,-0.015251234105501514,0.029996777048000738,0.005349276919366319,-0.1006404873315388,0.04254058803695915,-0.0015085106392332959,-0.03585240910994771,0.08065081542517803
2026-09-23.1,KITTI,oracle,brake,J,gate_ridge,0.2,707,3536,4585.479391436285,True,0.10562209527458767,0.032513478115827846,0.20601157562661032,0.012842950052377957,7.745357533389801e-05,0.07993020396916113,0.28457754264425816,0.15368876869891052,0.48700598257919847,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.09277914522220969,0.02777992073495951,0.1545965979334352,0.390199637918844,0.21219334510094193,0.6471364380750364,0.02760423780608541,-0.04638166333547106,0.09812003641182784,-0.010986882752089021,-0.024713839124773138,0.028130045523293255,-0.027604237806085397,-0.09812003641182784,0.04638166333547101,0.038591120558174395,-0.03849180094935687,0.07459262027625328
2026-09-23.1,KITTI,oracle,brake,J,gate_ridge,0.3,1061,3536,4585.479391436285,True,0.14591078680333477,0.07186703789119057,0.23053380892106726,0.02209590326356822,0.00014454116855880083,0.10079995585015587,0.24428885111551107,0.09890423704071652,0.4659068419100206,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.12381488353976652,0.03182979920191143,0.1797434380381807,0.390199637918844,0.21219334510094193,0.6507653259215611,0.02882882531241414,-0.03892884617067478,0.09391488128109973,-0.013665698724464968,-0.02760611485264724,0.023685971304272926,-0.028828825312414097,-0.09391488128109975,0.0389288461706748,0.04249452403687905,-0.03141894001008673,0.08323904702441995
2026-09-23.1,KITTI,oracle,brake,J,gate_ridge,0.5,1768,3536,4585.479391436285,True,0.17054069876639072,0.1245502518332287,0.2692307919061977,0.0486268415695033,0.009423129350565176,0.15094892708733076,0.2196589391524551,0.03703606578161127,0.4198393606122673,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.12191385719688752,0.020861081055744735,0.18094858450814985,0.390199637918844,0.21219334510094193,0.6507653259215611,-0.02455912019303219,-0.10867886999837414,0.08119333777577362,-0.010964593222996859,-0.03073600071481694,0.018884567720126436,0.02455912019303219,-0.0811933377757736,0.10867886999837417,-0.013594526970035242,-0.11139211321182595,0.08842222266398218
2026-09-23.1,KITTI,oracle,brake,J,gate_gbm,0.1,354,3536,4585.479391436285,True,0.03994566531160173,0.022305848182232604,0.17063297650066547,0.008509715939977597,2.4999175804583357e-05,0.07050544336989717,0.3502539726072441,0.15524824835712508,0.5672149542255787,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.03143594937162416,0.01685831383708831,0.1314354839164024,0.38575212296980826,0.21197623602462892,0.5787687114623147,0.000881561289183333,-0.026150659641987112,0.11035598242057537,-0.0034220532435886124,-0.015546946722430064,0.04344101614153182,-0.0008815612891833191,-0.11035598242057545,0.026150659641987095,0.004303614532771977,-0.02050798779234414,0.08343649763582667
2026-09-23.1,KITTI,oracle,brake,J,gate_gbm,0.2,707,3536,4585.479391436285,True,0.09448539766366695,0.04483609350683959,0.3452145020012566,0.013901824026313587,3.4402607349849504e-05,0.08995615282348504,0.2957142402551789,0.1402981188869552,0.45522311939436705,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.08058357363735336,0.0410725848382693,0.29375805567976565,0.390199637918844,0.21219334510094193,0.6471364380750364,0.016467540195164693,-0.03656334419624151,0.22199378533638386,-0.009928008778153391,-0.02378439353618196,0.0385520019224387,-0.016467540195164665,-0.22199378533638386,0.036563344196241465,0.026395548973318063,-0.027720227282061832,0.2088985132764049
2026-09-23.1,KITTI,oracle,brake,J,gate_gbm,0.3,1061,3536,4585.479391436285,True,0.20135025196473944,0.0697827547452849,0.4081550038869053,0.026823380239964608,0.0001796193118423777,0.10685044194487395,0.1888493859541064,0.09819761304470932,0.34066415913258996,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.17452687172477482,0.06431684173078034,0.3647927363304719,0.390199637918844,0.21219334510094193,0.6507653259215611,0.0842682904738188,-0.021981746635598126,0.2252300671959364,-0.008938221748068579,-0.0241173526070774,0.02588190735601127,-0.08426829047381876,-0.22523006719593636,0.021981746635598154,0.09320651222188735,-0.014411028164141637,0.21599962909186135
2026-09-23.1,KITTI,oracle,brake,J,gate_gbm,0.5,1768,3536,4585.479391436285,True,0.3008327528700061,0.1442642960955383,0.5440294526795422,0.04674267125773743,0.006595145486556689,0.1615804137610575,0.0893668850488397,0.05350423823127817,0.16809421765199017,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.2540900816122693,0.11478416112075104,0.4905810790287096,0.390199637918844,0.21219334510094193,0.6507653259215611,0.1057329339105832,0.027763120252142504,0.21745290256298122,-0.012848763534762733,-0.02143599196952714,0.013915948115731398,-0.10573293391058321,-0.21745290256298122,-0.02776312025214249,0.11858169744534655,0.04302242826336477,0.22114365795422236
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_reg,0.1,354,3536,4585.479391436285,True,0.05112355172450145,0.023778878974095915,0.18728759918810567,0.005614200709520356,6.894970120897548e-05,0.05758265002558419,0.3390760861943444,0.17685737873279098,0.5467357120300008,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.04550935101498109,0.008311037987179276,0.15991087863022949,0.38575212296980826,0.21197623602462892,0.5787687114623147,0.012059447702083052,-0.007895929525881402,0.12700285100859815,-0.006317568474045853,-0.01642916767246811,0.02547160032791009,-0.01205944770208306,-0.12700285100859815,0.007895929525881404,0.018377016176128906,-0.0032111849598643848,0.11406880946324835
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_reg,0.2,707,3536,4585.479391436285,True,0.11507913683897664,0.047970636311273455,0.29145875097347274,0.011019567571139546,0.00014893869186111822,0.0771154417649675,0.2751205010798692,0.14999713400929335,0.4226759581718771,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.10405956926783706,0.013712545927015147,0.2558351360913021,0.390199637918844,0.21219334510094193,0.6471364380750364,0.037061279370474376,-0.021927381472894105,0.16384966783107918,-0.012810265233327432,-0.027624185913799823,0.027657000894723463,-0.037061279370474376,-0.1638496678310793,0.021927381472894057,0.04987154460380177,-0.007560321618669415,0.15716388529778963
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_reg,0.3,1061,3536,4585.479391436285,True,0.1772892259148636,0.07087206345519156,0.3843557359988325,0.017822481261250713,0.00021724219440922437,0.09561752148707964,0.21291041200398222,0.11548030088904163,0.3288998894859975,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.15946674465361294,0.017854489046274114,0.34088863106234435,0.390199637918844,0.21219334510094193,0.6507653259215611,0.06020726442394296,-0.03519208345248216,0.18450932176735266,-0.017939120726782474,-0.028467515448563987,0.015321477160586294,-0.06020726442394295,-0.18450932176735269,0.035192083452482203,0.07814638515072546,-0.01893233656969587,0.18641467104600443
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_reg,0.5,1768,3536,4585.479391436285,True,0.27293938478482266,0.12653344402852507,0.5108350574484882,0.04558856802800388,0.004396495281871571,0.16149374641354275,0.11726025313402318,0.06077913075190499,0.18396648951247213,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.22735081675681898,0.06176758138778371,0.45556587475850724,0.390199637918844,0.21219334510094193,0.6507653259215611,0.07783956582539975,0.003301371554281619,0.1835010655200437,-0.014002866764496281,-0.02471817026524959,0.016457287835581726,-0.07783956582539973,-0.1835010655200437,-0.003301371554281629,0.09184243258989622,0.00847650950911702,0.1825541063168607
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_clf,0.1,354,3536,4585.479391436285,True,0.06988043172620002,0.016809500848167985,0.1741910636044717,0.008120645249750388,0.002603131797124698,0.04319236878788085,0.3203192061926458,0.17925329362423725,0.5105537689022336,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.06175978647644966,0.009610948063633166,0.1506275161583411,0.38575212296980826,0.21197623602462892,0.5787687114623147,0.030816327703781628,-0.007098754316605057,0.11501184058580129,-0.003811123933815821,-0.008982591514956518,0.016391988311893063,-0.03081632770378162,-0.11501184058580127,0.007098754316605005,0.03462745163759748,-0.003969200270130886,0.10698924580641739
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_clf,0.2,707,3536,4585.479391436285,True,0.1131338413504807,0.04448652653525073,0.29984598960042497,0.014438270163096966,0.002892269856619034,0.08526947925849356,0.2770657965683651,0.15122828247052397,0.4130185157643329,1.8346666233221214e-15,-3.2165714082590836e-15,0.0007812860585149799,0.09869557118738372,0.02935941815214242,0.263874745415193,0.390199637918844,0.21219334510094193,0.6471364380750364,0.03511598388197844,-0.005511833494709153,0.168994212191572,-0.009391562641370012,-0.02283311281473978,0.02866339219162864,-0.03511598388197845,-0.16899421219157196,0.005511833494709083,0.04450754652334842,0.005507715846275872,0.17107070387426948
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_clf,0.3,1061,3536,4585.479391436285,True,0.17846963780352457,0.07259549582471414,0.39097477993945595,0.020356523190672562,0.003185554353987558,0.10487332045412358,0.21173000011532125,0.12228115811524023,0.33256814790976685,1.8346666233221214e-15,-3.4483782641041378e-15,3.3492976613072603e-15,0.1581131146128519,0.045379638075880614,0.3574496710168295,0.390199637918844,0.21219334510094193,0.6507653259215611,0.06138767631260393,-0.009586411223696537,0.1997990676925684,-0.015405078797360625,-0.03048507009677734,0.02503029026670503,-0.06138767631260392,-0.19979906769256836,0.009586411223696467,0.07679275510996443,0.01180591806966097,0.19255349235684496
2026-09-23.1,KITTI,oracle,brake,J,R1_mlp_clf,0.5,1768,3536,4585.479391436285,True,0.270273520667832,0.12191863678750912,0.5146582428834526,0.044392586248927585,0.008484797229713601,0.14605890313590278,0.11992611725101382,0.05312063254436679,0.23312461773425955,1.8346666233221214e-15,-3.4483782641041378e-15,3.315630975776379e-15,0.22588093441890472,0.04153479282111547,0.47015400810499935,0.390199637918844,0.21219334510094193,0.6507653259215611,0.07517370170840909,-0.048936768064458604,0.19721065371789412,-0.015198848543572577,-0.045063888358930826,0.018392896941184685,-0.07517370170840909,-0.1972106537178941,0.04893676806445856,0.09037255025198196,-0.007145845818063733,0.18982977381488753
2026-09-23.1,KITTI,oracle,brake,J,R1_gbm_reg,0.1,354,3536,4585.479391436285,True,0.05427029858763068,0.025387414873168822,0.22656741835406372,0.005234597835222065,5.295342316179271e-05,0.0576106793036381,0.33592933933121516,0.17389403851804294,0.5405374688057429,0.004447514949037543,1.9883022138082112e-16,0.19440081913062346,0.0490357007524086,0.013126301101629009,0.2013125496653913,0.38575212296980826,0.21197623602462892,0.5787687114623147,0.015206194565212286,-0.00729963860521643,0.16702952703265267,-0.006697171348344144,-0.01731621394471936,0.026350813983950422,-0.015206194565212272,-0.16702952703265267,0.0072996386052164314,0.02190336591355642,0.0005696625253394857,0.16386202064091246
