registry_version,section,track,geometry,system,target,objective,pool,quota,e_dec_defined_test,n_signals,optimal_dec,optimal_perc,no_shared_optimum,argmax_dec,argmax_perc,kendall_tau,n_val,n_affected_val_dec,n_affected_val_perc,included,drop_reason,selected_dec,selected_perc,same_winner,gain_test_dec_selected,gain_test_perc_selected,diff_gain,all_cheap_loss,diff_share,diff_share_lo,diff_share_hi,diff_gain_lo,diff_gain_hi,note_gain_interval,n_cells,n_same_winner,cells
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P1,0.1,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P1,0.2,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P1,0.3,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P1,0.5,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P2,0.1,True,10.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,-0.3146266024828463,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P2,0.2,True,10.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P2,0.3,True,10.0,gate_ridge,uncertainty,True,gate_ridge,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,P2,0.5,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.37777777777777777,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,old,0.1,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.23628902321631962,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,old,0.2,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,old,0.3,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.3277310924369748,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_dE,old,0.5,True,16.0,trivial_ego_speed,dE_exact|dE_E1_fn_only,True,trivial_ego_speed,dE_exact,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P1,0.1,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P1,0.2,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P1,0.3,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P1,0.5,True,4.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P2,0.1,True,10.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,-0.40451991747794525,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P2,0.2,True,10.0,criticality_cheap,R1_gbm_clf,True,criticality_cheap,R1_gbm_clf,0.4222222222222222,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P2,0.3,True,10.0,gate_ridge,R1_gbm_reg,True,gate_ridge,R1_gbm_reg,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,P2,0.5,True,10.0,trivial_ego_speed,uncertainty,True,trivial_ego_speed,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,old,0.1,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.4050668969422622,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,old,0.2,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.5798319327731093,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,old,0.3,True,16.0,dE_E6_risk_weighted,dE_E6_risk_weighted,False,dE_E6_risk_weighted,dE_E6_risk_weighted,0.5126050420168068,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,brake,J,E_perc_risk,old,0.5,True,16.0,trivial_ego_speed,dE_E6_risk_weighted,True,trivial_ego_speed,dE_E6_risk_weighted,0.24369747899159666,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P1,0.2,True,4.0,random,uncertainty,True,random,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P1,0.3,True,4.0,random,uncertainty,True,random,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P2,0.1,True,10.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P2,0.2,True,10.0,R1_gbm_clf,uncertainty,True,R1_gbm_clf,uncertainty,-0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P2,0.3,True,10.0,R1_mlp_clf,uncertainty,True,R1_mlp_clf,uncertainty,-0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,P2,0.5,True,10.0,R1_mlp_clf,R1_gbm_clf,True,R1_mlp_clf,R1_gbm_clf,-0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,old,0.1,True,16.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,-0.13502229898075407,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,old,0.2,True,16.0,dE_exact|dE_E1_fn_only,dE_exact|dE_E1_fn_only,False,dE_exact,dE_exact,0.07563025210084034,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,old,0.3,True,16.0,R1_mlp_clf,dE_exact|dE_E1_fn_only,True,R1_mlp_clf,dE_exact,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_dE,old,0.5,True,16.0,R1_mlp_clf,dE_exact|dE_E1_fn_only,True,R1_mlp_clf,dE_exact,-0.10126672423556557,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P1,0.2,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P1,0.3,True,4.0,random,criticality_cheap,True,random,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P2,0.1,True,10.0,random,gate_ridge,True,random,gate_ridge,-0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P2,0.2,True,10.0,R1_gbm_clf,gate_ridge,True,R1_gbm_clf,gate_ridge,-0.6,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P2,0.3,True,10.0,R1_mlp_clf,gate_ridge,True,R1_mlp_clf,gate_ridge,-0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,P2,0.5,True,10.0,R1_mlp_clf,gate_ridge,True,R1_mlp_clf,gate_ridge,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,old,0.1,True,16.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,-0.2605042016806723,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,old,0.2,True,16.0,dE_exact|dE_E1_fn_only,dE_E6_risk_weighted,True,dE_exact,dE_E6_risk_weighted,-0.12605042016806725,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,old,0.3,True,16.0,R1_mlp_clf,dE_E6_risk_weighted,True,R1_mlp_clf,dE_E6_risk_weighted,0.19327731092436976,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_ade,JC_ade,E_perc_risk,old,0.5,True,16.0,R1_mlp_clf,dE_E6_risk_weighted,True,R1_mlp_clf,dE_E6_risk_weighted,0.008403361344537816,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P1,0.2,True,4.0,random,uncertainty,True,random,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P1,0.3,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P2,0.1,True,10.0,R1_mlp_reg,criticality_cheap,True,R1_mlp_reg,criticality_cheap,-0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P2,0.2,True,10.0,gate_gbm,uncertainty,True,gate_gbm,uncertainty,-0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P2,0.3,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,-0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,P2,0.5,True,10.0,random,uncertainty,True,random,uncertainty,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,old,0.1,True,16.0,R1_mlp_reg,dE_exact|dE_E1_fn_only,True,R1_mlp_reg,dE_exact,-0.11814451160815982,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,old,0.2,True,16.0,gate_gbm,dE_exact|dE_E1_fn_only,True,gate_gbm,dE_exact,0.14285714285714288,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,old,0.3,True,16.0,PKL,dE_exact|dE_E1_fn_only,True,PKL,dE_exact,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_dE,old,0.5,True,16.0,PKL,dE_exact|dE_E1_fn_only,True,PKL,dE_exact,0.19327731092436976,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P1,0.2,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P1,0.3,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P2,0.1,True,10.0,R1_mlp_reg,gate_ridge,True,R1_mlp_reg,gate_ridge,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P2,0.2,True,10.0,gate_gbm,gate_ridge,True,gate_gbm,gate_ridge,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P2,0.3,True,10.0,R1_mlp_reg,gate_ridge,True,R1_mlp_reg,gate_ridge,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,P2,0.5,True,10.0,random,gate_ridge,True,random,gate_ridge,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,old,0.1,True,16.0,R1_mlp_reg,dE_E6_risk_weighted,True,R1_mlp_reg,dE_E6_risk_weighted,-0.22689075630252106,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,old,0.2,True,16.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,old,0.3,True,16.0,PKL,dE_E6_risk_weighted,True,PKL,dE_E6_risk_weighted,0.3445378151260505,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,oracle,plan_fde,JC_fde,E_perc_risk,old,0.5,True,16.0,PKL,dE_E6_risk_weighted,True,PKL,dE_E6_risk_weighted,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P1,0.1,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P1,0.2,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P1,0.3,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P1,0.5,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P2,0.1,True,10.0,R1_gbm_clf,criticality_cheap,True,R1_gbm_clf,criticality_cheap,-0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P2,0.2,True,10.0,gate_gbm,uncertainty,True,gate_gbm,uncertainty,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P2,0.3,True,10.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,P2,0.5,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,old,0.1,True,16.0,R1_gbm_clf,dE_exact|dE_E1_fn_only,True,R1_gbm_clf,dE_exact,-0.22689075630252106,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,old,0.2,True,16.0,gate_gbm,dE_exact|dE_E1_fn_only,True,gate_gbm,dE_exact,-0.04201680672268908,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,old,0.3,True,16.0,criticality_cheap,dE_exact|dE_E1_fn_only,True,criticality_cheap,dE_exact,0.14285714285714288,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_dE,old,0.5,True,16.0,R1_mlp_reg,dE_exact|dE_E1_fn_only,True,R1_mlp_reg,dE_exact,-0.02521008403361345,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P1,0.1,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P1,0.2,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P1,0.3,True,4.0,criticality_cheap,criticality_cheap,False,criticality_cheap,criticality_cheap,0.6666666666666669,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P1,0.5,True,4.0,criticality_cheap,uncertainty,True,criticality_cheap,uncertainty,-1.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P2,0.1,True,10.0,R1_gbm_clf,R1_gbm_clf,False,R1_gbm_clf,R1_gbm_clf,0.28888888888888886,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P2,0.2,True,10.0,gate_gbm,criticality_cheap,True,gate_gbm,criticality_cheap,0.37777777777777777,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P2,0.3,True,10.0,criticality_cheap,R1_gbm_reg,True,criticality_cheap,R1_gbm_reg,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,P2,0.5,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,-0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,old,0.1,True,16.0,R1_gbm_clf,dE_E6_risk_weighted,True,R1_gbm_clf,dE_E6_risk_weighted,-0.1092436974789916,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,old,0.2,True,16.0,gate_gbm,dE_E6_risk_weighted,True,gate_gbm,dE_E6_risk_weighted,0.05882352941176471,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,old,0.3,True,16.0,criticality_cheap,dE_E6_risk_weighted,True,criticality_cheap,dE_E6_risk_weighted,0.14285714285714288,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,brake,J,E_perc_risk,old,0.5,True,16.0,R1_mlp_reg,dE_E6_risk_weighted,True,R1_mlp_reg,dE_E6_risk_weighted,0.008403361344537816,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P1,0.2,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P1,0.3,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.0,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P2,0.1,True,10.0,R1_mlp_reg,criticality_cheap,True,R1_mlp_reg,criticality_cheap,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P2,0.2,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P2,0.3,True,10.0,R1_mlp_reg,uncertainty,True,R1_mlp_reg,uncertainty,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,P2,0.5,True,10.0,R1_gbm_clf,uncertainty,True,R1_gbm_clf,uncertainty,0.15555555555555553,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,old,0.1,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.39495798319327735,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,old,0.2,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.47899159663865554,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,old,0.3,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.3781512605042017,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_dE,old,0.5,True,16.0,dE_E6_risk_weighted,dE_exact|dE_E1_fn_only,True,dE_E6_risk_weighted,dE_exact,0.3277310924369748,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P1,0.1,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P1,0.2,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P1,0.3,True,4.0,random,criticality_cheap,True,random,criticality_cheap,-0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P1,0.5,True,4.0,random,uncertainty,True,random,uncertainty,0.3333333333333334,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P2,0.1,True,10.0,R1_mlp_reg,gate_ridge,True,R1_mlp_reg,gate_ridge,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P2,0.2,True,10.0,R1_mlp_reg,gate_ridge,True,R1_mlp_reg,gate_ridge,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,
2026-09-23.1,test_disagreement,nuScenes,mono,plan_ade,JC_ade,E_perc_risk,P2,0.3,True,10.0,R1_mlp_reg,gate_ridge,True,R1_mlp_reg,gate_ridge,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,
