track,geometry,system,target,architecture,objective,variant,quota,k,ndg,ndg_lo,ndg_hi,minus_random,minus_random_lo,minus_random_hi,boot_dropped,n_frames,n_units,budget_ms_feasible,budget_ms_escalated_frac,budget_ms_ndg,budget_mJ_feasible,budget_mJ_escalated_frac,budget_mJ_ndg,counterpart,minus_V,minus_V_lo,minus_V_hi
KITTI,oracle,brake,J,R1_mlp_clf,V,,0.2,707,0.252936091160369,0.07802452026235483,0.42906013739935056,0.12006253481452464,0.015462684521234988,0.28943103589773717,5,3536,6,True,0.16456837818364362,0.21914857177888244,True,0.02320662357036599,0.021210700381625498,,,,
KITTI,oracle,brake,J,R1_mlp_clf,V,,0.3,1061,0.4052108183804548,0.12251135258803587,0.5572675780595003,0.166592424530719,0.028761282855648298,0.3219256135659357,5,3536,6,True,0.2645683781836436,0.3403584205627635,True,0.12320662357036595,0.17999795408287422,,,,
KITTI,oracle,brake,J,R1_mlp_clf,V,,0.5,1768,0.5788855561826143,0.09800254077950614,0.7215223799148285,0.20054754256185067,-0.02010802267319778,0.3154156797479764,5,3536,6,True,0.4645683781836436,0.5712015039775619,True,0.32320662357036595,0.4239327287771856,,,,
KITTI,oracle,brake,J,R1_mlp_clf,Q,,0.1,354,0.06324278433894838,-0.030471909551836103,0.1438544263210192,0.001343123099268038,-0.08297891830194412,0.1131708780668964,5,3536,6,True,0.06456837818364361,0.03873645285908212,False,,,R1_mlp_clf|V,-0.08821223121618516,-0.24570941504447746,0.094390911448768
KITTI,oracle,brake,J,R1_mlp_clf,Q,,0.2,707,0.1195983281718411,0.006108270596627338,0.2049827120311816,-0.018389103340700493,-0.08914012746112372,0.05636302130216265,5,3536,6,True,0.16456837818364362,0.08877149987437487,True,0.02320662357036599,0.017955116054554947,R1_mlp_clf|V,-0.13845163815522515,-0.33755365302698637,0.019026291319373397
KITTI,oracle,brake,J,R1_mlp_clf,Q,,0.3,1061,0.2062938581964376,0.07334229410592241,0.35166306291860083,0.018570300237895698,-0.05050935983593305,0.0961303229815729,5,3536,6,True,0.2645683781836436,0.18254988383943657,True,0.12320662357036595,0.0643015521314153,R1_mlp_clf|V,-0.14802212429282327,-0.36131678962149916,0.05445264860930899
KITTI,oracle,brake,J,R1_mlp_clf,Q,,0.5,1768,0.45614826337450803,0.24668780812500193,0.5385169392148376,0.10813579846155187,0.034851767215471174,0.15352121330608048,5,3536,6,True,0.4645683781836436,0.4223607439930214,True,0.32320662357036595,0.24491068379888412,R1_mlp_clf|V,-0.0924117441002988,-0.24950545302693344,0.1400613623797946
KITTI,oracle,brake,J,R1_mlp_clf,G,,0.1,354,0.06820274442203215,-0.017882118677068393,0.20729431436483864,0.0010313618809028092,-0.09480386805775115,0.17731119799861025,5,3536,6,True,0.06456837818364361,0.055127674244649705,False,,,R1_mlp_clf|V,-0.08852399243455039,-0.2498452359152863,0.17058510781167652
KITTI,oracle,brake,J,R1_mlp_clf,G,,0.2,707,0.1023684019950918,-0.051329524138052036,0.25580521561381,-0.016488282193447234,-0.16439874304866497,0.19389752011569916,5,3536,6,True,0.16456837818364362,0.07563019422699337,True,0.02320662357036599,0.01959232416981676,R1_mlp_clf|V,-0.13655081700797186,-0.32273797836572243,0.14954314137872934
KITTI,oracle,brake,J,R1_mlp_clf,G,,0.3,1061,0.19132048828693146,0.06107383757695075,0.3164588808212276,0.007485481351193684,-0.12402110867641412,0.2374007807979246,5,3536,6,True,0.2645683781836436,0.1681833580687241,True,0.12320662357036595,0.0656005348466573,R1_mlp_clf|V,-0.1591069431795253,-0.3327008248409474,0.20604560352257575
KITTI,oracle,brake,J,R1_mlp_clf,G,,0.5,1768,0.37969909779640376,0.2520727939280486,0.5102526489143504,0.0522280480976976,-0.07832413427695746,0.2729823944219967,5,3536,6,True,0.4645683781836436,0.3550385446573178,True,0.32320662357036595,0.21298028495930768,R1_mlp_clf|V,-0.14831949446415305,-0.3444085709574791,0.29640267474036536
KITTI,oracle,brake,J,R1_gbm_reg,V,,0.1,354,0.12711712478701379,0.048347392970762335,0.39229734982903475,0.08429088558663304,0.005163494272839539,0.3074014122213911,5,3536,6,False,,,False,,,,,,
KITTI,oracle,brake,J,R1_gbm_reg,V,,0.2,707,0.2952649023582704,0.04148518488569799,0.5159812267994444,0.15114590665237548,-0.0038190779577553773,0.37264035523571215,5,3536,6,False,,,False,,,,,,
KITTI,oracle,brake,J,R1_gbm_reg,V,,0.3,1061,0.5022377696657874,0.07145153650745115,0.6287427720184015,0.21491674863695245,-0.024712177697063426,0.3898782823419739,5,3536,6,False,,,False,,,,,,
KITTI,oracle,brake,J,R1_gbm_reg,V,,0.5,1768,0.5873031666534573,0.043559206623761004,0.7607564939488247,0.20179625222152978,-0.09421430545779695,0.33680108865730723,5,3536,6,False,,,False,,,,,,
KITTI,oracle,brake,J,R1_gbm_reg,Q,,0.1,354,0.03434049521460707,-0.02493818255722007,0.10393768622825852,-0.04057568267333679,-0.09094705444506228,0.0055400063307925115,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1248665682599698,-0.38105921138604354,-0.006855619503419924
KITTI,oracle,brake,J,R1_gbm_reg,Q,,0.2,707,0.0765947340671063,0.00876580518059323,0.19129650959747607,-0.04808653001869769,-0.10751719498166526,0.037342109713981386,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.19923243667107315,-0.4620801901744558,-0.008367485306487923
KITTI,oracle,brake,J,R1_gbm_reg,Q,,0.3,1061,0.15513056930745522,0.04353400144292664,0.3123732326369765,-0.0231236821558519,-0.1196323287696056,0.09997656011223792,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.23804043079280432,-0.49845799807523494,0.035360892765550635
KITTI,oracle,brake,J,R1_gbm_reg,Q,,0.5,1768,0.4112375179359242,0.25918891976854064,0.5444604993657625,0.06873856084619026,-0.05403846139398726,0.1977355195062233,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.13305769137533952,-0.3564468004529517,0.2543966652931505
KITTI,oracle,brake,J,R1_gbm_reg,G,,0.1,354,0.06559774228373684,-0.01603602519797347,0.1568156233446594,0.0018230706497197912,-0.0628987287231228,0.08100433105903385,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.08246781493691326,-0.29376881425830903,0.02392411185675392
KITTI,oracle,brake,J,R1_gbm_reg,G,,0.2,707,0.12815007065662334,0.05074419394614854,0.2338316112251712,0.008502347119185068,-0.053444976242139966,0.16162530491279403,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1426435595331904,-0.3664010546795066,0.0934140925747885
KITTI,oracle,brake,J,R1_gbm_reg,G,,0.3,1061,0.27740770037982654,0.1873262686928046,0.3309817695486597,0.06044277848837003,-0.03996485060560531,0.2148511525900445,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.1544739701485824,-0.36847980648499395,0.21243693990779974
KITTI,oracle,brake,J,R1_gbm_reg,G,,0.5,1768,0.43439281431721405,0.27146502233767145,0.5317112806373092,0.08437533781528822,-0.017837259720444698,0.21232391663278616,5,3536,6,False,,,False,,,R1_gbm_reg|V,-0.11742091440624156,-0.33074588719496295,0.2518246333952053
