group,file,item,statistic,old,new,delta,note
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.5,val_median_abs_dev,0.0474454116566466,0.0484276729559748,0.0009822612993281993,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.5,val_mean_ndg_minus_C,-0.1651710523178491,-0.1345665210341916,0.030604531283657505,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 1.0,val_median_abs_dev,0.0356599992437705,0.0376610860610109,0.0020010868172403995,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 1.0,val_mean_ndg_minus_C,-0.1618977722772005,-0.1311674870039752,0.0307302852732253,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.25 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.0,val_median_abs_dev,0.0534722222222222,0.0549626572327043,0.0014904350104820996,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.0,val_mean_ndg_minus_C,-0.1588654452851584,-0.1321476097281975,0.02671783555696089,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.5,val_median_abs_dev,0.0414829659318637,0.0434869739478958,0.002004008016032101,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.5,val_mean_ndg_minus_C,-0.1597681661884337,-0.1335215765348279,0.026246589653605795,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 1.0,val_median_abs_dev,0.0316168795925183,0.0348738357217579,0.0032569561292396035,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 1.0,val_mean_ndg_minus_C,-0.1463855204382092,-0.1210596703731678,0.025325850065041414,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 0.5 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.0,val_median_abs_dev,0.0418106653558689,0.0434869739478958,0.001676308592026901,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.0,val_mean_ndg_minus_C,-0.1594650960214229,-0.133963497566,0.02550159845542288,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.5,val_median_abs_dev,0.0320509073702961,0.0356599992437705,0.0036090918734743987,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.5,val_mean_ndg_minus_C,-0.1473947442889867,-0.120107572083694,0.027287172205292684,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 1.0,val_median_abs_dev,0.028298611111111,0.0294589178356713,0.0011603067245603005,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 1.0,val_mean_ndg_minus_C,-0.1524587178217646,-0.1246438548311867,0.027814862990577893,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 1.0,chosen,True,False,-1.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | D | 100.0 | 1.0 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 1.0,val_median_abs_dev,0.1704758000850185,0.1713699494949495,0.0008941494099309888,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 1.0,val_mean_ndg_minus_C,-0.1941386953775533,-0.1608750307907942,0.033263664586759084,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 2.0,val_median_abs_dev,0.1150126009594947,0.1196392785571142,0.004626677597619505,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 2.0,val_mean_ndg_minus_C,-0.2011584302884535,-0.1718751050812988,0.02928332520715471,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 2.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 2.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 3.0,val_median_abs_dev,0.1016032064128256,0.1057275288259957,0.004124322413170109,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 3.0,val_mean_ndg_minus_C,-0.1822834525092192,-0.15401115572967,0.028272296779549205,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 3.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 3.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 5.0,val_median_abs_dev,0.0906407828282828,0.0906229124916499,-1.787033663290527e-05,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 5.0,val_mean_ndg_minus_C,-0.1712682249304896,-0.1388852683607943,0.03238295656969531,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 5.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 5.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 10.0,val_median_abs_dev,0.0803424873737373,0.081504833566504,0.0011623461927667,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 10.0,val_mean_ndg_minus_C,-0.1667257149139847,-0.1348989351805011,0.03182677973348358,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 10.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 10.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 20.0,val_median_abs_dev,0.0771423349844342,0.0756076388888888,-0.001534696095545393,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 20.0,val_mean_ndg_minus_C,-0.1633360928295258,-0.1333257889896624,0.03001030383986339,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 20.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | 20.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | inf,val_median_abs_dev,0.0743710691823899,0.0730823863636363,-0.001288682818753606,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | inf,val_mean_ndg_minus_C,-0.1633183217466028,-0.133320141621885,0.029998180124717805,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | inf,chosen,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.3 | E | inf,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.0,val_median_abs_dev,0.0655512413716321,0.0709676362683438,0.00541639489671171,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.0,val_mean_ndg_minus_C,-0.1571339347933249,-0.1237970667261358,0.03333686806718911,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.5,val_median_abs_dev,0.0408395571278825,0.0425347222222222,0.0016951650943397012,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.5,val_mean_ndg_minus_C,-0.1322537149508409,-0.0998028885307669,0.032450826420074005,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 1.0,val_median_abs_dev,0.0303030303030302,0.0316840277777777,0.0013809974747475001,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 1.0,val_mean_ndg_minus_C,-0.117325311799251,-0.0893519628565354,0.027973348942715595,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.25 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.0,val_median_abs_dev,0.0524965024388399,0.0557669157759964,0.003270413337156497,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.0,val_mean_ndg_minus_C,-0.1266565090119261,-0.103810637734897,0.022845871277029098,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.5,val_median_abs_dev,0.0346567085953878,0.0370741482965931,0.0024174397012052956,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.5,val_mean_ndg_minus_C,-0.1125245951065698,-0.0845564281637895,0.0279681669427803,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 1.0,val_median_abs_dev,0.0251654219077568,0.0288519747828991,0.003686552875142298,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 1.0,val_mean_ndg_minus_C,-0.1026506159952471,-0.0782845772433679,0.02436603875187919,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 0.5 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.0,val_median_abs_dev,0.03422268081761,0.0370741482965931,0.0028514674789830996,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.0,val_mean_ndg_minus_C,-0.1235666184073783,-0.0963877952333837,0.0271788231739946,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.5,val_median_abs_dev,0.0239452306079664,0.0266223556317895,0.0026771250238230987,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.5,val_mean_ndg_minus_C,-0.1108045057168754,-0.0861490262262081,0.024655479490667306,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 1.0,val_median_abs_dev,0.0190972222222222,0.0222910115303983,0.0031937893081761017,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 1.0,val_mean_ndg_minus_C,-0.1112509792014568,-0.089928102828911,0.02132287637254579,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 1.0,chosen,True,True,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 10.0 | 1.0 | 1.0,qualifies,True,False,-1.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.0,val_median_abs_dev,0.0655512413716321,0.0681423611111111,0.0025911197394790086,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.0,val_mean_ndg_minus_C,-0.1487595727428677,-0.1103921227130463,0.03836745002982139,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.5,val_median_abs_dev,0.0452723629076334,0.0454545454545454,0.0001821825469119978,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.5,val_mean_ndg_minus_C,-0.1541037331684759,-0.1128802293999512,0.0412235037685247,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 1.0,val_median_abs_dev,0.0314465408805031,0.0340909090909091,0.0026443682104059993,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 1.0,val_mean_ndg_minus_C,-0.1346623743371117,-0.1005660598483604,0.034096314488751306,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.25 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.0,val_median_abs_dev,0.0531062124248497,0.0550708334908811,0.0019646210660314023,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.0,val_mean_ndg_minus_C,-0.150339853594118,-0.1108878832607875,0.039451970333330505,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.5,val_median_abs_dev,0.0378073184676958,0.0381944444444444,0.0003871259767486007,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.5,val_mean_ndg_minus_C,-0.1348557240414287,-0.0963411612129308,0.0385145628284979,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 1.0,val_median_abs_dev,0.0265151515151514,0.0306825772757636,0.004167425760612197,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 1.0,val_mean_ndg_minus_C,-0.1159094781972365,-0.0875513068175257,0.028358171379710806,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 0.5 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.0,val_median_abs_dev,0.0378787878787879,0.0390781563126252,0.0011993684338372987,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.0,val_mean_ndg_minus_C,-0.1374784629287307,-0.0972294678217952,0.0402489951069355,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.5,val_median_abs_dev,0.0268196409853249,0.0310621242484969,0.004242483263172,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.5,val_mean_ndg_minus_C,-0.1166795818908312,-0.0882940015831734,0.02838558030765781,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 1.0,val_median_abs_dev,0.0190972222222222,0.0239452306079664,0.004848008385744201,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 1.0,val_mean_ndg_minus_C,-0.1210942758931575,-0.0925427592076747,0.028551516685482795,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 30.0 | 1.0 | 1.0,qualifies,True,False,-1.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.0,val_median_abs_dev,0.0651172135938543,0.0688793894129979,0.0037621758191435928,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.0,val_mean_ndg_minus_C,-0.1475739928712387,-0.1085341902587202,0.03903980261251851,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.5,val_median_abs_dev,0.0440881763527054,0.0455260148656375,0.0014378385129321034,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.5,val_mean_ndg_minus_C,-0.1529046629520435,-0.1114571824262081,0.0414474805258354,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 1.0,val_median_abs_dev,0.0314465408805031,0.0340909090909091,0.0026443682104059993,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 1.0,val_mean_ndg_minus_C,-0.1340020758612435,-0.0966542466527824,0.037347829208461095,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.25 | 1.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.0,val_median_abs_dev,0.0521607451013137,0.053462828434647,0.001302083333333301,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.0,val_mean_ndg_minus_C,-0.1478888660336346,-0.1090817895071663,0.03880707652646831,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.0,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.5,val_median_abs_dev,0.0378073184676958,0.0390703281563126,0.001263009688616805,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.5,val_mean_ndg_minus_C,-0.134160757982076,-0.0951171145073868,0.039043643474689194,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.5,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 0.5,qualifies,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 1.0,val_median_abs_dev,0.0266223556317895,0.0306825772757636,0.004060221643974099,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 1.0,val_mean_ndg_minus_C,-0.1160867058316132,-0.0847461409048937,0.031340564926719494,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 1.0,chosen,False,False,0.0,
"7 budgets, energy, streaming, skip accounting",streaming_controllers.csv,hyperparameters | 0.5 | D | 100.0 | 0.5 | 1.0,qualifies,False,False,0.0,
