group,track,geometry,trained_for,evaluated_on,diagonal,signal,quota,coverage,n_test_frames,n_test_units,gain,gain_random,delta_vs_random,gain_share_all_cheap,ndg,official_ndg,matches_3dp,undefined_reason,ndg_diag,transfer_regret,delta_lo_all_draws,delta_hi_all_draws,beats_random_all_draws,delta_lo_filtered,beats_random_filtered,draws_dropped_by_filter,delta_share_lo_all_draws,n_entries,median_transfer_regret,off_diag_beating_random_all_draws,off_diag_beating_random_filtered,diag_beating_random_all_draws,n_diag_entries
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,gate_gbm,0.5,1.0,384.0,9.0,0.34035762745174264,5.9823910874527515,-5.6420334600010085,0.0008688197740106708,0.026285748924041594,0.0262857489240415,True,,0.026285748924041594,0.0,-18.055555330682978,1.2808917047776942,False,-18.19909048128363,False,346.0,-0.04608982504517346,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_reg,0.1,1.0,384.0,9.0,0.34035762745174264,1.1840149027250237,-0.8436572752732812,0.0008688197740106708,0.026285748924041594,0.0262857489240415,True,,0.026285748924041594,0.0,-3.5217965662718176,0.8701584187169858,False,-3.6128605278487327,False,346.0,-0.008989974808934374,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_reg,0.2,1.0,384.0,9.0,0.39849022440712617,2.399188092363864,-2.000697867956738,0.0010172129512917964,0.030775317321001854,0.0307753173210018,True,,0.030775317321001854,0.0,-6.937593902202555,0.8650475236044782,False,-7.1176142836909255,False,346.0,-0.01770936885245517,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_reg,0.3,1.0,384.0,9.0,0.44394637501477335,3.5832029950888877,-3.1392566200741143,0.0011332473789437243,0.03428588639762831,0.0342858863976283,True,,0.03428588639762831,0.0,-10.487765699031872,0.9526794350225684,False,-10.691127491747658,False,346.0,-0.026771776183572297,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_reg,0.5,1.0,384.0,9.0,0.44394637501477335,5.9823910874527515,-5.538444712437978,0.0011332473789437243,0.03428588639762831,0.0342858863976283,True,,0.03428588639762831,0.0,-17.744789087993887,1.2808917047776942,False,-17.88832423859454,False,346.0,-0.04529654223037431,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_clf,0.1,1.0,384.0,9.0,12.133548376628191,1.1840149027250237,10.949533473903168,0.030972911750080635,0.9370714227081094,0.9370714227081094,True,,0.9370714227081094,0.0,-0.07184492773000208,32.221056156649944,False,10.468804214266388,True,346.0,-0.0001833961951772143,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_clf,0.2,1.0,384.0,9.0,12.140118608114037,2.399188092363864,9.740930515750172,0.030989683364918443,0.937578840322055,0.937578840322055,True,,0.937578840322055,0.0,-0.14495642580466378,28.741083114552392,False,9.140229118195084,True,346.0,-0.00037002552301214115,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_clf,0.3,1.0,384.0,9.0,12.140118608114037,3.5832029950888877,8.556915613025149,0.030989683364918443,0.937578840322055,0.937578840322055,True,,0.937578840322055,0.0,-0.21780069028731047,25.22684036623534,False,7.831147716161811,True,346.0,-0.000555972692404606,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_mlp_clf,0.5,1.0,384.0,9.0,12.220584011192287,5.9823910874527515,6.238192923739535,0.031195084765326415,0.9437931667005246,0.9437931667005246,True,,0.9437931667005246,0.0,-0.5838263525744231,18.312981689787488,False,5.209995894486452,True,346.0,-0.00149031441869803,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_reg,0.1,1.0,384.0,9.0,0.0,1.1840149027250237,-1.1840149027250237,0.0,0.0,0.0,True,,0.0,0.0,-3.628884110358788,0.19671775261979485,False,-3.7040101433402755,False,346.0,-0.009263333677221207,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_reg,0.2,1.0,384.0,9.0,0.0,2.399188092363864,-2.399188092363864,0.0,0.0,0.0,True,,0.0,0.0,-7.292012074557076,0.3934355052395897,False,-7.402085353069672,False,346.0,-0.018614080519168116,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_reg,0.3,1.0,384.0,9.0,0.0,3.5832029950888877,-3.5832029950888877,0.0,0.0,0.0,True,,0.0,0.0,-10.943378115781483,0.5891543005218621,False,-11.152171140310447,False,346.0,-0.027934803085365403,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_reg,0.5,1.0,384.0,9.0,-0.32641580017919214,5.9823910874527515,-6.308806887631944,-0.0008332309279168646,-0.025209024497524733,-0.0252090244975247,True,,-0.025209024497524733,0.0,-18.549729387545224,0.7122757468757068,False,-18.792161375717768,False,346.0,-0.047351286983369247,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.1,1.0,384.0,9.0,0.0,1.1840149027250237,-1.1840149027250237,0.0,0.0,0.0,True,,0.0,0.0,-3.628284685164733,0.7533914665717418,False,-3.7040101433402755,False,346.0,-0.009261803544150488,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.2,1.0,384.0,9.0,0.7666728459339928,2.399188092363864,-1.6325152464298713,0.001957060676828616,0.05920998476215632,0.0592099847621563,True,,0.05920998476215632,0.0,-6.728441824199106,1.94605770042991,False,-6.891272765540761,False,346.0,-0.017175473189515802,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.3,1.0,384.0,9.0,1.1651630703411189,3.5832029950888877,-2.418039924747769,0.0029742736281204124,0.08998530208315816,0.0899853020831581,True,,0.08998530208315816,0.0,-9.871824909035004,17.220725250762484,False,-10.070700375620127,False,346.0,-0.02519948429173007,,,,,,
nuPlan real perception,nuPlan,n/a,idm/scalar_J,idm/scalar_J,True,R1_gbm_clf,0.5,1.0,384.0,9.0,12.861335303440383,5.9823910874527515,6.878944215987631,0.03283070961409513,0.9932782560075849,0.9932782560075848,True,,0.9932782560075849,0.0,0.3631166732155527,18.757400700851036,True,6.02403316122259,True,346.0,0.0009269160451160261,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.1,1.0,955.0,24.0,20.710348148379545,5.51017106913088,15.200177079248665,0.06232062268758342,0.24990237152968378,0.2499023715296837,True,,0.24990237152968378,0.0,-0.1491775933680968,34.84901842697315,False,-0.14927343495951997,False,1.0,-0.0004488983209324913,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.2,1.0,955.0,24.0,24.29435197281317,10.962944522958315,13.331407449854856,0.07310544139044334,0.29314891904692086,0.2931489190469208,True,,0.29314891904692086,0.0,-5.913853767927196,32.97569529507975,False,-5.918723743557529,False,1.0,-0.017795695497729788,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.3,1.0,955.0,24.0,28.119522135298606,16.415717976785746,11.70380415851286,0.08461596669422532,0.3393055113099288,0.3393055113099288,True,,0.3393055113099288,0.0,-7.72290269576122,29.43625335133009,False,-7.7362455686877585,False,1.0,-0.023239401940865694,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_ridge,0.5,1.0,955.0,24.0,25.46729820480627,27.43606011504751,-1.9687619102412413,0.07663501699357408,0.3073023288762393,0.3073023288762393,True,,0.3073023288762393,0.0,-33.896054412476445,19.591595568433018,False,-33.897593314087324,False,1.0,-0.10199844070718944,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.1,1.0,955.0,24.0,20.489593664031155,5.51017106913088,14.979422594900274,0.06165633849365766,0.24723862735844968,0.2472386273584496,True,,0.24723862735844968,0.0,-4.804677928653129,34.543906659810624,False,-4.821337604776941,False,1.0,-0.01445801481373842,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.2,1.0,955.0,24.0,39.911458748620326,10.962944522958315,28.94851422566201,0.1200997174824622,0.48159345854694213,0.4815934585469421,True,,0.48159345854694213,0.0,4.591305821492341,51.05545802089322,True,4.903269579166412,True,1.0,0.013815945328128998,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.3,1.0,955.0,24.0,40.923031960685684,16.415717976785746,24.507313983899937,0.12314369685056976,0.4937996533853815,0.4937996533853815,True,,0.4937996533853815,0.0,5.381019907543934,46.58047713947929,True,5.567914499311432,True,1.0,0.016192316465653403,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,gate_gbm,0.5,1.0,955.0,24.0,52.22889634557082,27.43606011504751,24.792836230523307,0.15716478154887523,0.6302223876500805,0.6302223876500805,True,,0.6302223876500805,0.0,3.52346206513487,50.33291319943326,True,3.5216222038923197,True,1.0,0.010602639238223757,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.1,1.0,955.0,24.0,15.945758055635968,5.51017106913088,10.435586986505088,0.0479832383373303,0.1924102253323916,0.1924102253323916,True,,0.1924102253323916,0.0,-1.6965325605267088,18.564293580477926,False,-1.6985727560146504,False,1.0,-0.005105127389664737,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.2,1.0,955.0,24.0,30.340149387390433,10.962944522958315,19.377204864432116,0.09129817561296859,0.36610081250937354,0.3661008125093735,True,,0.36610081250937354,0.0,3.0962536980371436,32.837430579700126,True,3.0929309393639346,True,1.0,0.009317103559917973,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.3,1.0,955.0,24.0,25.021229177419162,16.415717976785746,8.605511200633416,0.07529272668781772,0.30191981637517834,0.3019198163751783,True,,0.30191981637517834,0.0,-2.5979658918341504,41.30229178832465,False,-2.602981090431497,False,1.0,-0.007817678917815558,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_reg,0.5,1.0,955.0,24.0,56.04127686309783,27.43606011504751,28.605216748050317,0.16863682084401785,0.67622465307207,0.67622465307207,True,,0.67622465307207,0.0,0.316392598716586,67.83824890153937,True,0.3163514322099344,True,1.0,0.0009520739885438931,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.1,1.0,955.0,24.0,25.55782670375507,5.51017106913088,20.04765563462419,0.07690743116957155,0.30839469518588525,0.3083946951858852,True,,0.30839469518588525,0.0,-3.2849339344021855,52.64599946113275,False,-3.28840547404742,False,1.0,-0.009884871408863086,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.2,1.0,955.0,24.0,21.137473295827988,10.962944522958315,10.174528772869673,0.0636059079451659,0.2550562968293743,0.2550562968293743,True,,0.2550562968293743,0.0,-13.309957653178369,42.97728529636811,False,-13.31041636363518,False,1.0,-0.04005170955836126,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.3,1.0,955.0,24.0,17.033119144259313,16.415717976785746,0.6174011674735667,0.051255275081655026,0.2055309180802503,0.2055309180802503,True,,0.2055309180802503,0.0,-22.76868537963182,26.743386471818823,False,-22.76978822514043,False,1.0,-0.06851447597453142,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_mlp_clf,0.5,1.0,955.0,24.0,18.613976891804455,27.43606011504751,-8.822083223243055,0.05601231916906755,0.22460641103344417,0.2246064110334441,True,,0.22460641103344417,0.0,-26.815357642260288,9.764097880827526,False,-26.81950154159068,False,1.0,-0.08069153516314341,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.1,1.0,955.0,24.0,12.91783923106889,5.51017106913088,7.407668161938009,0.03887176492111732,0.1558737031243914,0.1558737031243914,True,,0.1558737031243914,0.0,-8.621329368265442,20.500387861341082,False,-8.623757727834324,False,1.0,-0.025942905970274183,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.2,1.0,955.0,24.0,31.735801764322332,10.962944522958315,20.772857241364015,0.09549790825689361,0.38294151631249196,0.3829415163124919,True,,0.38294151631249196,0.0,5.000510619641314,36.41341110675899,True,4.992508712080753,True,1.0,0.015047305498642896,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.3,1.0,955.0,24.0,29.5610500502275,16.415717976785746,13.145332073441754,0.08895374588732553,0.35669977440903355,0.3566997744090335,True,,0.35669977440903355,0.0,3.0788097430236405,27.331331007574324,True,3.0766521486255374,True,1.0,0.009264612016522034,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_reg,0.5,1.0,955.0,24.0,44.30134309094654,27.43606011504751,16.865282975899028,0.13330955460254212,0.5345642005175054,0.5345642005175054,True,,0.5345642005175054,0.0,4.441937725755961,30.140062173684186,True,4.652972836593805,True,1.0,0.01336647375627239,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.1,1.0,955.0,24.0,25.855413089630627,5.51017106913088,20.345242020499747,0.0778029143714106,0.3119855350420017,0.3119855350420017,True,,0.3119855350420017,0.0,-3.2112610775243757,58.68033831893492,False,-3.2115545018235765,False,1.0,-0.009663178452139055,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.2,1.0,955.0,24.0,30.569778550092906,10.962944522958315,19.60683402713459,0.09198916507892627,0.36887164339645423,0.3688716433964542,True,,0.36887164339645423,0.0,-5.818394630905585,50.70409392116884,False,-5.824577055762742,False,1.0,-0.01750844427347301,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.3,1.0,955.0,24.0,30.997340143978015,16.415717976785746,14.581622167192268,0.09327576367095913,0.37403083509721086,0.3740308350972108,True,,0.37403083509721086,0.0,-8.596586248789482,40.617453261496635,False,-8.597245503744665,False,1.0,-0.025868450118449415,,,,,,
nuScenes mono,nuScenes,mono,brake/J,brake/J,True,R1_gbm_clf,0.5,1.0,955.0,24.0,35.65634783962806,27.43606011504751,8.220287724580551,0.1072954343505113,0.43024896642829097,0.4302489664282909,True,,0.43024896642829097,0.0,-4.781914953089938,25.084469901887104,False,-4.78392197855353,False,1.0,-0.01438951751947969,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.1,1.0,752.0,24.0,-5.638351426557539,7.837624598871421,-13.47597602542896,-0.00189309622941348,-0.03664786537943798,,,,-0.00793687566485962,-0.02871098971457836,-25.678747488728256,5.109974894458016,False,-25.678747488728256,False,0.0,-0.008621729361884116,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.2,1.0,752.0,24.0,-2.9250612307773896,15.675249197742842,-18.60031042852023,-0.0009820995478760125,-0.01721261004389567,,,,0.06265610014561854,-0.0798687101895142,-43.662832238764835,3.180331311392999,False,-43.662832238764835,False,0.0,-0.014659948772860606,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.3,1.0,752.0,24.0,-10.059516267581314,23.61737545793255,-33.67689172551386,-0.0033775178017785815,-0.05760511777142501,,,,0.1400342414642978,-0.19763935923572282,-64.01492355076275,-3.3693924331924574,False,-64.01492355076275,False,0.0,-0.021493234676599565,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_ridge,0.5,1.0,752.0,24.0,14.612317285087514,39.29262465567539,-24.680307370587876,0.0049061366812110496,0.08367621559819882,,,,0.21993989649742204,-0.13626368089922322,-65.42083830546109,6.353560865306147,False,-65.42083830546109,False,0.0,-0.021965275477117952,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.1,1.0,752.0,24.0,18.21867874436144,7.837624598871421,10.381054145490019,0.006116985165804686,0.11841682710122091,,,,0.029882728307911867,0.08853409879330904,-30.80396987675339,58.24041772023493,False,-30.80396987675339,False,0.0,-0.010342540720320452,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.2,1.0,752.0,24.0,28.642196507591727,15.675249197742842,12.966947309848885,0.009616717743992594,0.16854585951856507,,,,0.042025999851251584,0.1265198596673135,-30.267614837410953,67.68237714541858,False,-30.267614837410953,False,0.0,-0.010162457638265027,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.3,1.0,752.0,24.0,38.552777984740274,23.61737545793255,14.935402526807724,0.01294423016851343,0.22076979221989346,,,,0.10217229219816593,0.11859750002172753,-29.78754124517893,67.30597380318183,False,-29.78754124517893,False,0.0,-0.010001271249099088,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,gate_gbm,0.5,1.0,752.0,24.0,39.72936165688513,39.29262465567539,0.43673700120974246,0.01333927225525452,0.22750687428427435,,,,0.25465665751756117,-0.027149783233286817,-29.09520182445184,40.96909084983671,False,-29.09520182445184,False,0.0,-0.009768815864945607,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.1,1.0,752.0,24.0,22.701168827303714,7.837624598871421,14.863544228432293,0.007621996902822696,0.14755188462008695,,,,0.1700913752235117,-0.02253949060342475,-6.819603067625778,47.22007644370547,False,-6.819603067625778,False,0.0,-0.002289705603061564,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.2,1.0,752.0,24.0,28.917808207734886,15.675249197742842,13.242559009992044,0.009709255337138293,0.1701677047873694,,,,0.2500761136602585,-0.07990840887288911,-7.981380344254997,39.21731204680226,False,-7.981380344254997,False,0.0,-0.0026797763906761347,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.3,1.0,752.0,24.0,48.69625220866596,23.61737545793255,25.07887675073341,0.016349937148042826,0.2788556893682207,,,,0.2698323484937942,0.009023340874426466,-3.752884075914901,63.39922003465599,False,-3.752884075914901,False,0.0,-0.0012600439660565895,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_reg,0.5,1.0,752.0,24.0,78.90793941618611,39.29262465567539,39.61531476051072,0.026493616888788443,0.45185973053957373,,,,0.2705258042022175,0.18133392633735623,3.0338130782490467,86.70811647679302,True,3.0338130782490467,True,0.0,0.0010186133613677764,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.1,1.0,752.0,24.0,-6.650050580551725,7.837624598871421,-14.487675179423146,-0.0022327777619809775,-0.04322365528594035,,,,0.07113486666854715,-0.11435852195448751,-30.280171626563277,-1.1790023060997585,False,-30.280171626563277,False,0.0,-0.010166673624179959,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.2,1.0,752.0,24.0,0.6987340346306397,15.675249197742842,-14.976515163112202,0.00023460239815696295,0.004111721264480568,,,,0.10173376493569976,-0.09762204367121918,-42.587916219886836,6.931675273708344,False,-42.587916219886836,False,0.0,-0.014299041956607668,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.3,1.0,752.0,24.0,33.14761569892404,23.61737545793255,9.530240240991493,0.011129428009419554,0.18981750766009398,,,,0.1204799729084085,0.06933753475168547,-20.149404576571392,25.59123897291073,False,-20.149404576571392,False,0.0,-0.0067652331227823215,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_mlp_clf,0.5,1.0,752.0,24.0,25.388938018792082,39.29262465567539,-13.903686636883307,0.00852442481782886,0.14538763496723714,,,,0.16450136543294094,-0.019113730465703804,-31.480142713547252,6.33813602780141,False,-31.480142713547252,False,0.0,-0.010569568117324653,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.1,1.0,752.0,24.0,6.866338404909655,7.837624598871421,-0.9712861939617659,0.002305397156159114,0.04462947171535727,,,,-0.042411518160894765,0.08704098987625203,-13.4906440402117,9.080778186168388,False,-13.4906440402117,False,0.0,-0.004529530962648232,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.2,1.0,752.0,24.0,10.868737887382348,15.675249197742842,-4.806511310360493,0.003649216793435886,0.06395741222658338,,,,-0.02159826630051098,0.08555567852709436,-20.179702310360856,17.615083406031896,False,-20.179702310360856,False,0.0,-0.006775405692964175,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.3,1.0,752.0,24.0,16.324369979051617,23.61737545793255,-7.293005478880932,0.005480964366522509,0.0934803652754252,,,,-0.007799733507747218,0.10128009878317243,-22.36415545192359,9.204115442513057,False,-22.36415545192359,False,0.0,-0.007508843482269847,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_reg,0.5,1.0,752.0,24.0,25.95362170750491,39.29262465567539,-13.339002948170478,0.008714019343079341,0.1486212489902328,,,,0.09878847583781727,0.04983277315241552,-46.56669122481643,19.857989966882986,False,-46.56669122481643,False,0.0,-0.0156349295928481,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.1,1.0,752.0,24.0,9.95338744408676,7.837624598871421,2.1157628452153387,0.003341884677769443,0.06469451361299561,,,,0.04857738130451456,0.016117132308481046,-20.32213430446603,25.514243054394704,False,-20.32213430446603,False,0.0,-0.006823227733590857,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.2,1.0,752.0,24.0,6.649549240202846,15.675249197742842,-9.025699957539995,0.0022326094352038196,0.03912947080730871,,,,0.09010515101103672,-0.05097568020372801,-34.99019309013999,22.919945471348615,False,-34.99019309013999,False,0.0,-0.011748079818755803,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.3,1.0,752.0,24.0,8.383347969055134,23.61737545793255,-15.234027488877416,0.002814738427854444,0.04800665700323686,,,,0.2585242157551838,-0.21051755875194694,-56.3132571250118,20.03497864251615,False,-56.3132571250118,False,0.0,-0.018907373213244268,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_ade/JC_ade,False,R1_gbm_clf,0.5,1.0,752.0,24.0,28.626338873283117,39.29262465567539,-10.666285782392272,0.009611393487761305,0.1639263408133416,,,,0.38476561001988047,-0.22083926920653887,-63.26535440362913,21.608674708391984,False,-63.26535440362913,False,0.0,-0.021241564211463324,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.1,1.0,752.0,24.0,-26.992284991357252,17.368684980013377,-44.36096997137063,-0.004710887059718976,-0.0649901034442906,,,,-0.023657037705264533,-0.041333065739026065,-75.34062761036708,-5.287161050240988,False,-75.34062761036708,False,0.0,-0.013148986378679235,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.2,1.0,752.0,24.0,-53.18754222157936,34.737369960026754,-87.92491218160612,-0.0092826711214009,-0.12204207691737523,,,,-0.04308242201009874,-0.0789596549072765,-173.6145521186692,-10.284790636641315,False,-173.6145521186692,False,0.0,-0.0303004561198366,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.3,1.0,752.0,24.0,-67.74586163322178,52.33763740644031,-120.08349903966209,-0.01182349338041015,-0.15544703347696828,,,,0.09547778441190438,-0.25092481788887266,-210.45976892270957,-23.43867887787632,False,-210.45976892270957,False,0.0,-0.036730947466170234,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_ridge,0.5,1.0,752.0,24.0,13.570706445770565,87.07500736646706,-73.5043009206965,0.0023684569649103596,0.03113881805213205,,,,0.2036420128657107,-0.17250319481357865,-191.50241573298467,28.33174655342149,False,-191.50241573298467,False,0.0,-0.03342237429955642,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.1,1.0,752.0,24.0,22.279039043301175,17.368684980013377,4.910354063287798,0.0038882975919106856,0.05364188517300946,,,,0.0516761938664191,0.001965691306590363,-74.45807048741904,89.92716196810701,False,-74.45807048741904,False,0.0,-0.012994956183336752,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.2,1.0,752.0,24.0,50.109914994527344,34.737369960026754,15.37254503450059,0.008745541557038326,0.11498027253464702,,,,0.07862635187025536,0.03635392066439165,-70.10637499728682,112.08452359731547,False,-70.10637499728682,False,0.0,-0.012235467093070206,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.3,1.0,752.0,24.0,82.50297176303907,52.33763740644031,30.165334356598763,0.014399010020504298,0.18930812752862458,,,,0.1859409409375804,0.00336718659104418,-70.10536097752095,128.734988504112,False,-70.10536097752095,False,0.0,-0.012235290119072083,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,gate_gbm,0.5,1.0,752.0,24.0,101.20417980489076,87.07500736646706,14.129172438423694,0.017662878899840757,0.23221919607891203,,,,0.18536418341719293,0.0468550126617191,-62.835954861382106,107.56813885637486,False,-62.835954861382106,False,0.0,-0.010966581255953397,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.1,1.0,752.0,24.0,58.566475064236606,17.368684980013377,41.19779008422323,0.010221441037756072,0.14101219196562778,,,,0.1521784154515276,-0.011166223485899823,-13.405661482420404,119.85406183844667,False,-13.405661482420404,False,0.0,-0.0023396521348499548,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.2,1.0,752.0,24.0,102.14007849493987,34.737369960026754,67.40270853491312,0.017826218647830676,0.23436667300954378,,,,0.2602225170775465,-0.02585584406800273,0.20630818226442654,149.53608577849857,True,0.20630818226442654,True,0.0,3.6006382803635376e-05,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.3,1.0,752.0,24.0,146.3548399714327,52.33763740644031,94.0172025649924,0.025542895755932656,0.33582015432510337,,,,0.25182021784553055,0.08399993647957282,6.708451599347779,187.63556524440267,True,6.708451599347779,True,0.0,0.0011708070598779434,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_reg,0.5,1.0,752.0,24.0,191.03658273977524,87.07500736646706,103.96157537330818,0.03334107378645043,0.4383451528486112,,,,0.365311070310165,0.07303408253844618,8.583396232703556,217.4604997616325,True,8.583396232703556,True,0.0,0.0014980358370560677,,,,,,
nuScenes mono,nuScenes,mono,brake/J,plan_fde/JC_fde,False,R1_mlp_clf,0.1,1.0,752.0,24.0,-34.204991838490315,17.368684980013377,-51.57367681850369,-0.005969700359985523,-0.08235634584498445,,,,0.004847750510364475,-0.08720409635534893,-82.11923558590762,-17.867306838603607,False,-82.11923558590762,False,0.0,-0.014332037632217296,,,,,,
